route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R05__EXIT_A,R05,Room 05,START_R05,EXIT_A,5,7.0,7,START_R05 -> DOOR_05 -> B5_0 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E019:START_R05--DOOR_05 | E020:DOOR_05--B5_0 | E018:C3--B5_0 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R05__EXIT_B,R05,Room 05,START_R05,EXIT_B,5,6.0,6,START_R05 -> DOOR_05 -> B5_0 -> C3 -> C4 -> C5 -> EXIT_B,E019:START_R05--DOOR_05 | E020:DOOR_05--B5_0 | E018:C3--B5_0 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R05__EXIT_C,R05,Room 05,START_R05,EXIT_C,5,6.0,6,START_R05 -> DOOR_05 -> B5_0 -> C3 -> C2 -> C1 -> EXIT_C,E019:START_R05--DOOR_05 | E020:DOOR_05--B5_0 | E018:C3--B5_0 | E003:C2--C3 | E002:C1--C2 | E068:C1--EXIT_C
R05__EXIT_D,R05,Room 05,START_R05,EXIT_D,5,5.0,5,START_R05 -> DOOR_05 -> B5_0 -> C3 -> C2 -> EXIT_D,E019:START_R05--DOOR_05 | E020:DOOR_05--B5_0 | E018:C3--B5_0 | E003:C2--C3 | E069:C2--EXIT_D
R06__EXIT_A,R06,Room 06,START_R06,EXIT_A,18,7.0,7,START_R06 -> DOOR_06 -> B6_0 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E022:START_R06--DOOR_06 | E023:DOOR_06--B6_0 | E021:C3--B6_0 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R06__EXIT_B,R06,Room 06,START_R06,EXIT_B,18,6.0,6,START_R06 -> DOOR_06 -> B6_0 -> C3 -> C4 -> C5 -> EXIT_B,E022:START_R06--DOOR_06 | E023:DOOR_06--B6_0 | E021:C3--B6_0 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R06__EXIT_C,R06,Room 06,START_R06,EXIT_C,18,6.0,6,START_R06 -> DOOR_06 -> B6_0 -> C3 -> C2 -> C1 -> EXIT_C,E022:START_R06--DOOR_06 | E023:DOOR_06--B6_0 | E021:C3--B6_0 | E003:C2--C3 | E002:C1--C2 | E068:C1--EXIT_C
R06__EXIT_D,R06,Room 06,START_R06,EXIT_D,18,5.0,5,START_R06 -> DOOR_06 -> B6_0 -> C3 -> C2 -> EXIT_D,E022:START_R06--DOOR_06 | E023:DOOR_06--B6_0 | E021:C3--B6_0 | E003:C2--C3 | E069:C2--EXIT_D
R07__EXIT_A,R07,Room 07,START_R07,EXIT_A,13,8.0,8,START_R07 -> DOOR_07 -> B7_0 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E025:START_R07--DOOR_07 | E026:DOOR_07--B7_0 | E024:C4--B7_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R07__EXIT_B,R07,Room 07,START_R07,EXIT_B,13,5.0,5,START_R07 -> DOOR_07 -> B7_0 -> C4 -> C5 -> EXIT_B,E025:START_R07--DOOR_07 | E026:DOOR_07--B7_0 | E024:C4--B7_0 | E005:C4--C5 | E067:C5--EXIT_B
R07__EXIT_C,R07,Room 07,START_R07,EXIT_C,13,7.0,7,START_R07 -> DOOR_07 -> B7_0 -> C4 -> C3 -> C2 -> C1 -> EXIT_C,E025:START_R07--DOOR_07 | E026:DOOR_07--B7_0 | E024:C4--B7_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E068:C1--EXIT_C
R07__EXIT_D,R07,Room 07,START_R07,EXIT_D,13,6.0,6,START_R07 -> DOOR_07 -> B7_0 -> C4 -> C3 -> C2 -> EXIT_D,E025:START_R07--DOOR_07 | E026:DOOR_07--B7_0 | E024:C4--B7_0 | E004:C3--C4 | E003:C2--C3 | E069:C2--EXIT_D
R08__EXIT_A,R08,Room 08,START_R08,EXIT_A,25,8.0,8,START_R08 -> DOOR_08 -> B8_0 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E028:START_R08--DOOR_08 | E029:DOOR_08--B8_0 | E027:C4--B8_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R08__EXIT_B,R08,Room 08,START_R08,EXIT_B,25,5.0,5,START_R08 -> DOOR_08 -> B8_0 -> C4 -> C5 -> EXIT_B,E028:START_R08--DOOR_08 | E029:DOOR_08--B8_0 | E027:C4--B8_0 | E005:C4--C5 | E067:C5--EXIT_B
R08__EXIT_C,R08,Room 08,START_R08,EXIT_C,25,7.0,7,START_R08 -> DOOR_08 -> B8_0 -> C4 -> C3 -> C2 -> C1 -> EXIT_C,E028:START_R08--DOOR_08 | E029:DOOR_08--B8_0 | E027:C4--B8_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E068:C1--EXIT_C
R08__EXIT_D,R08,Room 08,START_R08,EXIT_D,25,6.0,6,START_R08 -> DOOR_08 -> B8_0 -> C4 -> C3 -> C2 -> EXIT_D,E028:START_R08--DOOR_08 | E029:DOOR_08--B8_0 | E027:C4--B8_0 | E004:C3--C4 | E003:C2--C3 | E069:C2--EXIT_D
R09__EXIT_A,R09,Room 09,START_R09,EXIT_A,17,6.0,6,START_R09 -> DOOR_09 -> B1_1 -> B1_0 -> C1 -> C0 -> EXIT_A,E031:START_R09--DOOR_09 | E032:DOOR_09--B1_1 | E030:B1_0--B1_1 | E006:C1--B1_0 | E001:C0--C1 | E066:C0--EXIT_A
R09__EXIT_B,R09,Room 09,START_R09,EXIT_B,17,9.0,9,START_R09 -> DOOR_09 -> B1_1 -> B1_0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E031:START_R09--DOOR_09 | E032:DOOR_09--B1_1 | E030:B1_0--B1_1 | E006:C1--B1_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R09__EXIT_C,R09,Room 09,START_R09,EXIT_C,17,5.0,5,START_R09 -> DOOR_09 -> B1_1 -> B1_0 -> C1 -> EXIT_C,E031:START_R09--DOOR_09 | E032:DOOR_09--B1_1 | E030:B1_0--B1_1 | E006:C1--B1_0 | E068:C1--EXIT_C
R09__EXIT_D,R09,Room 09,START_R09,EXIT_D,17,6.0,6,START_R09 -> DOOR_09 -> B1_1 -> B1_0 -> C1 -> C2 -> EXIT_D,E031:START_R09--DOOR_09 | E032:DOOR_09--B1_1 | E030:B1_0--B1_1 | E006:C1--B1_0 | E002:C1--C2 | E069:C2--EXIT_D
R10__EXIT_A,R10,Room 10,START_R10,EXIT_A,11,6.0,6,START_R10 -> DOOR_10 -> B2_1 -> B2_0 -> C1 -> C0 -> EXIT_A,E034:START_R10--DOOR_10 | E035:DOOR_10--B2_1 | E033:B2_0--B2_1 | E009:C1--B2_0 | E001:C0--C1 | E066:C0--EXIT_A
R10__EXIT_B,R10,Room 10,START_R10,EXIT_B,11,9.0,9,START_R10 -> DOOR_10 -> B2_1 -> B2_0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E034:START_R10--DOOR_10 | E035:DOOR_10--B2_1 | E033:B2_0--B2_1 | E009:C1--B2_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R10__EXIT_C,R10,Room 10,START_R10,EXIT_C,11,5.0,5,START_R10 -> DOOR_10 -> B2_1 -> B2_0 -> C1 -> EXIT_C,E034:START_R10--DOOR_10 | E035:DOOR_10--B2_1 | E033:B2_0--B2_1 | E009:C1--B2_0 | E068:C1--EXIT_C
R10__EXIT_D,R10,Room 10,START_R10,EXIT_D,11,6.0,6,START_R10 -> DOOR_10 -> B2_1 -> B2_0 -> C1 -> C2 -> EXIT_D,E034:START_R10--DOOR_10 | E035:DOOR_10--B2_1 | E033:B2_0--B2_1 | E009:C1--B2_0 | E002:C1--C2 | E069:C2--EXIT_D
R11__EXIT_A,R11,Room 11,START_R11,EXIT_A,21,7.0,7,START_R11 -> DOOR_11 -> B3_1 -> B3_0 -> C2 -> C1 -> C0 -> EXIT_A,E037:START_R11--DOOR_11 | E038:DOOR_11--B3_1 | E036:B3_0--B3_1 | E012:C2--B3_0 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R11__EXIT_B,R11,Room 11,START_R11,EXIT_B,21,8.0,8,START_R11 -> DOOR_11 -> B3_1 -> B3_0 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E037:START_R11--DOOR_11 | E038:DOOR_11--B3_1 | E036:B3_0--B3_1 | E012:C2--B3_0 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R11__EXIT_C,R11,Room 11,START_R11,EXIT_C,21,6.0,6,START_R11 -> DOOR_11 -> B3_1 -> B3_0 -> C2 -> C1 -> EXIT_C,E037:START_R11--DOOR_11 | E038:DOOR_11--B3_1 | E036:B3_0--B3_1 | E012:C2--B3_0 | E002:C1--C2 | E068:C1--EXIT_C
R11__EXIT_D,R11,Room 11,START_R11,EXIT_D,21,5.0,5,START_R11 -> DOOR_11 -> B3_1 -> B3_0 -> C2 -> EXIT_D,E037:START_R11--DOOR_11 | E038:DOOR_11--B3_1 | E036:B3_0--B3_1 | E012:C2--B3_0 | E069:C2--EXIT_D
R12__EXIT_A,R12,Room 12,START_R12,EXIT_A,20,7.0,7,START_R12 -> DOOR_12 -> B4_1 -> B4_0 -> C2 -> C1 -> C0 -> EXIT_A,E040:START_R12--DOOR_12 | E041:DOOR_12--B4_1 | E039:B4_0--B4_1 | E015:C2--B4_0 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R12__EXIT_B,R12,Room 12,START_R12,EXIT_B,20,8.0,8,START_R12 -> DOOR_12 -> B4_1 -> B4_0 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E040:START_R12--DOOR_12 | E041:DOOR_12--B4_1 | E039:B4_0--B4_1 | E015:C2--B4_0 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R12__EXIT_C,R12,Room 12,START_R12,EXIT_C,20,6.0,6,START_R12 -> DOOR_12 -> B4_1 -> B4_0 -> C2 -> C1 -> EXIT_C,E040:START_R12--DOOR_12 | E041:DOOR_12--B4_1 | E039:B4_0--B4_1 | E015:C2--B4_0 | E002:C1--C2 | E068:C1--EXIT_C
R12__EXIT_D,R12,Room 12,START_R12,EXIT_D,20,5.0,5,START_R12 -> DOOR_12 -> B4_1 -> B4_0 -> C2 -> EXIT_D,E040:START_R12--DOOR_12 | E041:DOOR_12--B4_1 | E039:B4_0--B4_1 | E015:C2--B4_0 | E069:C2--EXIT_D
R13__EXIT_A,R13,Room 13,START_R13,EXIT_A,22,8.0,8,START_R13 -> DOOR_13 -> B5_1 -> B5_0 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E043:START_R13--DOOR_13 | E044:DOOR_13--B5_1 | E042:B5_0--B5_1 | E018:C3--B5_0 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R13__EXIT_B,R13,Room 13,START_R13,EXIT_B,22,7.0,7,START_R13 -> DOOR_13 -> B5_1 -> B5_0 -> C3 -> C4 -> C5 -> EXIT_B,E043:START_R13--DOOR_13 | E044:DOOR_13--B5_1 | E042:B5_0--B5_1 | E018:C3--B5_0 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R13__EXIT_C,R13,Room 13,START_R13,EXIT_C,22,7.0,7,START_R13 -> DOOR_13 -> B5_1 -> B5_0 -> C3 -> C2 -> C1 -> EXIT_C,E043:START_R13--DOOR_13 | E044:DOOR_13--B5_1 | E042:B5_0--B5_1 | E018:C3--B5_0 | E003:C2--C3 | E002:C1--C2 | E068:C1--EXIT_C
R13__EXIT_D,R13,Room 13,START_R13,EXIT_D,22,6.0,6,START_R13 -> DOOR_13 -> B5_1 -> B5_0 -> C3 -> C2 -> EXIT_D,E043:START_R13--DOOR_13 | E044:DOOR_13--B5_1 | E042:B5_0--B5_1 | E018:C3--B5_0 | E003:C2--C3 | E069:C2--EXIT_D
R14__EXIT_A,R14,Room 14,START_R14,EXIT_A,7,8.0,8,START_R14 -> DOOR_14 -> B6_1 -> B6_0 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E046:START_R14--DOOR_14 | E047:DOOR_14--B6_1 | E045:B6_0--B6_1 | E021:C3--B6_0 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R14__EXIT_B,R14,Room 14,START_R14,EXIT_B,7,7.0,7,START_R14 -> DOOR_14 -> B6_1 -> B6_0 -> C3 -> C4 -> C5 -> EXIT_B,E046:START_R14--DOOR_14 | E047:DOOR_14--B6_1 | E045:B6_0--B6_1 | E021:C3--B6_0 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R14__EXIT_C,R14,Room 14,START_R14,EXIT_C,7,7.0,7,START_R14 -> DOOR_14 -> B6_1 -> B6_0 -> C3 -> C2 -> C1 -> EXIT_C,E046:START_R14--DOOR_14 | E047:DOOR_14--B6_1 | E045:B6_0--B6_1 | E021:C3--B6_0 | E003:C2--C3 | E002:C1--C2 | E068:C1--EXIT_C
R14__EXIT_D,R14,Room 14,START_R14,EXIT_D,7,6.0,6,START_R14 -> DOOR_14 -> B6_1 -> B6_0 -> C3 -> C2 -> EXIT_D,E046:START_R14--DOOR_14 | E047:DOOR_14--B6_1 | E045:B6_0--B6_1 | E021:C3--B6_0 | E003:C2--C3 | E069:C2--EXIT_D
R15__EXIT_A,R15,Room 15,START_R15,EXIT_A,9,9.0,9,START_R15 -> DOOR_15 -> B7_1 -> B7_0 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E049:START_R15--DOOR_15 | E050:DOOR_15--B7_1 | E048:B7_0--B7_1 | E024:C4--B7_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R15__EXIT_B,R15,Room 15,START_R15,EXIT_B,9,6.0,6,START_R15 -> DOOR_15 -> B7_1 -> B7_0 -> C4 -> C5 -> EXIT_B,E049:START_R15--DOOR_15 | E050:DOOR_15--B7_1 | E048:B7_0--B7_1 | E024:C4--B7_0 | E005:C4--C5 | E067:C5--EXIT_B
R15__EXIT_C,R15,Room 15,START_R15,EXIT_C,9,8.0,8,START_R15 -> DOOR_15 -> B7_1 -> B7_0 -> C4 -> C3 -> C2 -> C1 -> EXIT_C,E049:START_R15--DOOR_15 | E050:DOOR_15--B7_1 | E048:B7_0--B7_1 | E024:C4--B7_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E068:C1--EXIT_C
R15__EXIT_D,R15,Room 15,START_R15,EXIT_D,9,7.0,7,START_R15 -> DOOR_15 -> B7_1 -> B7_0 -> C4 -> C3 -> C2 -> EXIT_D,E049:START_R15--DOOR_15 | E050:DOOR_15--B7_1 | E048:B7_0--B7_1 | E024:C4--B7_0 | E004:C3--C4 | E003:C2--C3 | E069:C2--EXIT_D
R16__EXIT_A,R16,Room 16,START_R16,EXIT_A,8,9.0,9,START_R16 -> DOOR_16 -> B8_1 -> B8_0 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E052:START_R16--DOOR_16 | E053:DOOR_16--B8_1 | E051:B8_0--B8_1 | E027:C4--B8_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R16__EXIT_B,R16,Room 16,START_R16,EXIT_B,8,6.0,6,START_R16 -> DOOR_16 -> B8_1 -> B8_0 -> C4 -> C5 -> EXIT_B,E052:START_R16--DOOR_16 | E053:DOOR_16--B8_1 | E051:B8_0--B8_1 | E027:C4--B8_0 | E005:C4--C5 | E067:C5--EXIT_B
R16__EXIT_C,R16,Room 16,START_R16,EXIT_C,8,8.0,8,START_R16 -> DOOR_16 -> B8_1 -> B8_0 -> C4 -> C3 -> C2 -> C1 -> EXIT_C,E052:START_R16--DOOR_16 | E053:DOOR_16--B8_1 | E051:B8_0--B8_1 | E027:C4--B8_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E068:C1--EXIT_C
R16__EXIT_D,R16,Room 16,START_R16,EXIT_D,8,7.0,7,START_R16 -> DOOR_16 -> B8_1 -> B8_0 -> C4 -> C3 -> C2 -> EXIT_D,E052:START_R16--DOOR_16 | E053:DOOR_16--B8_1 | E051:B8_0--B8_1 | E027:C4--B8_0 | E004:C3--C4 | E003:C2--C3 | E069:C2--EXIT_D
R17__EXIT_A,R17,Room 17,START_R17,EXIT_A,19,7.0,7,START_R17 -> DOOR_17 -> B1_2 -> B1_1 -> B1_0 -> C1 -> C0 -> EXIT_A,E055:START_R17--DOOR_17 | E056:DOOR_17--B1_2 | E054:B1_1--B1_2 | E030:B1_0--B1_1 | E006:C1--B1_0 | E001:C0--C1 | E066:C0--EXIT_A
R17__EXIT_B,R17,Room 17,START_R17,EXIT_B,19,10.0,10,START_R17 -> DOOR_17 -> B1_2 -> B1_1 -> B1_0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E055:START_R17--DOOR_17 | E056:DOOR_17--B1_2 | E054:B1_1--B1_2 | E030:B1_0--B1_1 | E006:C1--B1_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R17__EXIT_C,R17,Room 17,START_R17,EXIT_C,19,6.0,6,START_R17 -> DOOR_17 -> B1_2 -> B1_1 -> B1_0 -> C1 -> EXIT_C,E055:START_R17--DOOR_17 | E056:DOOR_17--B1_2 | E054:B1_1--B1_2 | E030:B1_0--B1_1 | E006:C1--B1_0 | E068:C1--EXIT_C
R17__EXIT_D,R17,Room 17,START_R17,EXIT_D,19,7.0,7,START_R17 -> DOOR_17 -> B1_2 -> B1_1 -> B1_0 -> C1 -> C2 -> EXIT_D,E055:START_R17--DOOR_17 | E056:DOOR_17--B1_2 | E054:B1_1--B1_2 | E030:B1_0--B1_1 | E006:C1--B1_0 | E002:C1--C2 | E069:C2--EXIT_D
R18__EXIT_A,R18,Room 18,START_R18,EXIT_A,14,7.0,7,START_R18 -> DOOR_18 -> B2_2 -> B2_1 -> B2_0 -> C1 -> C0 -> EXIT_A,E058:START_R18--DOOR_18 | E059:DOOR_18--B2_2 | E057:B2_1--B2_2 | E033:B2_0--B2_1 | E009:C1--B2_0 | E001:C0--C1 | E066:C0--EXIT_A
R18__EXIT_B,R18,Room 18,START_R18,EXIT_B,14,10.0,10,START_R18 -> DOOR_18 -> B2_2 -> B2_1 -> B2_0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E058:START_R18--DOOR_18 | E059:DOOR_18--B2_2 | E057:B2_1--B2_2 | E033:B2_0--B2_1 | E009:C1--B2_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R18__EXIT_C,R18,Room 18,START_R18,EXIT_C,14,6.0,6,START_R18 -> DOOR_18 -> B2_2 -> B2_1 -> B2_0 -> C1 -> EXIT_C,E058:START_R18--DOOR_18 | E059:DOOR_18--B2_2 | E057:B2_1--B2_2 | E033:B2_0--B2_1 | E009:C1--B2_0 | E068:C1--EXIT_C
R18__EXIT_D,R18,Room 18,START_R18,EXIT_D,14,7.0,7,START_R18 -> DOOR_18 -> B2_2 -> B2_1 -> B2_0 -> C1 -> C2 -> EXIT_D,E058:START_R18--DOOR_18 | E059:DOOR_18--B2_2 | E057:B2_1--B2_2 | E033:B2_0--B2_1 | E009:C1--B2_0 | E002:C1--C2 | E069:C2--EXIT_D
R19__EXIT_A,R19,Room 19,START_R19,EXIT_A,13,8.0,8,START_R19 -> DOOR_19 -> B3_2 -> B3_1 -> B3_0 -> C2 -> C1 -> C0 -> EXIT_A,E061:START_R19--DOOR_19 | E062:DOOR_19--B3_2 | E060:B3_1--B3_2 | E036:B3_0--B3_1 | E012:C2--B3_0 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R19__EXIT_B,R19,Room 19,START_R19,EXIT_B,13,9.0,9,START_R19 -> DOOR_19 -> B3_2 -> B3_1 -> B3_0 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E061:START_R19--DOOR_19 | E062:DOOR_19--B3_2 | E060:B3_1--B3_2 | E036:B3_0--B3_1 | E012:C2--B3_0 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R19__EXIT_C,R19,Room 19,START_R19,EXIT_C,13,7.0,7,START_R19 -> DOOR_19 -> B3_2 -> B3_1 -> B3_0 -> C2 -> C1 -> EXIT_C,E061:START_R19--DOOR_19 | E062:DOOR_19--B3_2 | E060:B3_1--B3_2 | E036:B3_0--B3_1 | E012:C2--B3_0 | E002:C1--C2 | E068:C1--EXIT_C
R19__EXIT_D,R19,Room 19,START_R19,EXIT_D,13,6.0,6,START_R19 -> DOOR_19 -> B3_2 -> B3_1 -> B3_0 -> C2 -> EXIT_D,E061:START_R19--DOOR_19 | E062:DOOR_19--B3_2 | E060:B3_1--B3_2 | E036:B3_0--B3_1 | E012:C2--B3_0 | E069:C2--EXIT_D
R20__EXIT_A,R20,Room 20,START_R20,EXIT_A,13,8.0,8,START_R20 -> DOOR_20 -> B4_2 -> B4_1 -> B4_0 -> C2 -> C1 -> C0 -> EXIT_A,E064:START_R20--DOOR_20 | E065:DOOR_20--B4_2 | E063:B4_1--B4_2 | E039:B4_0--B4_1 | E015:C2--B4_0 | E002:C1--C2 | E001:C0--C1 | E066:C0--EXIT_A
R20__EXIT_B,R20,Room 20,START_R20,EXIT_B,13,9.0,9,START_R20 -> DOOR_20 -> B4_2 -> B4_1 -> B4_0 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E064:START_R20--DOOR_20 | E065:DOOR_20--B4_2 | E063:B4_1--B4_2 | E039:B4_0--B4_1 | E015:C2--B4_0 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E067:C5--EXIT_B
R20__EXIT_C,R20,Room 20,START_R20,EXIT_C,13,7.0,7,START_R20 -> DOOR_20 -> B4_2 -> B4_1 -> B4_0 -> C2 -> C1 -> EXIT_C,E064:START_R20--DOOR_20 | E065:DOOR_20--B4_2 | E063:B4_1--B4_2 | E039:B4_0--B4_1 | E015:C2--B4_0 | E002:C1--C2 | E068:C1--EXIT_C
R20__EXIT_D,R20,Room 20,START_R20,EXIT_D,13,6.0,6,START_R20 -> DOOR_20 -> B4_2 -> B4_1 -> B4_0 -> C2 -> EXIT_D,E064:START_R20--DOOR_20 | E065:DOOR_20--B4_2 | E063:B4_1--B4_2 | E039:B4_0--B4_1 | E015:C2--B4_0 | E069:C2--EXIT_D
