room_id,room_name,start_node,exit_node,dijkstra_distance,astar_distance,distances_match,same_exact_path,dijkstra_hops,astar_hops,dijkstra_path,astar_path
R04,Room 04,START_R04,EXIT_C,3.0,3.0,True,True,3,3,START_R04 -> DOOR_04 -> C3 -> EXIT_C,START_R04 -> DOOR_04 -> C3 -> EXIT_C
R04,Room 04,START_R04,EXIT_D,5.0,5.0,True,True,5,5,START_R04 -> DOOR_04 -> C3 -> C4 -> C5 -> EXIT_D,START_R04 -> DOOR_04 -> C3 -> C4 -> C5 -> EXIT_D
R05,Room 05,START_R05,EXIT_A,7.0,7.0,True,True,7,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R05,Room 05,START_R05,EXIT_B,5.0,5.0,True,True,5,5,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> EXIT_B,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> EXIT_B
R05,Room 05,START_R05,EXIT_C,4.0,4.0,True,True,4,4,START_R05 -> DOOR_05 -> C4 -> C3 -> EXIT_C,START_R05 -> DOOR_05 -> C4 -> C3 -> EXIT_C
R05,Room 05,START_R05,EXIT_D,4.0,4.0,True,True,4,4,START_R05 -> DOOR_05 -> C4 -> C5 -> EXIT_D,START_R05 -> DOOR_05 -> C4 -> C5 -> EXIT_D
R06,Room 06,START_R06,EXIT_A,8.0,8.0,True,True,8,8,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R06,Room 06,START_R06,EXIT_B,6.0,6.0,True,True,6,6,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> EXIT_B,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> EXIT_B
R06,Room 06,START_R06,EXIT_C,5.0,5.0,True,True,5,5,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> EXIT_C,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> EXIT_C
R06,Room 06,START_R06,EXIT_D,3.0,3.0,True,True,3,3,START_R06 -> DOOR_06 -> C5 -> EXIT_D,START_R06 -> DOOR_06 -> C5 -> EXIT_D
R07,Room 07,START_R07,EXIT_A,3.0,3.0,True,True,3,3,START_R07 -> DOOR_07 -> C0 -> EXIT_A,START_R07 -> DOOR_07 -> C0 -> EXIT_A
R07,Room 07,START_R07,EXIT_B,5.0,5.0,True,True,5,5,START_R07 -> DOOR_07 -> C0 -> C1 -> C2 -> EXIT_B,START_R07 -> DOOR_07 -> C0 -> C1 -> C2 -> EXIT_B
R07,Room 07,START_R07,EXIT_C,6.0,6.0,True,True,6,6,START_R07 -> DOOR_07 -> C0 -> C1 -> C2 -> C3 -> EXIT_C,START_R07 -> DOOR_07 -> C0 -> C1 -> C2 -> C3 -> EXIT_C
R07,Room 07,START_R07,EXIT_D,8.0,8.0,True,True,8,8,START_R07 -> DOOR_07 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D,START_R07 -> DOOR_07 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D
R08,Room 08,START_R08,EXIT_A,4.0,4.0,True,True,4,4,START_R08 -> DOOR_08 -> C1 -> C0 -> EXIT_A,START_R08 -> DOOR_08 -> C1 -> C0 -> EXIT_A
R08,Room 08,START_R08,EXIT_B,4.0,4.0,True,True,4,4,START_R08 -> DOOR_08 -> C1 -> C2 -> EXIT_B,START_R08 -> DOOR_08 -> C1 -> C2 -> EXIT_B
R08,Room 08,START_R08,EXIT_C,5.0,5.0,True,True,5,5,START_R08 -> DOOR_08 -> C1 -> C2 -> C3 -> EXIT_C,START_R08 -> DOOR_08 -> C1 -> C2 -> C3 -> EXIT_C
R08,Room 08,START_R08,EXIT_D,7.0,7.0,True,True,7,7,START_R08 -> DOOR_08 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D,START_R08 -> DOOR_08 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D
R09,Room 09,START_R09,EXIT_A,5.0,5.0,True,True,5,5,START_R09 -> DOOR_09 -> C2 -> C1 -> C0 -> EXIT_A,START_R09 -> DOOR_09 -> C2 -> C1 -> C0 -> EXIT_A
R09,Room 09,START_R09,EXIT_B,3.0,3.0,True,True,3,3,START_R09 -> DOOR_09 -> C2 -> EXIT_B,START_R09 -> DOOR_09 -> C2 -> EXIT_B
R09,Room 09,START_R09,EXIT_C,4.0,4.0,True,True,4,4,START_R09 -> DOOR_09 -> C2 -> C3 -> EXIT_C,START_R09 -> DOOR_09 -> C2 -> C3 -> EXIT_C
R09,Room 09,START_R09,EXIT_D,6.0,6.0,True,True,6,6,START_R09 -> DOOR_09 -> C2 -> C3 -> C4 -> C5 -> EXIT_D,START_R09 -> DOOR_09 -> C2 -> C3 -> C4 -> C5 -> EXIT_D
R10,Room 10,START_R10,EXIT_A,6.0,6.0,True,True,6,6,START_R10 -> DOOR_10 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,START_R10 -> DOOR_10 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R10,Room 10,START_R10,EXIT_B,4.0,4.0,True,True,4,4,START_R10 -> DOOR_10 -> C3 -> C2 -> EXIT_B,START_R10 -> DOOR_10 -> C3 -> C2 -> EXIT_B
R10,Room 10,START_R10,EXIT_C,3.0,3.0,True,True,3,3,START_R10 -> DOOR_10 -> C3 -> EXIT_C,START_R10 -> DOOR_10 -> C3 -> EXIT_C
R10,Room 10,START_R10,EXIT_D,5.0,5.0,True,True,5,5,START_R10 -> DOOR_10 -> C3 -> C4 -> C5 -> EXIT_D,START_R10 -> DOOR_10 -> C3 -> C4 -> C5 -> EXIT_D
R11,Room 11,START_R11,EXIT_A,7.0,7.0,True,True,7,7,START_R11 -> DOOR_11 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,START_R11 -> DOOR_11 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R11,Room 11,START_R11,EXIT_B,5.0,5.0,True,True,5,5,START_R11 -> DOOR_11 -> C4 -> C3 -> C2 -> EXIT_B,START_R11 -> DOOR_11 -> C4 -> C3 -> C2 -> EXIT_B
R11,Room 11,START_R11,EXIT_C,4.0,4.0,True,True,4,4,START_R11 -> DOOR_11 -> C4 -> C3 -> EXIT_C,START_R11 -> DOOR_11 -> C4 -> C3 -> EXIT_C
R11,Room 11,START_R11,EXIT_D,4.0,4.0,True,True,4,4,START_R11 -> DOOR_11 -> C4 -> C5 -> EXIT_D,START_R11 -> DOOR_11 -> C4 -> C5 -> EXIT_D
R12,Room 12,START_R12,EXIT_A,8.0,8.0,True,True,8,8,START_R12 -> DOOR_12 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,START_R12 -> DOOR_12 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R12,Room 12,START_R12,EXIT_B,6.0,6.0,True,True,6,6,START_R12 -> DOOR_12 -> C5 -> C4 -> C3 -> C2 -> EXIT_B,START_R12 -> DOOR_12 -> C5 -> C4 -> C3 -> C2 -> EXIT_B
R12,Room 12,START_R12,EXIT_C,5.0,5.0,True,True,5,5,START_R12 -> DOOR_12 -> C5 -> C4 -> C3 -> EXIT_C,START_R12 -> DOOR_12 -> C5 -> C4 -> C3 -> EXIT_C
R12,Room 12,START_R12,EXIT_D,3.0,3.0,True,True,3,3,START_R12 -> DOOR_12 -> C5 -> EXIT_D,START_R12 -> DOOR_12 -> C5 -> EXIT_D
R13,Room 13,START_R13,EXIT_A,3.0,3.0,True,True,3,3,START_R13 -> DOOR_13 -> C0 -> EXIT_A,START_R13 -> DOOR_13 -> C0 -> EXIT_A
R13,Room 13,START_R13,EXIT_B,5.0,5.0,True,True,5,5,START_R13 -> DOOR_13 -> C0 -> C1 -> C2 -> EXIT_B,START_R13 -> DOOR_13 -> C0 -> C1 -> C2 -> EXIT_B
R13,Room 13,START_R13,EXIT_C,6.0,6.0,True,True,6,6,START_R13 -> DOOR_13 -> C0 -> C1 -> C2 -> C3 -> EXIT_C,START_R13 -> DOOR_13 -> C0 -> C1 -> C2 -> C3 -> EXIT_C
R13,Room 13,START_R13,EXIT_D,8.0,8.0,True,True,8,8,START_R13 -> DOOR_13 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D,START_R13 -> DOOR_13 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D
R14,Room 14,START_R14,EXIT_A,4.0,4.0,True,True,4,4,START_R14 -> DOOR_14 -> C1 -> C0 -> EXIT_A,START_R14 -> DOOR_14 -> C1 -> C0 -> EXIT_A
R14,Room 14,START_R14,EXIT_B,4.0,4.0,True,True,4,4,START_R14 -> DOOR_14 -> C1 -> C2 -> EXIT_B,START_R14 -> DOOR_14 -> C1 -> C2 -> EXIT_B
R14,Room 14,START_R14,EXIT_C,5.0,5.0,True,True,5,5,START_R14 -> DOOR_14 -> C1 -> C2 -> C3 -> EXIT_C,START_R14 -> DOOR_14 -> C1 -> C2 -> C3 -> EXIT_C
R14,Room 14,START_R14,EXIT_D,7.0,7.0,True,True,7,7,START_R14 -> DOOR_14 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D,START_R14 -> DOOR_14 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D
R15,Room 15,START_R15,EXIT_A,5.0,5.0,True,True,5,5,START_R15 -> DOOR_15 -> C2 -> C1 -> C0 -> EXIT_A,START_R15 -> DOOR_15 -> C2 -> C1 -> C0 -> EXIT_A
R15,Room 15,START_R15,EXIT_B,3.0,3.0,True,True,3,3,START_R15 -> DOOR_15 -> C2 -> EXIT_B,START_R15 -> DOOR_15 -> C2 -> EXIT_B
R15,Room 15,START_R15,EXIT_C,4.0,4.0,True,True,4,4,START_R15 -> DOOR_15 -> C2 -> C3 -> EXIT_C,START_R15 -> DOOR_15 -> C2 -> C3 -> EXIT_C
R15,Room 15,START_R15,EXIT_D,6.0,6.0,True,True,6,6,START_R15 -> DOOR_15 -> C2 -> C3 -> C4 -> C5 -> EXIT_D,START_R15 -> DOOR_15 -> C2 -> C3 -> C4 -> C5 -> EXIT_D
R16,Room 16,START_R16,EXIT_A,6.0,6.0,True,True,6,6,START_R16 -> DOOR_16 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,START_R16 -> DOOR_16 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R16,Room 16,START_R16,EXIT_B,4.0,4.0,True,True,4,4,START_R16 -> DOOR_16 -> C3 -> C2 -> EXIT_B,START_R16 -> DOOR_16 -> C3 -> C2 -> EXIT_B
R16,Room 16,START_R16,EXIT_C,3.0,3.0,True,True,3,3,START_R16 -> DOOR_16 -> C3 -> EXIT_C,START_R16 -> DOOR_16 -> C3 -> EXIT_C
R16,Room 16,START_R16,EXIT_D,5.0,5.0,True,True,5,5,START_R16 -> DOOR_16 -> C3 -> C4 -> C5 -> EXIT_D,START_R16 -> DOOR_16 -> C3 -> C4 -> C5 -> EXIT_D
R17,Room 17,START_R17,EXIT_A,7.0,7.0,True,True,7,7,START_R17 -> DOOR_17 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,START_R17 -> DOOR_17 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R17,Room 17,START_R17,EXIT_B,5.0,5.0,True,True,5,5,START_R17 -> DOOR_17 -> C4 -> C3 -> C2 -> EXIT_B,START_R17 -> DOOR_17 -> C4 -> C3 -> C2 -> EXIT_B
R17,Room 17,START_R17,EXIT_C,4.0,4.0,True,True,4,4,START_R17 -> DOOR_17 -> C4 -> C3 -> EXIT_C,START_R17 -> DOOR_17 -> C4 -> C3 -> EXIT_C
R17,Room 17,START_R17,EXIT_D,4.0,4.0,True,True,4,4,START_R17 -> DOOR_17 -> C4 -> C5 -> EXIT_D,START_R17 -> DOOR_17 -> C4 -> C5 -> EXIT_D
R18,Room 18,START_R18,EXIT_A,8.0,8.0,True,True,8,8,START_R18 -> DOOR_18 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,START_R18 -> DOOR_18 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R18,Room 18,START_R18,EXIT_B,6.0,6.0,True,True,6,6,START_R18 -> DOOR_18 -> C5 -> C4 -> C3 -> C2 -> EXIT_B,START_R18 -> DOOR_18 -> C5 -> C4 -> C3 -> C2 -> EXIT_B
R18,Room 18,START_R18,EXIT_C,5.0,5.0,True,True,5,5,START_R18 -> DOOR_18 -> C5 -> C4 -> C3 -> EXIT_C,START_R18 -> DOOR_18 -> C5 -> C4 -> C3 -> EXIT_C
R18,Room 18,START_R18,EXIT_D,3.0,3.0,True,True,3,3,START_R18 -> DOOR_18 -> C5 -> EXIT_D,START_R18 -> DOOR_18 -> C5 -> EXIT_D
R19,Room 19,START_R19,EXIT_A,3.0,3.0,True,True,3,3,START_R19 -> DOOR_19 -> C0 -> EXIT_A,START_R19 -> DOOR_19 -> C0 -> EXIT_A
R19,Room 19,START_R19,EXIT_B,5.0,5.0,True,True,5,5,START_R19 -> DOOR_19 -> C0 -> C1 -> C2 -> EXIT_B,START_R19 -> DOOR_19 -> C0 -> C1 -> C2 -> EXIT_B
R19,Room 19,START_R19,EXIT_C,6.0,6.0,True,True,6,6,START_R19 -> DOOR_19 -> C0 -> C1 -> C2 -> C3 -> EXIT_C,START_R19 -> DOOR_19 -> C0 -> C1 -> C2 -> C3 -> EXIT_C
R19,Room 19,START_R19,EXIT_D,8.0,8.0,True,True,8,8,START_R19 -> DOOR_19 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D,START_R19 -> DOOR_19 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D
R20,Room 20,START_R20,EXIT_A,4.0,4.0,True,True,4,4,START_R20 -> DOOR_20 -> C1 -> C0 -> EXIT_A,START_R20 -> DOOR_20 -> C1 -> C0 -> EXIT_A
R20,Room 20,START_R20,EXIT_B,4.0,4.0,True,True,4,4,START_R20 -> DOOR_20 -> C1 -> C2 -> EXIT_B,START_R20 -> DOOR_20 -> C1 -> C2 -> EXIT_B
R20,Room 20,START_R20,EXIT_C,5.0,5.0,True,True,5,5,START_R20 -> DOOR_20 -> C1 -> C2 -> C3 -> EXIT_C,START_R20 -> DOOR_20 -> C1 -> C2 -> C3 -> EXIT_C
R20,Room 20,START_R20,EXIT_D,7.0,7.0,True,True,7,7,START_R20 -> DOOR_20 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D,START_R20 -> DOOR_20 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_D
