edge_id,source,target,edge_type,distance,capacity_units,effective_capacity_people,selected_load_people,utilization,utilization_percent,over_capacity,overload_ratio,congestion_cost,overload_cost
E101:J10--K10,J10,K10,navigation,1.0,2.0,20.0,5.0,0.25,25.0,False,0.0,0.3125,0.0
E117:K10--L10,K10,L10,navigation,1.0,2.0,20.0,5.0,0.25,25.0,False,0.0,0.3125,0.0
E127:L10--M10,L10,M10,navigation,1.0,2.0,20.0,5.0,0.25,25.0,False,0.0,0.3125,0.0
E134:N2--N3,N2,N3,navigation,1.0,2.0,20.0,5.0,0.25,25.0,False,0.0,0.3125,0.0
E135:N3--N4,N3,N4,navigation,1.0,2.0,20.0,5.0,0.25,25.0,False,0.0,0.3125,0.0
E039:G2--G3,G2,G3,navigation,1.0,3.0,30.0,7.0,0.23333333333333334,23.333333333333332,False,0.0,0.27222222222222225,0.0
E041:G3--G4,G3,G4,navigation,1.0,3.0,30.0,7.0,0.23333333333333334,23.333333333333332,False,0.0,0.27222222222222225,0.0
E043:G4--G5,G4,G5,navigation,1.0,3.0,30.0,7.0,0.23333333333333334,23.333333333333332,False,0.0,0.27222222222222225,0.0
E045:G5--G6,G5,G6,navigation,1.0,3.0,30.0,7.0,0.23333333333333334,23.333333333333332,False,0.0,0.27222222222222225,0.0
E047:G6--G7,G6,G7,navigation,1.0,3.0,30.0,7.0,0.23333333333333334,23.333333333333332,False,0.0,0.27222222222222225,0.0
E049:G7--G8,G7,G8,navigation,1.0,3.0,30.0,7.0,0.23333333333333334,23.333333333333332,False,0.0,0.27222222222222225,0.0
E241:G2--EXIT_C,G2,EXIT_C,exit,1.0,3.0,30.0,7.0,0.23333333333333334,23.333333333333332,False,0.0,0.27222222222222225,0.0
E020:C3--C4,C3,C4,navigation,1.0,3.0,30.0,6.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E116:K9--K10,K9,K10,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E136:N4--N5,N4,N5,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E137:N5--N6,N5,N6,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E138:N6--N7,N6,N7,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E139:N7--N8,N7,N8,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E189:START_R04--P3,START_R04,P3,room_start,1.0,4.0,40.0,8.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E214:E3--DOOR_01,E3,DOOR_01,room_to_door,0.5,1.0,10.0,2.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E215:DOOR_01--E4,DOOR_01,E4,door_to_hallway,0.25,1.0,10.0,2.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E055:G11--G12,G11,G12,navigation,1.0,3.0,30.0,5.0,0.16666666666666666,16.666666666666664,False,0.0,0.1388888888888889,0.0
E133:M11--M12,M11,M12,navigation,1.0,3.0,30.0,5.0,0.16666666666666666,16.666666666666664,False,0.0,0.1388888888888889,0.0
E179:START_R01--C3,START_R01,C3,room_start,1.0,4.0,40.0,6.0,0.15,15.0,False,0.0,0.11249999999999999,0.0
E205:START_R09--G12,START_R09,G12,room_start,1.0,4.0,40.0,5.0,0.125,12.5,False,0.0,0.078125,0.0
E209:START_R11--M12,START_R11,M12,room_start,1.0,4.0,40.0,5.0,0.125,12.5,False,0.0,0.078125,0.0
E208:START_R10--K11,START_R10,K11,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E213:START_R05--DOOR_08,START_R05,DOOR_08,room_to_door,1.0,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E224:L2--DOOR_06,L2,DOOR_06,room_to_door,1.0,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E225:DOOR_06--N2,DOOR_06,N2,door_to_hallway,1.0,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E228:DOOR_08--N4,DOOR_08,N4,door_to_hallway,1.0,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E183:START_R02--E3,START_R02,E3,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E086:J2--K2,J2,K2,navigation,1.0,3.0,30.0,1.0,0.03333333333333333,3.3333333333333335,False,0.0,0.005555555555555556,0.0
E102:K2--L2,K2,L2,navigation,1.0,3.0,30.0,1.0,0.03333333333333333,3.3333333333333335,False,0.0,0.005555555555555556,0.0
E001:A2--B2,A2,B2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E002:A2--A3,A2,A3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E003:A3--A4,A3,A4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E004:A4--B4,A4,B4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E005:A6--B6,A6,B6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E006:A6--A7,A6,A7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E007:A7--A8,A7,A8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E008:A8--B8,A8,B8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E009:A10--B10,A10,B10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E010:A10--A11,A10,A11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E011:A11--A12,A11,A12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E012:A12--B12,A12,B12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E013:B2--C2,B2,C2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E014:B4--C4,B4,C4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E015:B6--C6,B6,C6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E016:B8--C8,B8,C8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E017:B10--C10,B10,C10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E018:B12--C12,B12,C12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E019:C2--C3,C2,C3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E022:C7--C8,C7,C8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E024:C11--C12,C11,C12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E036:F9--F10,F9,F10,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E038:G2--H2,G2,H2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E040:G3--H3,G3,H3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E042:G4--H4,G4,H4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E044:G5--H5,G5,H5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E046:G6--H6,G6,H6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E048:G7--H7,G7,H7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E050:G8--H8,G8,H8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E052:G9--G10,G9,G10,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E054:G11--H11,G11,H11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E056:H2--I2,H2,I2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E057:H2--H3,H2,H3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E058:H3--I3,H3,I3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E059:H3--H4,H3,H4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E060:H4--I4,H4,I4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E061:H4--H5,H4,H5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E062:H5--H6,H5,H6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E063:H6--I6,H6,I6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E064:H6--H7,H6,H7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E065:H7--I7,H7,I7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E066:H7--H8,H7,H8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E067:H8--I8,H8,I8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E069:H9--H10,H9,H10,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E071:H11--I11,H11,I11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E072:I2--J2,I2,J2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E073:I2--I3,I2,I3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E074:I3--J3,I3,J3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E075:I3--I4,I3,I4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E076:I4--J4,I4,J4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E077:I6--J6,I6,J6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E078:I6--I7,I6,I7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E079:I7--J7,I7,J7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E080:I7--I8,I7,I8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E081:I8--J8,I8,J8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E083:I9--I10,I9,I10,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E085:I11--I12,I11,I12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E088:J3--K3,J3,K3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E090:J4--K4,J4,K4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E092:J5--K5,J5,K5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E093:J5--J6,J5,J6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E094:J6--K6,J6,K6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E095:J6--J7,J6,J7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E096:J7--K7,J7,K7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E097:J7--J8,J7,J8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E098:J8--K8,J8,K8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E100:J9--J10,J9,J10,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E103:K2--K3,K2,K3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E104:K3--L3,K3,L3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E105:K3--K4,K3,K4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E106:K4--L4,K4,L4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E107:K4--K5,K4,K5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E108:K5--L5,K5,L5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E109:K5--K6,K5,K6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E110:K6--L6,K6,L6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E111:K6--K7,K6,K7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E112:K7--L7,K7,L7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E113:K7--K8,K7,K8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E114:K8--L8,K8,L8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E118:K11--L11,K11,L11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E119:L2--L3,L2,L3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E120:L3--L4,L3,L4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E121:L4--L5,L4,L5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E122:L5--L6,L5,L6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E123:L6--L7,L6,L7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E124:L7--L8,L7,L8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E126:L9--L10,L9,L10,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E128:L11--L12,L11,L12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E130:M9--M10,M9,M10,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E131:M10--N10,M10,N10,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E132:M11--N11,M11,N11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E142:P2--Q2,P2,Q2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E144:P6--Q6,P6,Q6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E145:P6--P7,P6,P7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E147:P8--Q8,P8,Q8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E149:P10--P11,P10,P11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E150:P11--P12,P11,P12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E151:P12--Q12,P12,Q12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E152:Q2--R2,Q2,R2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E153:Q4--R4,Q4,R4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E154:Q6--R6,Q6,R6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E155:Q8--R8,Q8,R8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E156:Q10--R10,Q10,R10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E157:Q12--R12,Q12,R12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E158:R2--S2,R2,S2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E159:R2--R3,R2,R3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E160:R3--S3,R3,S3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E161:R3--R4,R3,R4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E162:R4--S4,R4,S4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E163:R6--S6,R6,S6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E164:R6--R7,R6,R7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E165:R7--S7,R7,S7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E166:R7--R8,R7,R8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E167:R8--S8,R8,S8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E168:R10--S10,R10,S10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E169:R10--R11,R10,R11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E170:R11--S11,R11,S11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E171:R11--R12,R11,R12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E172:R12--S12,R12,S12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E173:S2--S3,S2,S3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E174:S3--S4,S3,S4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E175:S6--S7,S6,S7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E176:S7--S8,S7,S8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E177:S10--S11,S10,S11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E178:S11--S12,S11,S12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E180:START_R01--A3,START_R01,A3,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E181:START_R01--B4,START_R01,B4,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
