variable,x_R01_EXIT_C,x_R01_EXIT_B,x_R01_EXIT_A,x_R02_EXIT_C,x_R02_EXIT_B,x_R02_EXIT_A,x_R03_EXIT_C,x_R03_EXIT_B,x_R03_EXIT_A,x_R04_EXIT_C,x_R04_EXIT_B,x_R04_EXIT_A,x_R05_EXIT_C,x_R05_EXIT_B,x_R05_EXIT_A,x_R06_EXIT_C,x_R06_EXIT_B,x_R06_EXIT_A,x_R07_EXIT_C,x_R07_EXIT_B,x_R07_EXIT_A,x_R08_EXIT_C,x_R08_EXIT_B,x_R08_EXIT_A,x_R09_EXIT_C,x_R09_EXIT_B,x_R09_EXIT_A,x_R10_EXIT_C,x_R10_EXIT_B,x_R10_EXIT_A,x_R11_EXIT_C,x_R11_EXIT_B,x_R11_EXIT_A,x_R12_EXIT_C,x_R12_EXIT_B,x_R12_EXIT_A,x_R13_EXIT_C,x_R13_EXIT_B,x_R13_EXIT_A,x_R14_EXIT_C,x_R14_EXIT_B,x_R14_EXIT_A,x_R15_EXIT_C,x_R15_EXIT_B,x_R15_EXIT_A,x_R16_EXIT_C,x_R16_EXIT_B,x_R16_EXIT_A,x_R17_EXIT_C,x_R17_EXIT_B,x_R17_EXIT_A,x_R18_EXIT_C,x_R18_EXIT_B,x_R18_EXIT_A,x_R19_EXIT_C,x_R19_EXIT_B,x_R19_EXIT_A,x_R20_EXIT_C,x_R20_EXIT_B,x_R20_EXIT_A,x_R21_EXIT_C,x_R21_EXIT_B,x_R21_EXIT_A,x_R22_EXIT_C,x_R22_EXIT_B,x_R22_EXIT_A,x_R23_EXIT_C,x_R23_EXIT_B,x_R23_EXIT_A,x_R24_EXIT_C,x_R24_EXIT_B,x_R24_EXIT_A
x_R07_EXIT_A,0.0,0.00068936991589687,0.0026106694037205543,0.0,0.00137873983179374,0.005221338807441109,0.0003829832866093723,0.000842563230540619,0.002123429555756408,0.0,0.0003829832866093723,0.0016638496118251617,0.0,0.00045957994393124675,0.001740446269147036,0.0,0.00045957994393124675,0.001740446269147036,2.2139145443669843,2.214374124310915,-2.1641672751845547,0.0,0.0003829832866093723,0.0016638496118251617,0.00015319331464374892,0.0007659665732187446,0.0033276992236503235,0.00011489498598281169,0.00015319331464374892,0.0007936264772516436,0.00019149164330468615,0.0004212816152703095,0.001061714777878204,0.00045957994393124664,0.00022978997196562332,0.0021510894597893074,0.0006127732585749957,0.00030638662928749783,0.0028681192797190766,0.0006127732585749956,0.0,0.0011276730105720405,0.0006127732585749956,0.00015319331464374892,0.0011276730105720405,0.0009191598878624935,0.0,0.002561732650431579,0.00022978997196562338,0.0,0.0006404331626078947,0.0015319331464374887,0.0006127732585749957,0.0017276801595933905,0.0016851264610812375,0.0007659665732187446,0.0017957660772128343,0.003046844813470117,0.0021276849256076234,0.00010638424628038118,0.003046844813470117,0.0021276849256076234,0.0003659618072045113,0.003046844813470117,0.0021276849256076234,0.00010638424628038118,0.003046844813470117,0.0021276849256076234,0.0003659618072045113,0.01518528731406161,0.011049067818680392,0.0004787291082617153
x_R08_EXIT_C,0.00016595942419739463,0.000344684957948435,0.000344684957948435,0.00033191884839478927,0.00068936991589687,0.00068936991589687,0.0003404295880972198,0.0,0.0,0.0016681049816763772,0.0,0.0,0.0009532028466722154,0.0006127732585749957,0.0006127732585749957,0.0003404295880972198,0.0,0.0,0.0003404295880972198,0.0,0.0,-2.184103272074202,2.2135656040391845,2.2135656040391845,0.0006808591761944396,0.0,0.0,0.0001702147940486099,0.0,0.0,0.0001702147940486099,0.0,0.0,0.0005106443821458296,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0003404295880972198,0.0,0.0,0.0003404295880972198,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0001702147940486099,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.003063866292874978,0.0,0.0
x_R08_EXIT_B,0.0,0.0014298042700083228,0.0005744749299140584,0.0,0.0028596085400166456,0.0011489498598281167,0.0,0.0009532028466722153,0.0003829832866093723,0.0,0.0016340620228666551,0.0010638424628038115,0.0,0.0009532028466722153,0.0003829832866093723,0.0,0.0009532028466722153,0.0003829832866093723,0.0,0.0009532028466722153,0.0003829832866093723,2.2135656040391845,-2.172213093720206,2.214701787789459,0.0014000166810498164,0.0033064223743942476,0.0021659832542685604,0.0,0.0004383030946751705,0.00015319331464374892,0.0,0.00047660142333610765,0.00019149164330468615,0.000344684957948435,0.001085119312059888,0.00022978997196562332,0.00045957994393124675,0.0014468257494131842,0.00030638662928749783,0.0003829832866093723,0.0003404295880972198,0.0,0.0003829832866093723,0.0005702195600628432,0.0,0.0007659665732187446,0.0011404391201256863,0.0,0.0004212816152703095,5.531980806579822e-05,0.00022978997196562338,0.0007659665732187446,0.0011404391201256863,0.0,0.0007659665732187446,0.0011404391201256863,0.0,0.0007659665732187446,0.0011404391201256863,0.0,0.0007659665732187446,0.0011404391201256863,0.0,0.0007659665732187446,0.0011404391201256863,0.0,0.0007659665732187446,0.0011404391201256863,0.0,0.003446849579484351,0.005131976040565588,0.0
x_R08_EXIT_A,0.0,0.0005744749299140584,0.002495774417737742,0.0,0.0011489498598281167,0.004991548835475484,0.0,0.0003829832866093723,0.0016638496118251617,0.0,0.0010638424628038115,0.002344708788019601,0.0,0.0003829832866093723,0.0016638496118251617,0.0,0.0003829832866093723,0.0016638496118251617,0.0,0.0003829832866093723,0.0016638496118251617,2.2135656040391845,2.214701787789459,-2.1608596202202723,0.0014000166810498164,0.0021659832542685604,0.00472771590470014,0.0,0.00015319331464374892,0.0007936264772516436,0.0,0.00019149164330468615,0.0008319248059125809,0.000344684957948435,0.00022978997196562332,0.0021510894597893074,0.00045957994393124675,0.00030638662928749783,0.0028681192797190766,0.0005361766012531212,0.0,0.0011276730105720405,0.0005361766012531212,0.00015319331464374892,0.0011276730105720405,0.0007659665732187446,0.0,0.002561732650431579,0.00019149164330468615,0.0,0.0006404331626078947,0.00137873983179374,0.0006127732585749957,0.0017276801595933905,0.0015319331464374887,0.0007659665732187446,0.0017957660772128343,0.002893651498826368,0.0021276849256076234,0.00010638424628038118,0.002893651498826368,0.0021276849256076234,0.0003659618072045113,0.002893651498826368,0.0021276849256076234,0.00010638424628038118,0.002893651498826368,0.0021276849256076234,0.0003659618072045113,0.014495917398164741,0.011049067818680392,0.0004787291082617153
x_R09_EXIT_C,0.00033191884839478927,0.00137873983179374,0.00137873983179374,0.0006638376967895785,0.00275747966358748,0.00275747966358748,0.0009872458054819373,0.00015319331464374892,0.00015319331464374892,0.0006808591761944396,0.0013617183523888792,0.0013617183523888792,0.0006808591761944396,0.00045957994393124675,0.00045957994393124675,0.0006808591761944396,0.00045957994393124675,0.00045957994393124675,0.0009872458054819373,0.00015319331464374892,0.00015319331464374892,0.0006808591761944396,0.0014000166810498164,0.0014000166810498164,-2.1865330735855566,2.2156996720195687,2.2156996720195687,0.0004936229027409687,0.0,0.0,0.0004936229027409687,7.659665732187446e-05,7.659665732187446e-05,0.0017106586801885293,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0011404391201256863,0.0,0.0,0.0011404391201256863,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0005702195600628432,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.0022808782402513727,0.0,0.0,0.010263952081131176,0.0,0.0
x_R09_EXIT_B,0.0,0.0028596085400166456,0.0011489498598281167,0.0,0.005719217080033291,0.0022978997196562334,0.0,0.0019064056933444306,0.0007659665732187446,0.0,0.0032681240457333102,0.002127684925607623,0.0,0.0019064056933444306,0.0007659665732187446,0.0,0.0019064056933444306,0.0007659665732187446,0.0,0.0019064056933444306,0.0007659665732187446,0.0,0.0033064223743942476,0.0021659832542685604,2.2156996720195687,-2.1764868790512946,2.2172316051660066,0.0,0.000876606189350341,0.00030638662928749783,0.0,0.0009532028466722153,0.0003829832866093723,0.00068936991589687,0.002170238624119776,0.00045957994393124664,0.0009191598878624935,0.0028936514988263684,0.0006127732585749957,0.0007659665732187446,0.0006808591761944396,0.0,0.0007659665732187446,0.0011404391201256863,0.0,0.0015319331464374892,0.0022808782402513727,0.0,0.000842563230540619,0.00011063961613159644,0.00045957994393124675,0.0015319331464374892,0.0022808782402513727,0.0,0.0015319331464374892,0.0022808782402513727,0.0,0.0015319331464374892,0.0022808782402513727,0.0,0.0015319331464374892,0.0022808782402513727,0.0,0.0015319331464374892,0.0022808782402513727,0.0,0.0015319331464374892,0.0022808782402513727,0.0,0.006893699158968702,0.010263952081131176,0.0
x_R09_EXIT_A,0.0,0.0011489498598281167,0.004991548835475484,0.0,0.0022978997196562334,0.009983097670950968,0.0,0.0007659665732187446,0.0033276992236503235,0.0,0.002127684925607623,0.004689417576039202,0.0,0.0007659665732187446,0.0033276992236503235,0.0,0.0007659665732187446,0.0033276992236503235,0.0,0.0007659665732187446,0.0033276992236503235,0.0,0.0021659832542685604,0.00472771590470014,2.2156996720195687,2.2172316051660066,-2.163001465255902,0.0,0.00030638662928749783,0.001587252954503287,0.0,0.0003829832866093723,0.0016638496118251617,0.00068936991589687,0.00045957994393124664,0.004302178919578615,0.0009191598878624935,0.0006127732585749957,0.005736238559438153,0.0010723532025062423,0.0,0.002255346021144081,0.0010723532025062423,0.00030638662928749783,0.002255346021144081,0.0015319331464374892,0.0,0.005123465300863158,0.0003829832866093723,0.0,0.0012808663252157895,0.00275747966358748,0.0012255465171499913,0.003455360319186781,0.0030638662928749775,0.0015319331464374892,0.0035915321544256686,0.005787302997652736,0.004255369851215247,0.00021276849256076237,0.005787302997652736,0.004255369851215247,0.0007319236144090226,0.005787302997652736,0.004255369851215247,0.00021276849256076237,0.005787302997652736,0.004255369851215247,0.0007319236144090226,0.028991834796329483,0.022098135637360784,0.0009574582165234306
x_R10_EXIT_C,8.297971209869732e-05,0.0002872374649570292,0.0002872374649570292,0.00016595942419739463,0.0005744749299140584,0.0005744749299140584,0.000361706437353296,0.00011489498598281169,0.00011489498598281169,0.0001702147940486099,0.0,0.0,0.0001702147940486099,7.659665732187446e-05,7.659665732187446e-05,0.0001702147940486099,7.659665732187446e-05,7.659665732187446e-05,0.000361706437353296,0.00011489498598281169,0.00011489498598281169,0.0001702147940486099,0.0,0.0,0.0004936229027409687,0.0,0.0,-2.191266640623802,2.2128996386574693,2.2128996386574693,0.000180853218676648,5.7447492991405844e-05,5.7447492991405844e-05,0.00037021717705572647,0.0,0.0,0.0004936229027409687,0.0,0.0,0.00024681145137048433,0.0,0.0,0.00024681145137048433,0.0,0.0,0.0004936229027409687,0.0,0.0,0.00012340572568524216,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0022213030623343595,0.0,0.0
x_R10_EXIT_B,0.0,0.0006574546420127557,0.00022978997196562332,0.0,0.0013149092840255114,0.00045957994393124664,0.0,0.0004383030946751705,0.00015319331464374892,0.0,0.0004383030946751705,0.00015319331464374892,0.0,0.0004383030946751705,0.00015319331464374892,0.0,0.0004383030946751705,0.00015319331464374892,0.0,0.0004383030946751705,0.00015319331464374892,0.0,0.0004383030946751705,0.00015319331464374892,0.0,0.000876606189350341,0.00030638662928749783,2.2128996386574693,-2.185257720899036,2.213153365084848,0.0,0.00021915154733758525,7.659665732187446e-05,0.00011489498598281166,0.000542559656029944,0.00011489498598281166,0.00015319331464374892,0.0007234128747065921,0.00015319331464374892,0.00015319331464374892,0.0001702147940486099,0.0,0.00015319331464374892,0.0002851097800314216,0.0,0.00030638662928749783,0.0005702195600628432,0.0,0.00019149164330468612,0.0,0.00011489498598281169,0.00030638662928749783,0.0005702195600628432,0.0,0.00030638662928749783,0.0005702195600628432,0.0,0.00030638662928749783,0.0005702195600628432,0.0,0.00030638662928749783,0.0005702195600628432,0.0,0.00030638662928749783,0.0005702195600628432,0.0,0.00030638662928749783,0.0005702195600628432,0.0,0.0013787398317937401,0.002565988020282794,0.0
x_R10_EXIT_A,0.0,0.00022978997196562332,0.0011904397158774653,0.0,0.00045957994393124664,0.0023808794317549307,0.0,0.00015319331464374892,0.0007936264772516436,0.0,0.00015319331464374892,0.0007936264772516436,0.0,0.00015319331464374892,0.0007936264772516436,0.0,0.00015319331464374892,0.0007936264772516436,0.0,0.00015319331464374892,0.0007936264772516436,0.0,0.00015319331464374892,0.0007936264772516436,0.0,0.00030638662928749783,0.001587252954503287,2.2128996386574693,2.213153365084848,-2.1744372324729673,0.0,7.659665732187446e-05,0.0003968132386258218,0.00011489498598281166,0.00011489498598281166,0.0010755447298946537,0.00015319331464374892,0.00015319331464374892,0.0014340596398595383,0.00022978997196562338,0.0,0.0005638365052860202,0.00022978997196562338,7.659665732187446e-05,0.0005638365052860202,0.00030638662928749783,0.0,0.0012808663252157895,7.659665732187446e-05,0.0,0.00032021658130394737,0.0006127732585749956,0.00030638662928749783,0.0008638400797966952,0.00068936991589687,0.0003829832866093723,0.0008978830386064171,0.0013702290920913098,0.0010638424628038117,5.319212314019059e-05,0.0013702290920913098,0.0010638424628038117,0.00018298090360225564,0.0013702290920913098,0.0010638424628038117,5.319212314019059e-05,0.0013702290920913098,0.0010638424628038117,0.00018298090360225564,0.006903273741133935,0.005524533909340196,0.00023936455413085765
x_R11_EXIT_C,8.297971209869732e-05,0.0002872374649570292,0.0002872374649570292,0.00016595942419739463,0.0005744749299140584,0.0005744749299140584,0.0004383030946751705,0.00019149164330468615,0.00019149164330468615,0.0001702147940486099,0.0,0.0,0.0001702147940486099,7.659665732187446e-05,7.659665732187446e-05,0.0001702147940486099,7.659665732187446e-05,7.659665732187446e-05,0.0004383030946751705,0.00019149164330468615,0.00019149164330468615,0.0001702147940486099,0.0,0.0,0.0004936229027409687,0.0,0.0,0.000180853218676648,0.0,0.0,-2.1895340007572788,2.213153365084848,2.213153365084848,0.00037021717705572647,0.0,0.0,0.0004936229027409687,0.0,0.0,0.00024681145137048433,0.0,0.0,0.00024681145137048433,0.0,0.0,0.0004936229027409687,0.0,0.0,0.00012340572568524216,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0004936229027409687,0.0,0.0,0.0022213030623343595,0.0,0.0
x_R11_EXIT_B,0.0,0.0007723496279955673,0.000344684957948435,0.0,0.0015446992559911346,0.00068936991589687,0.00019149164330468615,0.000706391395301731,0.0004212816152703095,0.0,0.00047660142333610765,0.00019149164330468615,0.0,0.0005148997519970449,0.00022978997196562338,0.0,0.0005148997519970449,0.00022978997196562338,0.00019149164330468615,0.000706391395301731,0.0004212816152703095,0.0,0.00047660142333610765,0.00019149164330468615,7.659665732187446e-05,0.0009532028466722153,0.0003829832866093723,5.7447492991405844e-05,0.00021915154733758525,7.659665732187446e-05,2.213153365084848,-2.177479990664011,2.213268260070831,0.00022978997196562332,0.000542559656029944,0.00011489498598281166,0.00030638662928749783,0.0007234128747065921,0.00015319331464374892,0.00022978997196562338,0.0001702147940486099,0.0,0.00022978997196562338,0.0002851097800314216,0.0,0.00045957994393124675,0.0005702195600628432,0.0,0.00022978997196562332,0.0,0.00011489498598281169,0.00045957994393124675,0.0005702195600628432,0.0,0.00045957994393124675,0.0005702195600628432,0.0,0.00045957994393124675,0.0005702195600628432,0.0,0.00045957994393124675,0.0005702195600628432,0.0,0.00045957994393124675,0.0005702195600628432,0.0,0.00045957994393124675,0.0005702195600628432,0.0,0.00206810974769061,0.002565988020282794,0.0
x_R11_EXIT_A,0.0,0.000344684957948435,0.0013053347018602772,0.0,0.00068936991589687,0.0026106694037205543,0.00019149164330468615,0.0004212816152703095,0.001061714777878204,0.0,0.00019149164330468615,0.0008319248059125809,0.0,0.00022978997196562338,0.000870223134573518,0.0,0.00022978997196562338,0.000870223134573518,0.00019149164330468615,0.0004212816152703095,0.001061714777878204,0.0,0.00019149164330468615,0.0008319248059125809,7.659665732187446e-05,0.0003829832866093723,0.0016638496118251617,5.7447492991405844e-05,7.659665732187446e-05,0.0003968132386258218,2.213153365084848,2.213268260070831,-2.166659502237942,0.00022978997196562332,0.00011489498598281166,0.0010755447298946537,0.00030638662928749783,0.00015319331464374892,0.0014340596398595383,0.0003063866292874978,0.0,0.0005638365052860202,0.0003063866292874978,7.659665732187446e-05,0.0005638365052860202,0.00045957994393124675,0.0,0.0012808663252157895,0.00011489498598281169,0.0,0.00032021658130394737,0.0007659665732187444,0.00030638662928749783,0.0008638400797966952,0.0008425632305406188,0.0003829832866093723,0.0008978830386064171,0.0015234224067350586,0.0010638424628038117,5.319212314019059e-05,0.0015234224067350586,0.0010638424628038117,0.00018298090360225564,0.0015234224067350586,0.0010638424628038117,5.319212314019059e-05,0.0015234224067350586,0.0010638424628038117,0.00018298090360225564,0.007592643657030805,0.005524533909340196,0.00023936455413085765
x_R12_EXIT_C,0.000248939136296092,0.0015510823107679572,0.0015510823107679572,0.000497878272592184,0.0031021646215359145,0.0031021646215359145,0.0007404343541114529,0.00045957994393124664,0.00045957994393124664,0.0005106443821458296,0.000344684957948435,0.000344684957948435,0.0005106443821458296,0.00068936991589687,0.00068936991589687,0.0005106443821458296,0.00068936991589687,0.00068936991589687,0.0007404343541114529,0.00045957994393124664,0.00045957994393124664,0.0005106443821458296,0.000344684957948435,0.000344684957948435,0.0017106586801885293,0.00068936991589687,0.00068936991589687,0.00037021717705572647,0.00011489498598281166,0.00011489498598281166,0.00037021717705572647,0.00022978997196562332,0.00022978997196562332,-2.183130388141968,2.2144746574236502,2.2144746574236502,0.0024000285960854,0.0,0.0,0.0012000142980427,0.0,0.0,0.0012000142980427,0.0,0.0,0.0024000285960854,0.0,0.0,0.00060000714902135,0.0,0.0,0.0024000285960854,0.0,0.0,0.0024000285960854,0.0,0.0,0.0024000285960854,0.0,0.0,0.0024000285960854,0.0,0.0,0.0024000285960854,0.0,0.0,0.0024000285960854,0.0,0.0,0.010800128682384297,0.0,0.0
x_R12_EXIT_B,0.0,0.0016276789680898318,0.000344684957948435,0.0,0.0032553579361796637,0.00068936991589687,0.0,0.001085119312059888,0.00022978997196562332,0.0,0.001085119312059888,0.00022978997196562332,0.0,0.001085119312059888,0.00022978997196562332,0.0,0.001085119312059888,0.00022978997196562332,0.0,0.001085119312059888,0.00022978997196562332,0.0,0.001085119312059888,0.00022978997196562332,0.0,0.002170238624119776,0.00045957994393124664,0.0,0.000542559656029944,0.00011489498598281166,0.0,0.000542559656029944,0.00011489498598281166,2.2144746574236502,-2.185005582898507,2.214819342381599,0.0,0.002170238624119776,0.00045957994393124664,0.00022978997196562332,0.0005106443821458296,0.0,0.00022978997196562332,0.0008553293400942646,0.0,0.00045957994393124664,0.0017106586801885293,0.0,0.00045957994393124664,8.297971209869732e-05,0.000344684957948435,0.00045957994393124664,0.0017106586801885293,0.0,0.00045957994393124664,0.0017106586801885293,0.0,0.00045957994393124664,0.0017106586801885293,0.0,0.00045957994393124664,0.0017106586801885293,0.0,0.00045957994393124664,0.0017106586801885293,0.0,0.00045957994393124664,0.0017106586801885293,0.0,0.00206810974769061,0.007697964060848381,0.0
x_R12_EXIT_A,0.0,0.000344684957948435,0.003226634189683961,0.0,0.00068936991589687,0.006453268379367922,0.0,0.00022978997196562332,0.0021510894597893074,0.0,0.00022978997196562332,0.0021510894597893074,0.0,0.00022978997196562332,0.0021510894597893074,0.0,0.00022978997196562332,0.0021510894597893074,0.0,0.00022978997196562332,0.0021510894597893074,0.0,0.00022978997196562332,0.0021510894597893074,0.0,0.00045957994393124664,0.004302178919578615,0.0,0.00011489498598281166,0.0010755447298946537,0.0,0.00011489498598281166,0.0010755447298946537,2.2144746574236502,2.214819342381599,-2.1727638009421324,0.0,0.00045957994393124664,0.004302178919578615,0.00045957994393124664,0.0,0.0016915095158580606,0.00045957994393124664,0.00022978997196562332,0.0016915095158580606,0.00045957994393124664,0.0,0.0038425989756473685,0.00011489498598281166,0.0,0.0009606497439118421,0.00137873983179374,0.0009191598878624933,0.002591520239390086,0.0016085298037593634,0.0011489498598281167,0.0026936491158192515,0.003651107332342682,0.003191527388411435,0.00015957636942057177,0.003651107332342682,0.003191527388411435,0.0005489427108067669,0.003651107332342682,0.003191527388411435,0.00015957636942057177,0.003651107332342682,0.003191527388411435,0.0005489427108067669,0.018641711475711194,0.016573601728020585,0.0007180936623925729
x_R13_EXIT_C,0.00033191884839478927,0.00206810974769061,0.00206810974769061,0.0006638376967895785,0.00413621949538122,0.00413621949538122,0.0009872458054819373,0.0006127732585749957,0.0006127732585749957,0.0006808591761944396,0.00045957994393124675,0.00045957994393124675,0.0006808591761944396,0.0009191598878624935,0.0009191598878624935,0.0006808591761944396,0.0009191598878624935,0.0009191598878624935,0.0009872458054819373,0.0006127732585749957,0.0006127732585749957,0.0006808591761944396,0.00045957994393124675,0.00045957994393124675,0.0022808782402513727,0.0009191598878624935,0.0009191598878624935,0.0004936229027409687,0.00015319331464374892,0.00015319331464374892,0.0004936229027409687,0.00030638662928749783,0.00030638662928749783,0.0024000285960854,0.0,0.0,-2.1814929548390207,2.21556350018433,2.21556350018433,0.0016000190640569328,0.0,0.0,0.0016000190640569328,0.0,0.0,0.0032000381281138655,0.0,0.0,0.0008000095320284664,0.0,0.0,0.0032000381281138655,0.0,0.0,0.0032000381281138655,0.0,0.0,0.0032000381281138655,0.0,0.0,0.0032000381281138655,0.0,0.0,0.0032000381281138655,0.0,0.0,0.0032000381281138655,0.0,0.0,0.014400171576512395,0.0,0.0
x_R13_EXIT_B,0.0,0.002170238624119776,0.00045957994393124664,0.0,0.004340477248239552,0.0009191598878624933,0.0,0.0014468257494131842,0.00030638662928749783,0.0,0.0014468257494131842,0.00030638662928749783,0.0,0.0014468257494131842,0.00030638662928749783,0.0,0.0014468257494131842,0.00030638662928749783,0.0,0.0014468257494131842,0.00030638662928749783,0.0,0.0014468257494131842,0.00030638662928749783,0.0,0.0028936514988263684,0.0006127732585749957,0.0,0.0007234128747065921,0.00015319331464374892,0.0,0.0007234128747065921,0.00015319331464374892,0.0,0.002170238624119776,0.00045957994393124664,2.21556350018433,-2.1835021937458734,2.216176273442905,0.00030638662928749783,0.0006808591761944396,0.0,0.00030638662928749783,0.0011404391201256863,0.0,0.0006127732585749957,0.0022808782402513727,0.0,0.0006127732585749957,0.00011063961613159644,0.00045957994393124675,0.0006127732585749957,0.0022808782402513727,0.0,0.0006127732585749957,0.0022808782402513727,0.0,0.0006127732585749957,0.0022808782402513727,0.0,0.0006127732585749957,0.0022808782402513727,0.0,0.0006127732585749957,0.0022808782402513727,0.0,0.0006127732585749957,0.0022808782402513727,0.0,0.0027574796635874803,0.010263952081131176,0.0
x_R13_EXIT_A,0.0,0.00045957994393124664,0.004302178919578615,0.0,0.0009191598878624933,0.00860435783915723,0.0,0.00030638662928749783,0.0028681192797190766,0.0,0.00030638662928749783,0.0028681192797190766,0.0,0.00030638662928749783,0.0028681192797190766,0.0,0.00030638662928749783,0.0028681192797190766,0.0,0.00030638662928749783,0.0028681192797190766,0.0,0.00030638662928749783,0.0028681192797190766,0.0,0.0006127732585749957,0.005736238559438153,0.0,0.00015319331464374892,0.0014340596398595383,0.0,0.00015319331464374892,0.0014340596398595383,0.0,0.00045957994393124664,0.004302178919578615,2.21556350018433,2.216176273442905,-2.1700167799504806,0.0006127732585749957,0.0,0.002255346021144081,0.0006127732585749957,0.00030638662928749783,0.002255346021144081,0.0006127732585749957,0.0,0.005123465300863158,0.00015319331464374892,0.0,0.0012808663252157895,0.001838319775724987,0.0012255465171499913,0.003455360319186781,0.0021447064050124846,0.0015319331464374892,0.0035915321544256686,0.004868143109790243,0.004255369851215247,0.00021276849256076237,0.004868143109790243,0.004255369851215247,0.0007319236144090226,0.004868143109790243,0.004255369851215247,0.00021276849256076237,0.004868143109790243,0.004255369851215247,0.0007319236144090226,0.024855615300948264,0.022098135637360784,0.0009574582165234306
x_R14_EXIT_C,0.00016595942419739463,0.0012638448458109288,0.0014936348177765522,0.00033191884839478927,0.0025276896916218575,0.0029872696355531044,0.0004936229027409687,0.00045957994393124675,0.0006127732585749956,0.0003404295880972198,0.0003829832866093723,0.0005361766012531212,0.0003404295880972198,0.0006127732585749956,0.0007659665732187444,0.0003404295880972198,0.0006127732585749956,0.0007659665732187444,0.0004936229027409687,0.00045957994393124675,0.0006127732585749956,0.0003404295880972198,0.0003829832866093723,0.0005361766012531212,0.0011404391201256863,0.0007659665732187446,0.0010723532025062423,0.00024681145137048433,0.00015319331464374892,0.00022978997196562338,0.00024681145137048433,0.00022978997196562338,0.0003063866292874978,0.0012000142980427,0.00022978997196562332,0.00045957994393124664,0.0016000190640569328,0.00030638662928749783,0.0006127732585749957,-2.180509979077079,2.2128996386574693,2.2135315610803747,0.0011063961613159642,0.00015319331464374892,0.0,0.0019064056933444304,0.0,0.00030638662928749783,0.0004766014233361076,0.0,7.659665732187446e-05,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.0022127923226319284,0.00030638662928749783,0.0,0.00995756545184368,0.0013787398317937401,0.0
x_R14_EXIT_B,0.0,0.0005106443821458296,0.0,0.0,0.0010212887642916592,0.0,0.0,0.0003404295880972198,0.0,0.0,0.0003404295880972198,0.0,0.0,0.0003404295880972198,0.0,0.0,0.0003404295880972198,0.0,0.0,0.0003404295880972198,0.0,0.0,0.0003404295880972198,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0001702147940486099,0.0,0.0,0.0001702147940486099,0.0,0.0,0.0005106443821458296,0.0,0.0,0.0006808591761944396,0.0,2.2128996386574693,-2.200007320703512,2.2128996386574693,0.0,0.0003404295880972198,0.0,0.0,0.0006808591761944396,0.0,0.00011489498598281169,5.531980806579822e-05,0.00011489498598281169,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.0006808591761944396,0.0,0.0,0.003063866292874978,0.0
x_R14_EXIT_A,0.0,0.0,0.0016915095158580606,0.0,0.0,0.003383019031716121,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.0011276730105720405,0.0,0.0,0.002255346021144081,0.0,0.0,0.0005638365052860202,0.0,0.0,0.0005638365052860202,0.0,0.0,0.0016915095158580606,0.0,0.0,0.002255346021144081,2.2135315610803747,2.2128996386574693,-2.186874398268692,0.0,0.0,0.0011276730105720405,0.0,0.0,0.002255346021144081,0.0,0.0,0.0005638365052860202,0.00030638662928749783,0.00030638662928749783,0.0017276801595933905,0.00045957994393124675,0.00045957994393124675,0.0017957660772128343,0.001821298296320126,0.001821298296320126,0.00010638424628038118,0.001821298296320126,0.001821298296320126,0.0003659618072045113,0.001821298296320126,0.001821298296320126,0.00010638424628038118,0.001821298296320126,0.001821298296320126,0.0003659618072045113,0.00967032798688665,0.00967032798688665,0.0004787291082617153
