i,j,variable_i,variable_j,coefficient
1,162,x_R01_EXIT_B,x_R25_EXIT_A,0.0008844534730128316
1,163,x_R01_EXIT_B,x_R25_EXIT_B,0.00032757536037512284
1,171,x_R01_EXIT_B,x_R28_EXIT_A,0.0005896356486752211
1,172,x_R01_EXIT_B,x_R28_EXIT_B,0.00032757536037512284
1,180,x_R01_EXIT_B,x_R29_EXIT_A,0.0005896356486752211
1,181,x_R01_EXIT_B,x_R29_EXIT_B,0.00032757536037512284
1,189,x_R01_EXIT_B,x_R30_EXIT_A,0.0005896356486752211
1,190,x_R01_EXIT_B,x_R30_EXIT_B,0.00032757536037512284
1,198,x_R01_EXIT_B,x_R31_EXIT_A,0.0005896356486752211
1,199,x_R01_EXIT_B,x_R31_EXIT_B,0.00032757536037512284
1,207,x_R01_EXIT_B,x_R32_EXIT_A,0.0005896356486752211
1,208,x_R01_EXIT_B,x_R32_EXIT_B,0.00032757536037512284
1,216,x_R01_EXIT_B,x_R33_EXIT_A,0.0005896356486752211
1,217,x_R01_EXIT_B,x_R33_EXIT_B,0.00032757536037512284
1,225,x_R01_EXIT_B,x_R34_EXIT_A,0.0005896356486752211
1,226,x_R01_EXIT_B,x_R34_EXIT_B,0.00032757536037512284
1,234,x_R01_EXIT_B,x_R35_EXIT_A,0.00022111336825320795
1,235,x_R01_EXIT_B,x_R35_EXIT_B,0.0009909154651347467
1,236,x_R01_EXIT_B,x_R35_EXIT_C,0.0006633401047596237
1,237,x_R01_EXIT_B,x_R35_EXIT_D,0.0003685222804220132
1,238,x_R01_EXIT_B,x_R35_EXIT_E,0.0003685222804220132
1,239,x_R01_EXIT_B,x_R35_EXIT_F,0.0003685222804220132
1,240,x_R01_EXIT_B,x_R35_EXIT_G,0.0003685222804220132
1,242,x_R01_EXIT_B,x_R35_EXIT_STAIRWELL,0.0003685222804220132
1,243,x_R01_EXIT_B,x_R36_EXIT_A,0.002948178243376105
1,244,x_R01_EXIT_B,x_R36_EXIT_B,0.0031119659235636665
2,2,x_R01_EXIT_C,x_R01_EXIT_C,-0.8101261294113611
2,3,x_R01_EXIT_C,x_R01_EXIT_D,1.6749154178584644
2,4,x_R01_EXIT_C,x_R01_EXIT_E,1.6749154178584644
2,5,x_R01_EXIT_C,x_R01_EXIT_F,1.6749154178584644
2,6,x_R01_EXIT_C,x_R01_EXIT_G,1.6749154178584644
2,7,x_R01_EXIT_C,x_R01_EXIT_H,1.6745468955780425
2,8,x_R01_EXIT_C,x_R01_EXIT_STAIRWELL,1.6749154178584644
2,10,x_R01_EXIT_C,x_R02_EXIT_B,0.0008844534730128316
2,11,x_R01_EXIT_C,x_R02_EXIT_C,0.0018753689381475784
2,12,x_R01_EXIT_C,x_R02_EXIT_D,0.0005896356486752211
2,13,x_R01_EXIT_C,x_R02_EXIT_E,0.0005896356486752211
2,14,x_R01_EXIT_C,x_R02_EXIT_F,0.0005896356486752211
2,15,x_R01_EXIT_C,x_R02_EXIT_G,0.0005896356486752211
2,16,x_R01_EXIT_C,x_R02_EXIT_H,0.00022111336825320795
2,17,x_R01_EXIT_C,x_R02_EXIT_STAIRWELL,0.0005896356486752211
2,18,x_R01_EXIT_C,x_R03_EXIT_A,0.0008844534730128316
2,20,x_R01_EXIT_C,x_R03_EXIT_C,0.0009909154651347467
2,21,x_R01_EXIT_C,x_R03_EXIT_D,0.0006633401047596237
2,25,x_R01_EXIT_C,x_R03_EXIT_H,0.0002948178243376106
2,27,x_R01_EXIT_C,x_R04_EXIT_A,0.0008844534730128316
2,29,x_R01_EXIT_C,x_R04_EXIT_C,0.0009909154651347467
2,30,x_R01_EXIT_C,x_R04_EXIT_D,0.0006633401047596237
2,34,x_R01_EXIT_C,x_R04_EXIT_H,0.0002948178243376106
2,36,x_R01_EXIT_C,x_R05_EXIT_A,0.0017689069460256634
2,37,x_R01_EXIT_C,x_R05_EXIT_B,0.0008844534730128318
2,38,x_R01_EXIT_C,x_R05_EXIT_C,0.00010646199212191492
2,39,x_R01_EXIT_C,x_R05_EXIT_D,0.00022111336825320795
2,40,x_R01_EXIT_C,x_R05_EXIT_E,0.00022111336825320795
2,41,x_R01_EXIT_C,x_R05_EXIT_F,0.00022111336825320795
2,42,x_R01_EXIT_C,x_R05_EXIT_G,0.00022111336825320795
2,43,x_R01_EXIT_C,x_R05_EXIT_H,0.0011792712973504424
2,44,x_R01_EXIT_C,x_R05_EXIT_STAIRWELL,0.00022111336825320795
2,45,x_R01_EXIT_C,x_R06_EXIT_A,0.0017689069460256634
2,46,x_R01_EXIT_C,x_R06_EXIT_B,0.0008844534730128318
2,47,x_R01_EXIT_C,x_R06_EXIT_C,0.00010646199212191492
2,48,x_R01_EXIT_C,x_R06_EXIT_D,0.00022111336825320795
2,49,x_R01_EXIT_C,x_R06_EXIT_E,0.00022111336825320795
2,50,x_R01_EXIT_C,x_R06_EXIT_F,0.00022111336825320795
2,51,x_R01_EXIT_C,x_R06_EXIT_G,0.00022111336825320795
2,52,x_R01_EXIT_C,x_R06_EXIT_H,0.0011792712973504424
2,53,x_R01_EXIT_C,x_R06_EXIT_STAIRWELL,0.00022111336825320795
2,54,x_R01_EXIT_C,x_R07_EXIT_A,0.0015477935777724555
2,55,x_R01_EXIT_C,x_R07_EXIT_B,0.0006633401047596237
2,56,x_R01_EXIT_C,x_R07_EXIT_C,0.00032757536037512284
2,61,x_R01_EXIT_C,x_R07_EXIT_H,0.0009581579290972342
2,63,x_R01_EXIT_C,x_R08_EXIT_A,0.00022111336825320795
2,64,x_R01_EXIT_C,x_R08_EXIT_B,0.0006633401047596237
2,65,x_R01_EXIT_C,x_R08_EXIT_C,0.0016542555698943707
2,72,x_R01_EXIT_C,x_R09_EXIT_A,0.00022111336825320795
2,73,x_R01_EXIT_C,x_R09_EXIT_B,0.0006633401047596237
2,74,x_R01_EXIT_C,x_R09_EXIT_C,0.0016542555698943707
2,81,x_R01_EXIT_C,x_R10_EXIT_A,0.0015477935777724555
2,82,x_R01_EXIT_C,x_R10_EXIT_B,0.0006633401047596237
2,83,x_R01_EXIT_C,x_R10_EXIT_C,0.00032757536037512284
2,90,x_R01_EXIT_C,x_R11_EXIT_A,0.0015477935777724555
2,91,x_R01_EXIT_C,x_R11_EXIT_B,0.0006633401047596237
2,92,x_R01_EXIT_C,x_R11_EXIT_C,0.00032757536037512284
2,97,x_R01_EXIT_C,x_R11_EXIT_H,0.0009581579290972342
2,99,x_R01_EXIT_C,x_R12_EXIT_A,0.0011792712973504422
2,101,x_R01_EXIT_C,x_R12_EXIT_C,0.0006551507207502457
2,108,x_R01_EXIT_C,x_R13_EXIT_A,0.00022111336825320795
2,109,x_R01_EXIT_C,x_R13_EXIT_B,0.0002948178243376106
2,110,x_R01_EXIT_C,x_R13_EXIT_C,0.0012857332894723572
2,117,x_R01_EXIT_C,x_R14_EXIT_A,0.00022111336825320795
2,118,x_R01_EXIT_C,x_R14_EXIT_B,0.0002948178243376106
2,119,x_R01_EXIT_C,x_R14_EXIT_C,0.0012857332894723572
2,126,x_R01_EXIT_C,x_R15_EXIT_A,0.0007738967888862278
2,127,x_R01_EXIT_C,x_R15_EXIT_B,0.00033167005237981186
2,128,x_R01_EXIT_C,x_R15_EXIT_C,0.00016378768018756142
2,135,x_R01_EXIT_C,x_R16_EXIT_A,0.0015477935777724555
2,136,x_R01_EXIT_C,x_R16_EXIT_B,0.0006633401047596237
2,137,x_R01_EXIT_C,x_R16_EXIT_C,0.00032757536037512284
2,153,x_R01_EXIT_C,x_R24_EXIT_A,0.0011792712973504422
2,155,x_R01_EXIT_C,x_R24_EXIT_C,0.0006551507207502457
2,162,x_R01_EXIT_C,x_R25_EXIT_A,0.0015477935777724555
2,163,x_R01_EXIT_C,x_R25_EXIT_B,0.0006633401047596237
2,164,x_R01_EXIT_C,x_R25_EXIT_C,0.00032757536037512284
2,171,x_R01_EXIT_C,x_R28_EXIT_A,0.0005896356486752211
2,173,x_R01_EXIT_C,x_R28_EXIT_C,0.00032757536037512284
2,180,x_R01_EXIT_C,x_R29_EXIT_A,0.0005896356486752211
2,182,x_R01_EXIT_C,x_R29_EXIT_C,0.00032757536037512284
2,189,x_R01_EXIT_C,x_R30_EXIT_A,0.0005896356486752211
2,191,x_R01_EXIT_C,x_R30_EXIT_C,0.00032757536037512284
2,198,x_R01_EXIT_C,x_R31_EXIT_A,0.0005896356486752211
2,200,x_R01_EXIT_C,x_R31_EXIT_C,0.00032757536037512284
2,207,x_R01_EXIT_C,x_R32_EXIT_A,0.0005896356486752211
2,209,x_R01_EXIT_C,x_R32_EXIT_C,0.00032757536037512284
2,216,x_R01_EXIT_C,x_R33_EXIT_A,0.0005896356486752211
2,218,x_R01_EXIT_C,x_R33_EXIT_C,0.00032757536037512284
2,225,x_R01_EXIT_C,x_R34_EXIT_A,0.0005896356486752211
2,227,x_R01_EXIT_C,x_R34_EXIT_C,0.00032757536037512284
2,234,x_R01_EXIT_C,x_R35_EXIT_A,0.00022111336825320795
2,235,x_R01_EXIT_C,x_R35_EXIT_B,0.0006633401047596237
2,236,x_R01_EXIT_C,x_R35_EXIT_C,0.0016542555698943707
2,237,x_R01_EXIT_C,x_R35_EXIT_D,0.0003685222804220132
2,238,x_R01_EXIT_C,x_R35_EXIT_E,0.0003685222804220132
2,239,x_R01_EXIT_C,x_R35_EXIT_F,0.0003685222804220132
2,240,x_R01_EXIT_C,x_R35_EXIT_G,0.0003685222804220132
2,242,x_R01_EXIT_C,x_R35_EXIT_STAIRWELL,0.0003685222804220132
2,243,x_R01_EXIT_C,x_R36_EXIT_A,0.002948178243376105
2,244,x_R01_EXIT_C,x_R36_EXIT_B,0.0014740891216880527
2,245,x_R01_EXIT_C,x_R36_EXIT_C,0.001637876801875614
3,3,x_R01_EXIT_D,x_R01_EXIT_D,-0.7992574655654436
3,4,x_R01_EXIT_D,x_R01_EXIT_E,1.6755050535071399
3,5,x_R01_EXIT_D,x_R01_EXIT_F,1.6755050535071399
3,6,x_R01_EXIT_D,x_R01_EXIT_G,1.6755050535071399
3,7,x_R01_EXIT_D,x_R01_EXIT_H,1.6745468955780425
3,8,x_R01_EXIT_D,x_R01_EXIT_STAIRWELL,1.6755050535071399
3,10,x_R01_EXIT_D,x_R02_EXIT_B,0.0005896356486752211
3,11,x_R01_EXIT_D,x_R02_EXIT_C,0.0005896356486752211
3,12,x_R01_EXIT_D,x_R02_EXIT_D,0.003554192660070083
3,13,x_R01_EXIT_D,x_R02_EXIT_E,0.0011792712973504422
3,14,x_R01_EXIT_D,x_R02_EXIT_F,0.0011792712973504422
3,15,x_R01_EXIT_D,x_R02_EXIT_G,0.0011792712973504422
3,16,x_R01_EXIT_D,x_R02_EXIT_H,0.00022111336825320795
3,17,x_R01_EXIT_D,x_R02_EXIT_STAIRWELL,0.0011792712973504422
3,18,x_R01_EXIT_D,x_R03_EXIT_A,0.0005896356486752211
3,21,x_R01_EXIT_D,x_R03_EXIT_D,0.0006960976407971362
3,25,x_R01_EXIT_D,x_R03_EXIT_H,0.0005896356486752211
3,27,x_R01_EXIT_D,x_R04_EXIT_A,0.0005896356486752211
3,30,x_R01_EXIT_D,x_R04_EXIT_D,0.0006960976407971362
3,34,x_R01_EXIT_D,x_R04_EXIT_H,0.0005896356486752211
3,36,x_R01_EXIT_D,x_R05_EXIT_A,0.0005896356486752211
3,39,x_R01_EXIT_D,x_R05_EXIT_D,0.0006960976407971362
3,42,x_R01_EXIT_D,x_R05_EXIT_G,0.0008762640890034537
3,43,x_R01_EXIT_D,x_R05_EXIT_H,0.0005896356486752211
3,45,x_R01_EXIT_D,x_R06_EXIT_A,0.0005896356486752211
3,48,x_R01_EXIT_D,x_R06_EXIT_D,0.0006960976407971362
3,51,x_R01_EXIT_D,x_R06_EXIT_G,0.0008762640890034537
3,52,x_R01_EXIT_D,x_R06_EXIT_H,0.0005896356486752211
3,54,x_R01_EXIT_D,x_R07_EXIT_A,0.0005896356486752211
3,57,x_R01_EXIT_D,x_R07_EXIT_D,0.0003275753603751229
3,60,x_R01_EXIT_D,x_R07_EXIT_G,0.0008762640890034537
3,61,x_R01_EXIT_D,x_R07_EXIT_H,0.0005896356486752211
3,63,x_R01_EXIT_D,x_R08_EXIT_A,0.00022111336825320795
3,64,x_R01_EXIT_D,x_R08_EXIT_B,0.0003685222804220132
3,65,x_R01_EXIT_D,x_R08_EXIT_C,0.0003685222804220132
3,66,x_R01_EXIT_D,x_R08_EXIT_D,0.002374921362719641
3,72,x_R01_EXIT_D,x_R09_EXIT_A,0.00022111336825320795
3,73,x_R01_EXIT_D,x_R09_EXIT_B,0.0003685222804220132
3,74,x_R01_EXIT_D,x_R09_EXIT_C,0.0003685222804220132
3,75,x_R01_EXIT_D,x_R09_EXIT_D,0.002374921362719641
3,81,x_R01_EXIT_D,x_R10_EXIT_A,0.0005896356486752211
3,84,x_R01_EXIT_D,x_R10_EXIT_D,0.0003275753603751229
3,85,x_R01_EXIT_D,x_R10_EXIT_E,0.0002948178243376106
3,86,x_R01_EXIT_D,x_R10_EXIT_F,0.0002948178243376106
3,87,x_R01_EXIT_D,x_R10_EXIT_G,0.0002948178243376106
3,88,x_R01_EXIT_D,x_R10_EXIT_H,0.002047346002344518
3,89,x_R01_EXIT_D,x_R10_EXIT_STAIRWELL,0.0002948178243376106
3,90,x_R01_EXIT_D,x_R11_EXIT_A,0.0005896356486752211
3,93,x_R01_EXIT_D,x_R11_EXIT_D,0.0003275753603751229
3,96,x_R01_EXIT_D,x_R11_EXIT_G,0.0008762640890034537
3,97,x_R01_EXIT_D,x_R11_EXIT_H,0.0005896356486752211
3,99,x_R01_EXIT_D,x_R12_EXIT_A,0.0016214980338568577
3,102,x_R01_EXIT_D,x_R12_EXIT_D,0.0030792083875261548
3,106,x_R01_EXIT_D,x_R12_EXIT_H,0.0011792712973504424
3,108,x_R01_EXIT_D,x_R13_EXIT_A,0.00022111336825320795
3,109,x_R01_EXIT_D,x_R13_EXIT_B,0.0005896356486752211
3,110,x_R01_EXIT_D,x_R13_EXIT_C,0.0005896356486752211
3,111,x_R01_EXIT_D,x_R13_EXIT_D,0.002374921362719641
3,117,x_R01_EXIT_D,x_R14_EXIT_A,0.00022111336825320795
3,118,x_R01_EXIT_D,x_R14_EXIT_B,0.0005896356486752211
3,119,x_R01_EXIT_D,x_R14_EXIT_C,0.0005896356486752211
3,120,x_R01_EXIT_D,x_R14_EXIT_D,0.002374921362719641
3,126,x_R01_EXIT_D,x_R15_EXIT_A,0.00029481782433761055
3,129,x_R01_EXIT_D,x_R15_EXIT_D,0.00016378768018756145
3,130,x_R01_EXIT_D,x_R15_EXIT_E,0.0001474089121688053
3,131,x_R01_EXIT_D,x_R15_EXIT_F,0.0001474089121688053
3,132,x_R01_EXIT_D,x_R15_EXIT_G,0.0001474089121688053
3,133,x_R01_EXIT_D,x_R15_EXIT_H,0.001023673001172259
3,134,x_R01_EXIT_D,x_R15_EXIT_STAIRWELL,0.0001474089121688053
3,135,x_R01_EXIT_D,x_R16_EXIT_A,0.0005896356486752211
3,138,x_R01_EXIT_D,x_R16_EXIT_D,0.0003275753603751229
3,139,x_R01_EXIT_D,x_R16_EXIT_E,0.0002948178243376106
3,140,x_R01_EXIT_D,x_R16_EXIT_F,0.0002948178243376106
3,141,x_R01_EXIT_D,x_R16_EXIT_G,0.0002948178243376106
3,142,x_R01_EXIT_D,x_R16_EXIT_H,0.002047346002344518
3,143,x_R01_EXIT_D,x_R16_EXIT_STAIRWELL,0.0002948178243376106
3,153,x_R01_EXIT_D,x_R24_EXIT_A,0.0023585425947008844
3,155,x_R01_EXIT_D,x_R24_EXIT_C,0.0001474089121688053
3,156,x_R01_EXIT_D,x_R24_EXIT_D,0.001244786369425467
3,162,x_R01_EXIT_D,x_R25_EXIT_A,0.0011792712973504422
3,163,x_R01_EXIT_D,x_R25_EXIT_B,0.0005896356486752212
3,164,x_R01_EXIT_D,x_R25_EXIT_C,0.0005896356486752212
3,165,x_R01_EXIT_D,x_R25_EXIT_D,0.00010646199212191493
3,166,x_R01_EXIT_D,x_R25_EXIT_E,0.0005159311925908185
3,167,x_R01_EXIT_D,x_R25_EXIT_F,0.0005159311925908185
3,168,x_R01_EXIT_D,x_R25_EXIT_G,0.0005159311925908185
3,169,x_R01_EXIT_D,x_R25_EXIT_H,0.002268459370597726
3,170,x_R01_EXIT_D,x_R25_EXIT_STAIRWELL,0.0005159311925908185
3,171,x_R01_EXIT_D,x_R28_EXIT_A,0.0011792712973504422
3,174,x_R01_EXIT_D,x_R28_EXIT_D,0.0006223931847127334
3,180,x_R01_EXIT_D,x_R29_EXIT_A,0.0011792712973504422
3,183,x_R01_EXIT_D,x_R29_EXIT_D,0.0006223931847127334
3,189,x_R01_EXIT_D,x_R30_EXIT_A,0.0011792712973504422
3,192,x_R01_EXIT_D,x_R30_EXIT_D,0.0006223931847127334
3,198,x_R01_EXIT_D,x_R31_EXIT_A,0.0011792712973504422
3,201,x_R01_EXIT_D,x_R31_EXIT_D,0.0006223931847127334
3,207,x_R01_EXIT_D,x_R32_EXIT_A,0.0011792712973504422
3,210,x_R01_EXIT_D,x_R32_EXIT_D,0.0006223931847127334
3,216,x_R01_EXIT_D,x_R33_EXIT_A,0.0011792712973504422
3,219,x_R01_EXIT_D,x_R33_EXIT_D,0.0006223931847127334
3,225,x_R01_EXIT_D,x_R34_EXIT_A,0.0011792712973504422
3,228,x_R01_EXIT_D,x_R34_EXIT_D,0.0006223931847127334
3,234,x_R01_EXIT_D,x_R35_EXIT_A,0.00022111336825320795
3,235,x_R01_EXIT_D,x_R35_EXIT_B,0.0003685222804220132
3,236,x_R01_EXIT_D,x_R35_EXIT_C,0.0003685222804220132
3,237,x_R01_EXIT_D,x_R35_EXIT_D,0.003333079291816875
3,238,x_R01_EXIT_D,x_R35_EXIT_E,0.000958157929097234
3,239,x_R01_EXIT_D,x_R35_EXIT_F,0.000958157929097234
3,240,x_R01_EXIT_D,x_R35_EXIT_G,0.000958157929097234
3,242,x_R01_EXIT_D,x_R35_EXIT_STAIRWELL,0.000958157929097234
3,243,x_R01_EXIT_D,x_R36_EXIT_A,0.005896356486752212
3,244,x_R01_EXIT_D,x_R36_EXIT_B,0.002948178243376105
3,246,x_R01_EXIT_D,x_R36_EXIT_D,0.0031119659235636665
4,4,x_R01_EXIT_E,x_R01_EXIT_E,-0.7931859552059661
4,5,x_R01_EXIT_E,x_R01_EXIT_F,1.676528726508312
4,6,x_R01_EXIT_E,x_R01_EXIT_G,1.6762339086839744
4,7,x_R01_EXIT_E,x_R01_EXIT_H,1.6745468955780425
4,8,x_R01_EXIT_E,x_R01_EXIT_STAIRWELL,1.6763813175961433
4,10,x_R01_EXIT_E,x_R02_EXIT_B,0.0005896356486752211
4,11,x_R01_EXIT_E,x_R02_EXIT_C,0.0005896356486752211
4,12,x_R01_EXIT_E,x_R02_EXIT_D,0.0011792712973504422
4,13,x_R01_EXIT_E,x_R02_EXIT_E,0.003996419396576499
4,14,x_R01_EXIT_E,x_R02_EXIT_F,0.002202944298522701
4,15,x_R01_EXIT_E,x_R02_EXIT_G,0.0019081264741850907
4,16,x_R01_EXIT_E,x_R02_EXIT_H,0.00022111336825320795
4,17,x_R01_EXIT_E,x_R02_EXIT_STAIRWELL,0.002055535386353896
4,18,x_R01_EXIT_E,x_R03_EXIT_A,0.0005896356486752211
4,22,x_R01_EXIT_E,x_R03_EXIT_E,0.0015723617298005895
4,24,x_R01_EXIT_E,x_R03_EXIT_G,0.00028662844032823246
4,25,x_R01_EXIT_E,x_R03_EXIT_H,0.0006633401047596236
4,27,x_R01_EXIT_E,x_R04_EXIT_A,0.0005896356486752211
4,31,x_R01_EXIT_E,x_R04_EXIT_E,0.0015723617298005895
4,33,x_R01_EXIT_E,x_R04_EXIT_G,0.00028662844032823246
4,34,x_R01_EXIT_E,x_R04_EXIT_H,0.0006633401047596236
4,36,x_R01_EXIT_E,x_R05_EXIT_A,0.0005896356486752211
