edge_id,source,target,distance,capacity_units,edge_type
E089:DOOR_18--ELBOW_R18,DOOR_18,ELBOW_R18,1.0,3.0,door_to_hallway
E090:ELBOW_R18--C17,ELBOW_R18,C17,1.0,2.0,navigation
E091:START_R19--DOOR_19,START_R19,DOOR_19,1.0,2.0,room_start
E092:DOOR_19--ELBOW_R19,DOOR_19,ELBOW_R19,1.0,2.0,door_to_hallway
E093:ELBOW_R19--C18,ELBOW_R19,C18,1.0,3.0,navigation
E094:START_R20--DOOR_20,START_R20,DOOR_20,1.0,2.0,room_start
E095:DOOR_20--ELBOW_R20,DOOR_20,ELBOW_R20,1.0,2.0,door_to_hallway
E096:ELBOW_R20--C19,ELBOW_R20,C19,1.0,3.0,navigation
E097:START_R21--DOOR_21,START_R21,DOOR_21,1.0,3.0,room_start
E098:DOOR_21--ELBOW_R21,DOOR_21,ELBOW_R21,1.0,2.0,door_to_hallway
E099:ELBOW_R21--C20,ELBOW_R21,C20,1.0,2.0,navigation
E100:START_R22--DOOR_22,START_R22,DOOR_22,1.0,2.0,room_start
E101:DOOR_22--ELBOW_R22,DOOR_22,ELBOW_R22,1.0,2.0,door_to_hallway
E102:ELBOW_R22--C21,ELBOW_R22,C21,1.0,2.0,navigation
E103:START_R23--DOOR_23,START_R23,DOOR_23,1.0,2.0,room_start
E104:DOOR_23--ELBOW_R23,DOOR_23,ELBOW_R23,1.0,2.0,door_to_hallway
E105:ELBOW_R23--C22,ELBOW_R23,C22,1.0,2.0,navigation
E106:START_R24--DOOR_24,START_R24,DOOR_24,1.0,2.0,room_start
E107:DOOR_24--ELBOW_R24,DOOR_24,ELBOW_R24,1.0,3.0,door_to_hallway
E108:ELBOW_R24--C23,ELBOW_R24,C23,1.0,3.0,navigation
E109:START_R25--DOOR_25,START_R25,DOOR_25,1.0,2.0,room_start
E110:DOOR_25--ELBOW_R25,DOOR_25,ELBOW_R25,1.0,2.0,door_to_hallway
E111:ELBOW_R25--C0,ELBOW_R25,C0,1.0,2.0,navigation
E112:START_R26--DOOR_26,START_R26,DOOR_26,1.0,2.0,room_start
E113:DOOR_26--ELBOW_R26,DOOR_26,ELBOW_R26,1.0,3.0,door_to_hallway
E114:ELBOW_R26--C1,ELBOW_R26,C1,1.0,2.0,navigation
E115:START_R27--DOOR_27,START_R27,DOOR_27,1.0,2.0,room_start
E116:DOOR_27--ELBOW_R27,DOOR_27,ELBOW_R27,1.0,2.0,door_to_hallway
E117:ELBOW_R27--C2,ELBOW_R27,C2,1.0,2.0,navigation
E118:START_R28--DOOR_28,START_R28,DOOR_28,1.0,2.0,room_start
E119:DOOR_28--ELBOW_R28,DOOR_28,ELBOW_R28,1.0,3.0,door_to_hallway
E120:ELBOW_R28--C3,ELBOW_R28,C3,1.0,2.0,navigation
E121:START_R29--DOOR_29,START_R29,DOOR_29,1.0,3.0,room_start
E122:DOOR_29--ELBOW_R29,DOOR_29,ELBOW_R29,1.0,3.0,door_to_hallway
E123:ELBOW_R29--C4,ELBOW_R29,C4,1.0,3.0,navigation
E124:START_R30--DOOR_30,START_R30,DOOR_30,1.0,2.0,room_start
E125:DOOR_30--ELBOW_R30,DOOR_30,ELBOW_R30,1.0,3.0,door_to_hallway
E126:ELBOW_R30--C5,ELBOW_R30,C5,1.0,3.0,navigation
