room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R15,EXIT_B,6.0,6,START_R15 -> DOOR_15 -> B15_0 -> E15 -> C8 -> C9 -> EXIT_B,10,EXIT_B,6.0,6,18.80811111111111,24.80811111111111,START_R15 -> DOOR_15 -> B15_0 -> E15 -> C8 -> C9 -> EXIT_B,False,False,0.0,0
R16,EXIT_B,6.0,6,START_R16 -> DOOR_16 -> B16_0 -> E16 -> C8 -> C9 -> EXIT_B,24,EXIT_B,6.0,6,23.53672222222222,29.53672222222222,START_R16 -> DOOR_16 -> B16_0 -> E16 -> C8 -> C9 -> EXIT_B,False,False,0.0,0
R17,EXIT_C,6.0,6,START_R17 -> DOOR_17 -> B1_1 -> B1_0 -> E1 -> C1 -> EXIT_C,16,EXIT_A,7.0,7,31.874500000000005,38.874500000000005,START_R17 -> DOOR_17 -> B1_1 -> B1_0 -> E1 -> C1 -> C0 -> EXIT_A,True,True,1.0,1
R18,EXIT_C,6.0,6,START_R18 -> DOOR_18 -> B2_1 -> B2_0 -> E2 -> C1 -> EXIT_C,12,EXIT_C,6.0,6,7.653125000000001,13.653125000000003,START_R18 -> DOOR_18 -> B2_1 -> B2_0 -> E2 -> C1 -> EXIT_C,False,False,0.0,0
R19,EXIT_D,6.0,6,START_R19 -> DOOR_19 -> B3_1 -> B3_0 -> E3 -> C2 -> EXIT_D,17,EXIT_D,6.0,6,22.12361111111111,28.12361111111111,START_R19 -> DOOR_19 -> B3_1 -> B3_0 -> E3 -> C2 -> EXIT_D,False,False,0.0,0
R20,EXIT_D,6.0,6,START_R20 -> DOOR_20 -> B4_1 -> B4_0 -> E4 -> C2 -> EXIT_D,2,EXIT_A,8.0,8,3.867069444444444,11.867069444444443,START_R20 -> DOOR_20 -> B4_1 -> B4_0 -> E4 -> C2 -> C1 -> C0 -> EXIT_A,True,True,2.0,2
R21,EXIT_E,6.0,6,START_R21 -> DOOR_21 -> B5_1 -> B5_0 -> E5 -> C3 -> EXIT_E,14,EXIT_E,6.0,6,13.480555555555554,19.480555555555554,START_R21 -> DOOR_21 -> B5_1 -> B5_0 -> E5 -> C3 -> EXIT_E,False,False,0.0,0
R22,EXIT_E,6.0,6,START_R22 -> DOOR_22 -> B6_1 -> B6_0 -> E6 -> C3 -> EXIT_E,15,EXIT_E,6.0,6,11.35625,17.35625,START_R22 -> DOOR_22 -> B6_1 -> B6_0 -> E6 -> C3 -> EXIT_E,False,False,0.0,0
R23,EXIT_F,6.0,6,START_R23 -> DOOR_23 -> B7_1 -> B7_0 -> E7 -> C4 -> EXIT_F,10,EXIT_F,6.0,6,10.130555555555556,16.130555555555556,START_R23 -> DOOR_23 -> B7_1 -> B7_0 -> E7 -> C4 -> EXIT_F,False,False,0.0,0
R24,EXIT_F,6.0,6,START_R24 -> DOOR_24 -> B8_1 -> B8_0 -> E8 -> C4 -> EXIT_F,10,EXIT_E,7.0,7,9.948611111111111,16.94861111111111,START_R24 -> DOOR_24 -> B8_1 -> B8_0 -> E8 -> C4 -> C3 -> EXIT_E,True,True,1.0,1
R25,EXIT_F,7.0,7,START_R25 -> DOOR_25 -> B9_1 -> B9_0 -> E9 -> C5 -> C4 -> EXIT_F,18,EXIT_E,8.0,8,22.625,30.625,START_R25 -> DOOR_25 -> B9_1 -> B9_0 -> E9 -> C5 -> C4 -> C3 -> EXIT_E,True,True,1.0,1
R26,EXIT_F,7.0,7,START_R26 -> DOOR_26 -> B10_1 -> B10_0 -> E10 -> C5 -> C4 -> EXIT_F,21,EXIT_F,7.0,7,25.265625,32.265625,START_R26 -> DOOR_26 -> B10_1 -> B10_0 -> E10 -> C5 -> C4 -> EXIT_F,False,False,0.0,0
R27,EXIT_F,8.0,8,START_R27 -> DOOR_27 -> B11_1 -> B11_0 -> E11 -> C6 -> C5 -> C4 -> EXIT_F,2,EXIT_B,9.0,9,34.46666666666667,43.46666666666666,START_R27 -> DOOR_27 -> B11_1 -> B11_0 -> E11 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,True,True,1.0,1
R28,EXIT_F,8.0,8,START_R28 -> DOOR_28 -> B12_1 -> B12_0 -> E12 -> C6 -> C5 -> C4 -> EXIT_F,2,EXIT_B,9.0,9,36.12931944444444,45.12931944444445,START_R28 -> DOOR_28 -> B12_1 -> B12_0 -> E12 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,True,True,1.0,1
R29,EXIT_B,8.0,8,START_R29 -> DOOR_29 -> B13_1 -> B13_0 -> E13 -> C7 -> C8 -> C9 -> EXIT_B,6,EXIT_E,10.0,10,36.050694444444446,46.050694444444446,START_R29 -> DOOR_29 -> B13_1 -> B13_0 -> E13 -> C7 -> C6 -> C5 -> C4 -> C3 -> EXIT_E,True,True,2.0,2
R30,EXIT_B,8.0,8,START_R30 -> DOOR_30 -> B14_1 -> B14_0 -> E14 -> C7 -> C8 -> C9 -> EXIT_B,25,EXIT_B,8.0,8,28.593750000000004,36.59375,START_R30 -> DOOR_30 -> B14_1 -> B14_0 -> E14 -> C7 -> C8 -> C9 -> EXIT_B,False,False,0.0,0
