edge_id,source,target,distance,capacity_units,edge_type
E057:DOOR_12--B12_0,DOOR_12,B12_0,1.0,2.0,door_to_hallway
E058:C7--E13,C7,E13,1.0,3.0,navigation
E059:E13--B13_0,E13,B13_0,1.0,3.0,navigation
E060:START_R13--DOOR_13,START_R13,DOOR_13,1.0,3.0,room_start
E061:DOOR_13--B13_0,DOOR_13,B13_0,1.0,3.0,door_to_hallway
E062:C7--E14,C7,E14,1.0,4.0,navigation
E063:E14--B14_0,E14,B14_0,1.0,2.0,navigation
E064:START_R14--DOOR_14,START_R14,DOOR_14,1.0,3.0,room_start
E065:DOOR_14--B14_0,DOOR_14,B14_0,1.0,2.0,door_to_hallway
E066:C8--E15,C8,E15,1.0,4.0,navigation
E067:E15--B15_0,E15,B15_0,1.0,3.0,navigation
E068:START_R15--DOOR_15,START_R15,DOOR_15,1.0,3.0,room_start
E069:DOOR_15--B15_0,DOOR_15,B15_0,1.0,2.0,door_to_hallway
E070:C8--E16,C8,E16,1.0,3.0,navigation
E071:E16--B16_0,E16,B16_0,1.0,4.0,navigation
E072:START_R16--DOOR_16,START_R16,DOOR_16,1.0,3.0,room_start
E073:DOOR_16--B16_0,DOOR_16,B16_0,1.0,2.0,door_to_hallway
E074:B1_0--B1_1,B1_0,B1_1,1.0,3.0,navigation
E075:START_R17--DOOR_17,START_R17,DOOR_17,1.0,2.0,room_start
E076:DOOR_17--B1_1,DOOR_17,B1_1,1.0,2.0,door_to_hallway
E077:B2_0--B2_1,B2_0,B2_1,1.0,4.0,navigation
E078:START_R18--DOOR_18,START_R18,DOOR_18,1.0,3.0,room_start
E079:DOOR_18--B2_1,DOOR_18,B2_1,1.0,3.0,door_to_hallway
E080:B3_0--B3_1,B3_0,B3_1,1.0,3.0,navigation
E081:START_R19--DOOR_19,START_R19,DOOR_19,1.0,2.0,room_start
E082:DOOR_19--B3_1,DOOR_19,B3_1,1.0,3.0,door_to_hallway
E083:B4_0--B4_1,B4_0,B4_1,1.0,2.0,navigation
E084:START_R20--DOOR_20,START_R20,DOOR_20,1.0,3.0,room_start
E085:DOOR_20--B4_1,DOOR_20,B4_1,1.0,3.0,door_to_hallway
E086:B5_0--B5_1,B5_0,B5_1,1.0,4.0,navigation
E087:START_R21--DOOR_21,START_R21,DOOR_21,1.0,2.0,room_start
E088:DOOR_21--B5_1,DOOR_21,B5_1,1.0,2.0,door_to_hallway
E089:B6_0--B6_1,B6_0,B6_1,1.0,4.0,navigation
E090:START_R22--DOOR_22,START_R22,DOOR_22,1.0,2.0,room_start
E091:DOOR_22--B6_1,DOOR_22,B6_1,1.0,2.0,door_to_hallway
E092:B7_0--B7_1,B7_0,B7_1,1.0,2.0,navigation
E093:START_R23--DOOR_23,START_R23,DOOR_23,1.0,2.0,room_start
E094:DOOR_23--B7_1,DOOR_23,B7_1,1.0,3.0,door_to_hallway
E095:B8_0--B8_1,B8_0,B8_1,1.0,4.0,navigation
E096:START_R24--DOOR_24,START_R24,DOOR_24,1.0,3.0,room_start
E097:DOOR_24--B8_1,DOOR_24,B8_1,1.0,3.0,door_to_hallway
E098:B9_0--B9_1,B9_0,B9_1,1.0,3.0,navigation
E099:START_R25--DOOR_25,START_R25,DOOR_25,1.0,3.0,room_start
E100:DOOR_25--B9_1,DOOR_25,B9_1,1.0,2.0,door_to_hallway
E101:B10_0--B10_1,B10_0,B10_1,1.0,3.0,navigation
E102:START_R26--DOOR_26,START_R26,DOOR_26,1.0,2.0,room_start
E103:DOOR_26--B10_1,DOOR_26,B10_1,1.0,2.0,door_to_hallway
E104:B11_0--B11_1,B11_0,B11_1,1.0,3.0,navigation
E105:START_R27--DOOR_27,START_R27,DOOR_27,1.0,2.0,room_start
E106:DOOR_27--B11_1,DOOR_27,B11_1,1.0,3.0,door_to_hallway
E107:B12_0--B12_1,B12_0,B12_1,1.0,3.0,navigation
E108:START_R28--DOOR_28,START_R28,DOOR_28,1.0,2.0,room_start
E109:DOOR_28--B12_1,DOOR_28,B12_1,1.0,3.0,door_to_hallway
E110:B13_0--B13_1,B13_0,B13_1,1.0,3.0,navigation
E111:START_R29--DOOR_29,START_R29,DOOR_29,1.0,3.0,room_start
E112:DOOR_29--B13_1,DOOR_29,B13_1,1.0,3.0,door_to_hallway
E113:B14_0--B14_1,B14_0,B14_1,1.0,3.0,navigation
E114:START_R30--DOOR_30,START_R30,DOOR_30,1.0,2.0,room_start
E115:DOOR_30--B14_1,DOOR_30,B14_1,1.0,3.0,door_to_hallway
E116:C0--EXIT_A,C0,EXIT_A,1.0,5.0,exit
E117:C9--EXIT_B,C9,EXIT_B,1.0,6.0,exit
E118:C1--EXIT_C,C1,EXIT_C,1.0,4.0,exit
E119:C2--EXIT_D,C2,EXIT_D,1.0,4.0,exit
E120:C3--EXIT_E,C3,EXIT_E,1.0,6.0,exit
E121:C4--EXIT_F,C4,EXIT_F,1.0,4.0,exit
