node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
E12,navigation,H_A3,3.0,30.0,9,2,0.3,30.0,False
B4_0,navigation,D_A2,2.0,20.0,5,2,0.25,25.0,False
E4,navigation,D_A3,2.0,20.0,5,2,0.25,25.0,False
DOOR_05,door,F_A4,2.0,20.0,4,1,0.2,20.0,False
B13_1,navigation,I_A5,3.0,30.0,6,1,0.2,20.0,False
DOOR_29,door,J_A5,3.0,30.0,6,1,0.2,20.0,False
DOOR_09,door,H_A4,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
DOOR_04,door,C_A2,2.0,20.0,3,1,0.15,15.0,False
DOOR_06,door,D_A2,2.0,20.0,2,1,0.1,10.0,False
B4_1,navigation,D_A1,2.0,20.0,2,1,0.1,10.0,False
DOOR_27,door,I_A5,2.0,20.0,2,1,0.1,10.0,False
DOOR_28,door,G_A1,2.0,20.0,2,1,0.1,10.0,False
DOOR_07,door,G_A4,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
DOOR_20,door,C_A1,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
B11_1,navigation,H_A5,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
B12_1,navigation,H_A1,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
