edge_id,source,target,distance,capacity_units,edge_type
E128:L11--L12,L11,L12,1.0,3.0,navigation
E129:M9--N9,M9,N9,1.0,2.0,navigation
E130:M9--M10,M9,M10,1.0,2.0,navigation
E131:M10--N10,M10,N10,1.0,2.0,navigation
E132:M11--N11,M11,N11,1.0,3.0,navigation
E133:M11--M12,M11,M12,1.0,3.0,navigation
E134:N2--N3,N2,N3,1.0,2.0,navigation
E135:N3--N4,N3,N4,1.0,2.0,navigation
E136:N4--N5,N4,N5,1.0,2.0,navigation
E137:N5--N6,N5,N6,1.0,2.0,navigation
E138:N6--N7,N6,N7,1.0,2.0,navigation
E139:N7--N8,N7,N8,1.0,2.0,navigation
E140:N8--N9,N8,N9,1.0,2.0,navigation
E141:N9--N10,N9,N10,1.0,2.0,navigation
E142:P2--Q2,P2,Q2,1.0,3.0,navigation
E143:P2--P3,P2,P3,1.0,3.0,navigation
E144:P6--Q6,P6,Q6,1.0,3.0,navigation
E145:P6--P7,P6,P7,1.0,3.0,navigation
E146:P7--P8,P7,P8,1.0,3.0,navigation
E147:P8--Q8,P8,Q8,1.0,3.0,navigation
E148:P10--Q10,P10,Q10,1.0,3.0,navigation
E149:P10--P11,P10,P11,1.0,3.0,navigation
E150:P11--P12,P11,P12,1.0,3.0,navigation
E151:P12--Q12,P12,Q12,1.0,3.0,navigation
E152:Q2--R2,Q2,R2,1.0,3.0,navigation
E153:Q4--R4,Q4,R4,1.0,3.0,navigation
E154:Q6--R6,Q6,R6,1.0,3.0,navigation
E155:Q8--R8,Q8,R8,1.0,3.0,navigation
E156:Q10--R10,Q10,R10,1.0,3.0,navigation
E157:Q12--R12,Q12,R12,1.0,3.0,navigation
E158:R2--S2,R2,S2,1.0,3.0,navigation
E159:R2--R3,R2,R3,1.0,3.0,navigation
E160:R3--S3,R3,S3,1.0,3.0,navigation
E161:R3--R4,R3,R4,1.0,3.0,navigation
E162:R4--S4,R4,S4,1.0,3.0,navigation
E163:R6--S6,R6,S6,1.0,3.0,navigation
E164:R6--R7,R6,R7,1.0,3.0,navigation
E165:R7--S7,R7,S7,1.0,3.0,navigation
E166:R7--R8,R7,R8,1.0,3.0,navigation
E167:R8--S8,R8,S8,1.0,3.0,navigation
E168:R10--S10,R10,S10,1.0,3.0,navigation
E169:R10--R11,R10,R11,1.0,3.0,navigation
E170:R11--S11,R11,S11,1.0,3.0,navigation
E171:R11--R12,R11,R12,1.0,3.0,navigation
E172:R12--S12,R12,S12,1.0,3.0,navigation
E173:S2--S3,S2,S3,1.0,3.0,navigation
E174:S3--S4,S3,S4,1.0,3.0,navigation
E175:S6--S7,S6,S7,1.0,3.0,navigation
E176:S7--S8,S7,S8,1.0,3.0,navigation
E177:S10--S11,S10,S11,1.0,3.0,navigation
E178:S11--S12,S11,S12,1.0,3.0,navigation
E179:START_R01--C3,START_R01,C3,1.0,4.0,room_start
E180:START_R01--A3,START_R01,A3,1.0,4.0,room_start
E181:START_R01--B4,START_R01,B4,1.0,4.0,room_start
E182:START_R01--B2,START_R01,B2,1.0,4.0,room_start
E183:START_R02--E3,START_R02,E3,1.0,4.0,room_start
E184:START_R03--J5,START_R03,J5,1.0,4.0,room_start
E185:START_R03--H5,START_R03,H5,1.0,4.0,room_start
E186:START_R03--I6,START_R03,I6,1.0,4.0,room_start
E187:START_R03--I4,START_R03,I4,1.0,4.0,room_start
E188:START_R04--R3,START_R04,R3,1.0,4.0,room_start
E189:START_R04--P3,START_R04,P3,1.0,4.0,room_start
E190:START_R04--Q4,START_R04,Q4,1.0,4.0,room_start
E191:START_R04--Q2,START_R04,Q2,1.0,4.0,room_start
E192:START_R06--C7,START_R06,C7,1.0,4.0,room_start
E193:START_R06--A7,START_R06,A7,1.0,4.0,room_start
E194:START_R06--B8,START_R06,B8,1.0,4.0,room_start
E195:START_R06--B6,START_R06,B6,1.0,4.0,room_start
E196:START_R07--R7,START_R07,R7,1.0,4.0,room_start
E197:START_R07--P7,START_R07,P7,1.0,4.0,room_start
E198:START_R07--Q8,START_R07,Q8,1.0,4.0,room_start
E199:START_R07--Q6,START_R07,Q6,1.0,4.0,room_start
E200:START_R08--C11,START_R08,C11,1.0,4.0,room_start
E201:START_R08--A11,START_R08,A11,1.0,4.0,room_start
E202:START_R08--B12,START_R08,B12,1.0,4.0,room_start
E203:START_R08--B10,START_R08,B10,1.0,4.0,room_start
E204:START_R09--I12,START_R09,I12,1.0,4.0,room_start
E205:START_R09--G12,START_R09,G12,1.0,4.0,room_start
E206:START_R09--H11,START_R09,H11,1.0,4.0,room_start
E207:START_R10--L12,START_R10,L12,1.0,4.0,room_start
E208:START_R10--K11,START_R10,K11,1.0,4.0,room_start
E209:START_R11--M12,START_R11,M12,1.0,4.0,room_start
E210:START_R11--N11,START_R11,N11,1.0,4.0,room_start
E211:START_R12--P11,START_R12,P11,1.0,4.0,room_start
E212:START_R12--Q10,START_R12,Q10,1.0,4.0,room_start
E213:START_R05--DOOR_08,START_R05,DOOR_08,1.0,1.0,room_to_door
E214:E3--DOOR_01,E3,DOOR_01,0.5,1.0,room_to_door
E215:DOOR_01--E4,DOOR_01,E4,0.25,1.0,door_to_hallway
E216:C4--DOOR_02,C4,DOOR_02,1.0,1.0,room_to_door
E217:DOOR_02--E4,DOOR_02,E4,0.5,1.0,door_to_hallway
E218:C6--DOOR_03,C6,DOOR_03,1.0,1.0,room_to_door
E219:DOOR_03--E6,DOOR_03,E6,0.5,1.0,door_to_hallway
E220:C10--DOOR_04,C10,DOOR_04,1.0,1.0,room_to_door
E221:DOOR_04--E10,DOOR_04,E10,0.5,1.0,door_to_hallway
E222:G8--DOOR_05,G8,DOOR_05,1.0,1.0,room_to_door
E223:DOOR_05--E8,DOOR_05,E8,0.5,1.0,door_to_hallway
E224:L2--DOOR_06,L2,DOOR_06,1.0,1.0,room_to_door
E225:DOOR_06--N2,DOOR_06,N2,1.0,1.0,door_to_hallway
E226:P2--DOOR_07,P2,DOOR_07,1.0,1.0,room_to_door
E227:DOOR_07--N2,DOOR_07,N2,1.0,1.0,door_to_hallway
E228:DOOR_08--N4,DOOR_08,N4,1.0,1.0,door_to_hallway
E229:P8--DOOR_09,P8,DOOR_09,1.0,1.0,room_to_door
E230:DOOR_09--N8,DOOR_09,N8,0.75,1.0,door_to_hallway
E231:P10--DOOR_10,P10,DOOR_10,1.0,1.0,room_to_door
E232:DOOR_10--N10,DOOR_10,N10,0.75,1.0,door_to_hallway
E233:G11--DOOR_11,G11,DOOR_11,0.75,1.0,room_to_door
E234:DOOR_11--G10,DOOR_11,G10,0.25,1.0,door_to_hallway
E235:K11--DOOR_12,K11,DOOR_12,0.75,1.0,room_to_door
E236:DOOR_12--K10,DOOR_12,K10,0.25,1.0,door_to_hallway
E237:M11--DOOR_13,M11,DOOR_13,0.75,1.0,room_to_door
E238:DOOR_13--M10,DOOR_13,M10,0.25,1.0,door_to_hallway
E239:E12--EXIT_A,E12,EXIT_A,1.0,3.0,exit
E240:Q12--EXIT_B,Q12,EXIT_B,1.0,3.0,exit
E241:G2--EXIT_C,G2,EXIT_C,1.0,3.0,exit
E242:J2--EXIT_D,J2,EXIT_D,1.0,3.0,exit
E243:N2--EXIT_E,N2,EXIT_E,1.0,3.0,exit
E244:START_R12--Q12,START_R12,Q12,1.0,4.0,room_start
E245:START_R12--R11,START_R12,R11,1.0,4.0,room_start
