node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
DOOR_02,door,D4,1.0,10.0,6,1,0.6,60.0,False
EXIT_B,exit,Q13,3.0,30.0,18,3,0.6,60.0,False
N5,navigation,N5,2.0,20.0,11,1,0.55,55.00000000000001,False
N6,navigation,N6,2.0,20.0,11,1,0.55,55.00000000000001,False
N7,navigation,N7,2.0,20.0,11,1,0.55,55.00000000000001,False
G10,navigation,G10,1.0,10.0,5,1,0.5,50.0,False
G11,navigation,G11,1.0,10.0,5,1,0.5,50.0,False
M11,navigation,M11,1.0,10.0,5,1,0.5,50.0,False
DOOR_11,door,G10.5,1.0,10.0,5,1,0.5,50.0,False
DOOR_13,door,M10.5,1.0,10.0,5,1,0.5,50.0,False
C11,navigation,C11,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
C7,navigation,C7,3.0,30.0,12,1,0.4,40.0,False
E5,navigation,E5,2.0,20.0,8,2,0.4,40.0,False
E9,navigation,E9,2.0,20.0,8,2,0.4,40.0,False
G2,navigation,G2,3.0,30.0,12,1,0.4,40.0,False
G3,navigation,G3,3.0,30.0,12,1,0.4,40.0,False
G4,navigation,G4,3.0,30.0,12,1,0.4,40.0,False
G5,navigation,G5,3.0,30.0,12,1,0.4,40.0,False
G6,navigation,G6,3.0,30.0,12,1,0.4,40.0,False
G7,navigation,G7,3.0,30.0,12,1,0.4,40.0,False
K11,navigation,K11,1.0,10.0,4,1,0.4,40.0,False
DOOR_12,door,K10.5,1.0,10.0,4,1,0.4,40.0,False
EXIT_C,exit,G1,3.0,30.0,12,1,0.4,40.0,False
P7,navigation,P7,3.0,30.0,11,1,0.36666666666666664,36.666666666666664,False
P3,navigation,P3,3.0,30.0,8,1,0.26666666666666666,26.666666666666668,False
H10,navigation,H10,2.0,20.0,5,1,0.25,25.0,False
I10,navigation,I10,2.0,20.0,5,1,0.25,25.0,False
J10,navigation,J10,2.0,20.0,5,1,0.25,25.0,False
L10,navigation,L10,2.0,20.0,5,1,0.25,25.0,False
C3,navigation,C3,3.0,30.0,6,1,0.2,20.0,False
E3,navigation,E3,1.0,10.0,2,1,0.2,20.0,False
F9,navigation,F9,2.0,20.0,4,1,0.2,20.0,False
F10,navigation,F10,2.0,20.0,4,1,0.2,20.0,False
G9,navigation,G9,2.0,20.0,4,1,0.2,20.0,False
H9,navigation,H9,2.0,20.0,4,1,0.2,20.0,False
I9,navigation,I9,2.0,20.0,4,1,0.2,20.0,False
J9,navigation,J9,2.0,20.0,4,1,0.2,20.0,False
K9,navigation,K9,2.0,20.0,4,1,0.2,20.0,False
DOOR_01,door,E3.5,1.0,10.0,2,1,0.2,20.0,False
G12,navigation,G12,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
M12,navigation,M12,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
P11,navigation,P11,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
P12,navigation,P12,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
Q10,navigation,Q10,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
DOOR_08,door,O4,1.0,10.0,1,1,0.1,10.0,False
A2,navigation,A2,3.0,30.0,0,0,0.0,0.0,False
A3,navigation,A3,3.0,30.0,0,0,0.0,0.0,False
A4,navigation,A4,3.0,30.0,0,0,0.0,0.0,False
A6,navigation,A6,3.0,30.0,0,0,0.0,0.0,False
A7,navigation,A7,3.0,30.0,0,0,0.0,0.0,False
A8,navigation,A8,3.0,30.0,0,0,0.0,0.0,False
A10,navigation,A10,3.0,30.0,0,0,0.0,0.0,False
A11,navigation,A11,3.0,30.0,0,0,0.0,0.0,False
A12,navigation,A12,3.0,30.0,0,0,0.0,0.0,False
B2,navigation,B2,3.0,30.0,0,0,0.0,0.0,False
B4,navigation,B4,3.0,30.0,0,0,0.0,0.0,False
B6,navigation,B6,3.0,30.0,0,0,0.0,0.0,False
B8,navigation,B8,3.0,30.0,0,0,0.0,0.0,False
B10,navigation,B10,3.0,30.0,0,0,0.0,0.0,False
B12,navigation,B12,3.0,30.0,0,0,0.0,0.0,False
C2,navigation,C2,3.0,30.0,0,0,0.0,0.0,False
C8,navigation,C8,3.0,30.0,0,0,0.0,0.0,False
C12,navigation,C12,3.0,30.0,0,0,0.0,0.0,False
H2,navigation,H2,3.0,30.0,0,0,0.0,0.0,False
H3,navigation,H3,3.0,30.0,0,0,0.0,0.0,False
H4,navigation,H4,3.0,30.0,0,0,0.0,0.0,False
H5,navigation,H5,3.0,30.0,0,0,0.0,0.0,False
H6,navigation,H6,3.0,30.0,0,0,0.0,0.0,False
H7,navigation,H7,3.0,30.0,0,0,0.0,0.0,False
H8,navigation,H8,3.0,30.0,0,0,0.0,0.0,False
H11,navigation,H11,3.0,30.0,0,0,0.0,0.0,False
I2,navigation,I2,3.0,30.0,0,0,0.0,0.0,False
I3,navigation,I3,3.0,30.0,0,0,0.0,0.0,False
I4,navigation,I4,3.0,30.0,0,0,0.0,0.0,False
I6,navigation,I6,3.0,30.0,0,0,0.0,0.0,False
I7,navigation,I7,3.0,30.0,0,0,0.0,0.0,False
I8,navigation,I8,3.0,30.0,0,0,0.0,0.0,False
I11,navigation,I11,3.0,30.0,0,0,0.0,0.0,False
I12,navigation,I12,3.0,30.0,0,0,0.0,0.0,False
J6,navigation,J6,3.0,30.0,0,0,0.0,0.0,False
J7,navigation,J7,3.0,30.0,0,0,0.0,0.0,False
J8,navigation,J8,3.0,30.0,0,0,0.0,0.0,False
K2,navigation,K2,3.0,30.0,0,0,0.0,0.0,False
K3,navigation,K3,3.0,30.0,0,0,0.0,0.0,False
K4,navigation,K4,3.0,30.0,0,0,0.0,0.0,False
K5,navigation,K5,3.0,30.0,0,0,0.0,0.0,False
K6,navigation,K6,3.0,30.0,0,0,0.0,0.0,False
K7,navigation,K7,3.0,30.0,0,0,0.0,0.0,False
K8,navigation,K8,3.0,30.0,0,0,0.0,0.0,False
L2,navigation,L2,1.0,10.0,0,0,0.0,0.0,False
L3,navigation,L3,3.0,30.0,0,0,0.0,0.0,False
L4,navigation,L4,3.0,30.0,0,0,0.0,0.0,False
L5,navigation,L5,3.0,30.0,0,0,0.0,0.0,False
L6,navigation,L6,3.0,30.0,0,0,0.0,0.0,False
L7,navigation,L7,3.0,30.0,0,0,0.0,0.0,False
L8,navigation,L8,3.0,30.0,0,0,0.0,0.0,False
L9,navigation,L9,2.0,20.0,0,0,0.0,0.0,False
L11,navigation,L11,3.0,30.0,0,0,0.0,0.0,False
L12,navigation,L12,3.0,30.0,0,0,0.0,0.0,False
M9,navigation,M9,2.0,20.0,0,0,0.0,0.0,False
N9,navigation,N9,2.0,20.0,0,0,0.0,0.0,False
N11,navigation,N11,3.0,30.0,0,0,0.0,0.0,False
P6,navigation,P6,3.0,30.0,0,0,0.0,0.0,False
Q2,navigation,Q2,3.0,30.0,0,0,0.0,0.0,False
Q4,navigation,Q4,3.0,30.0,0,0,0.0,0.0,False
Q6,navigation,Q6,3.0,30.0,0,0,0.0,0.0,False
Q8,navigation,Q8,3.0,30.0,0,0,0.0,0.0,False
R2,navigation,R2,3.0,30.0,0,0,0.0,0.0,False
R3,navigation,R3,3.0,30.0,0,0,0.0,0.0,False
R4,navigation,R4,3.0,30.0,0,0,0.0,0.0,False
R6,navigation,R6,3.0,30.0,0,0,0.0,0.0,False
R7,navigation,R7,3.0,30.0,0,0,0.0,0.0,False
R8,navigation,R8,3.0,30.0,0,0,0.0,0.0,False
R10,navigation,R10,3.0,30.0,0,0,0.0,0.0,False
R11,navigation,R11,3.0,30.0,0,0,0.0,0.0,False
R12,navigation,R12,3.0,30.0,0,0,0.0,0.0,False
S2,navigation,S2,3.0,30.0,0,0,0.0,0.0,False
S3,navigation,S3,3.0,30.0,0,0,0.0,0.0,False
S4,navigation,S4,3.0,30.0,0,0,0.0,0.0,False
S6,navigation,S6,3.0,30.0,0,0,0.0,0.0,False
S7,navigation,S7,3.0,30.0,0,0,0.0,0.0,False
S8,navigation,S8,3.0,30.0,0,0,0.0,0.0,False
S10,navigation,S10,3.0,30.0,0,0,0.0,0.0,False
S11,navigation,S11,3.0,30.0,0,0,0.0,0.0,False
S12,navigation,S12,3.0,30.0,0,0,0.0,0.0,False
DOOR_06,door,M2,1.0,10.0,0,0,0.0,0.0,False
