source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
F10,G10,navigation,1.0,2.0,20.0,5,1,0.25,25.0,False
Q10,START_R12,room_start,1.0,4.0,40.0,9,2,0.225,22.5,False
C3,C4,navigation,1.0,3.0,30.0,6,1,0.2,20.0,False
E3,DOOR_01,room_to_door,0.5,1.0,10.0,2,1,0.2,20.0,False
E4,DOOR_01,door_to_hallway,0.25,1.0,10.0,2,1,0.2,20.0,False
K10,L10,navigation,1.0,2.0,20.0,4,1,0.2,20.0,False
L10,M10,navigation,1.0,2.0,20.0,4,1,0.2,20.0,False
P3,START_R04,room_start,1.0,4.0,40.0,8,1,0.2,20.0,False
G11,G12,navigation,1.0,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
M11,M12,navigation,1.0,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
C3,START_R01,room_start,1.0,4.0,40.0,6,1,0.15,15.0,False
G12,START_R09,room_start,1.0,4.0,40.0,5,1,0.125,12.5,False
M12,START_R11,room_start,1.0,4.0,40.0,5,1,0.125,12.5,False
K11,START_R10,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
N4,DOOR_08,door_to_hallway,1.0,1.0,10.0,1,1,0.1,10.0,False
START_R05,DOOR_08,room_to_door,1.0,1.0,10.0,1,1,0.1,10.0,False
E3,START_R02,room_start,1.0,4.0,40.0,2,1,0.05,5.0,False
A2,B2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A2,A3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A3,A4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A3,START_R01,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
A4,B4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A6,B6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A6,A7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A7,A8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A7,START_R06,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
A8,B8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A10,B10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A10,A11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A11,A12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A11,START_R08,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
A12,B12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B2,C2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B2,START_R01,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
B4,C4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B4,START_R01,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
B6,C6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B6,START_R06,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
B8,C8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B8,START_R06,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
B10,C10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B10,START_R08,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
B12,C12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B12,START_R08,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
C2,C3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C7,C8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C11,C12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E8,DOOR_05,door_to_hallway,0.5,1.0,10.0,0,0,0.0,0.0,False
E9,F9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
F9,G9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
F9,F10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
G2,H2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G2,G3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G2,EXIT_C,exit,1.0,3.0,30.0,0,0,0.0,0.0,False
G3,H3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G3,G4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G4,H4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G4,G5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G5,H5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G5,G6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G6,H6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G6,G7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G7,H7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G7,G8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G8,H8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G8,DOOR_05,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
G9,H9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
G9,G10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
G10,H10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
G11,H11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H2,I2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H2,H3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H3,I3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H3,H4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H4,I4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H4,H5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H5,H6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H5,START_R03,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
H6,I6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H6,H7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H7,I7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H7,H8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H8,I8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H9,I9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H9,H10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H10,I10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
H11,I11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H11,START_R09,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I2,J2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I2,I3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I3,J3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I3,I4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I4,J4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I4,START_R03,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I6,J6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I6,I7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I6,START_R03,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I7,J7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I7,I8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I8,J8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I9,J9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I9,I10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I10,J10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I11,I12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I12,START_R09,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
J2,K2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J3,K3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J4,K4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J5,K5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J5,J6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J6,K6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J6,J7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J7,K7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J7,J8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J8,K8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J9,K9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J9,J10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J10,K10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K2,L2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K2,K3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K3,L3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K3,K4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K4,L4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K4,K5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K5,L5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K5,K6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K6,L6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K6,K7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K7,L7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K7,K8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K8,L8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K9,L9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K9,K10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K11,L11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L2,L3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L2,DOOR_06,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
L3,L4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L4,L5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L5,L6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L6,L7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L7,L8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L9,M9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L9,L10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L11,L12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L12,START_R10,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
M9,N9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M9,M10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M11,N11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N2,DOOR_06,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
N8,N9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N9,N10,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N11,START_R11,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
P2,Q2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P6,Q6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P6,P7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P8,Q8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P10,P11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P11,P12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P11,START_R12,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
P12,Q12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q2,R2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q2,START_R04,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
Q4,R4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q4,START_R04,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
Q6,R6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q6,START_R07,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
Q8,R8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q8,START_R07,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
Q10,R10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q12,R12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R2,S2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R2,R3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R3,S3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R3,R4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R3,START_R04,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
R4,S4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R6,S6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R6,R7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R7,S7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R7,R8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R7,START_R07,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
R8,S8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R10,S10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R10,R11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R11,S11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R11,R12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R11,START_R12,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
R12,S12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S2,S3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S3,S4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S6,S7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S7,S8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S10,S11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S11,S12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
