room_id,room_name,start_node,exit_node,dijkstra_distance,astar_distance,distances_match,same_exact_path,dijkstra_hops,astar_hops,dijkstra_path,astar_path
R03,Central Open Office,START_R03,EXIT_A,11.5,11.5,True,False,12,12,START_R03 -> H5 -> G5 -> G6 -> G7 -> G8 -> DOOR_05 -> E8 -> E9 -> E10 -> E11 -> E12 -> EXIT_A,START_R03 -> I6 -> I7 -> I8 -> H8 -> G8 -> DOOR_05 -> E8 -> E9 -> E10 -> E11 -> E12 -> EXIT_A
R03,Central Open Office,START_R03,EXIT_B,21.75,21.75,True,False,22,22,START_R03 -> J5 -> J4 -> J3 -> J2 -> K2 -> L2 -> DOOR_06 -> N2 -> N3 -> N4 -> N5 -> N6 -> N7 -> N8 -> N9 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,START_R03 -> J5 -> K5 -> L5 -> L4 -> L3 -> L2 -> DOOR_06 -> N2 -> N3 -> N4 -> N5 -> N6 -> N7 -> N8 -> N9 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R03,Central Open Office,START_R03,EXIT_C,6.0,6.0,True,False,6,6,START_R03 -> H5 -> G5 -> G4 -> G3 -> G2 -> EXIT_C,START_R03 -> I4 -> I3 -> H3 -> H2 -> G2 -> EXIT_C
R03,Central Open Office,START_R03,EXIT_D,5.0,5.0,True,False,5,5,START_R03 -> J5 -> J4 -> J3 -> J2 -> EXIT_D,START_R03 -> I4 -> I3 -> I2 -> J2 -> EXIT_D
R03,Central Open Office,START_R03,EXIT_E,9.0,9.0,True,False,9,9,START_R03 -> J5 -> J4 -> J3 -> J2 -> K2 -> L2 -> DOOR_06 -> N2 -> EXIT_E,START_R03 -> J5 -> J4 -> K4 -> K3 -> L3 -> L2 -> DOOR_06 -> N2 -> EXIT_E
R04,Executive Conference,START_R04,EXIT_A,23.5,23.5,True,False,24,24,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> G3 -> G4 -> G5 -> G6 -> G7 -> G8 -> DOOR_05 -> E8 -> E9 -> E10 -> E11 -> E12 -> EXIT_A,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> DOOR_06 -> L2 -> L3 -> L4 -> L5 -> L6 -> K6 -> K7 -> J7 -> J8 -> I8 -> H8 -> G8 -> DOOR_05 -> E8 -> E9 -> E10 -> E11 -> E12 -> EXIT_A
R04,Executive Conference,START_R04,EXIT_B,17.75,17.75,True,False,18,18,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> N3 -> N4 -> N5 -> N6 -> N7 -> N8 -> N9 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> N3 -> N4 -> N5 -> N6 -> N7 -> N8 -> N9 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R04,Executive Conference,START_R04,EXIT_C,12.0,12.0,True,True,12,12,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C
R04,Executive Conference,START_R04,EXIT_D,9.0,9.0,True,True,9,9,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D
R04,Executive Conference,START_R04,EXIT_E,5.0,5.0,True,True,5,5,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> EXIT_E,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> EXIT_E
R05,Copy / Supply Room,START_R05,EXIT_A,20.0,20.0,True,False,20,20,START_R05 -> DOOR_08 -> N4 -> N5 -> N6 -> N7 -> N8 -> N9 -> M9 -> L9 -> K9 -> J9 -> I9 -> H9 -> G9 -> F9 -> E9 -> E10 -> E11 -> E12 -> EXIT_A,START_R05 -> DOOR_08 -> N4 -> N5 -> N6 -> N7 -> N8 -> N9 -> M9 -> L9 -> K9 -> J9 -> I9 -> H9 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A
R05,Copy / Supply Room,START_R05,EXIT_B,13.75,13.75,True,False,14,14,START_R05 -> DOOR_08 -> N4 -> N5 -> N6 -> N7 -> N8 -> N9 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,START_R05 -> DOOR_08 -> N4 -> N5 -> N6 -> N7 -> N8 -> N9 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R05,Copy / Supply Room,START_R05,EXIT_C,12.0,12.0,True,True,12,12,START_R05 -> DOOR_08 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C,START_R05 -> DOOR_08 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C
R05,Copy / Supply Room,START_R05,EXIT_D,9.0,9.0,True,True,9,9,START_R05 -> DOOR_08 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D,START_R05 -> DOOR_08 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D
R05,Copy / Supply Room,START_R05,EXIT_E,5.0,5.0,True,True,5,5,START_R05 -> DOOR_08 -> N4 -> N3 -> N2 -> EXIT_E,START_R05 -> DOOR_08 -> N4 -> N3 -> N2 -> EXIT_E
R06,West Open Office,START_R06,EXIT_A,10.5,10.5,True,True,11,11,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> E9 -> E10 -> E11 -> E12 -> EXIT_A,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> E9 -> E10 -> E11 -> E12 -> EXIT_A
R06,West Open Office,START_R06,EXIT_B,22.25,22.25,True,False,23,23,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> E9 -> F9 -> G9 -> H9 -> I9 -> J9 -> K9 -> L9 -> M9 -> N9 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> E9 -> F9 -> G9 -> H9 -> I9 -> J9 -> K9 -> L9 -> M9 -> N9 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R06,West Open Office,START_R06,EXIT_C,14.0,14.0,True,False,15,15,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C,START_R06 -> B6 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C
R06,West Open Office,START_R06,EXIT_D,17.0,17.0,True,False,18,18,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> H2 -> I2 -> J2 -> EXIT_D,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> H3 -> H2 -> I2 -> J2 -> EXIT_D
R06,West Open Office,START_R06,EXIT_E,21.0,21.0,True,False,22,22,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> H2 -> I2 -> J2 -> K2 -> L2 -> DOOR_06 -> N2 -> EXIT_E,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> DOOR_05 -> G8 -> G7 -> H7 -> H6 -> I6 -> J6 -> J5 -> J4 -> K4 -> K3 -> L3 -> L2 -> DOOR_06 -> N2 -> EXIT_E
R07,East Open Office,START_R07,EXIT_A,17.75,17.75,True,False,18,18,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N9 -> M9 -> L9 -> K9 -> J9 -> I9 -> H9 -> G9 -> F9 -> E9 -> E10 -> E11 -> E12 -> EXIT_A,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N9 -> M9 -> L9 -> K9 -> J9 -> I9 -> H9 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A
R07,East Open Office,START_R07,EXIT_B,11.5,11.5,True,False,12,12,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N9 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,START_R07 -> Q8 -> P8 -> DOOR_09 -> N8 -> N9 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R07,East Open Office,START_R07,EXIT_C,17.75,17.75,True,True,18,18,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C
R07,East Open Office,START_R07,EXIT_D,14.75,14.75,True,True,15,15,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D
R07,East Open Office,START_R07,EXIT_E,10.75,10.75,True,True,11,11,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E
R08,Training Room,START_R08,EXIT_A,6.5,6.5,True,True,7,7,START_R08 -> C11 -> C10 -> DOOR_04 -> E10 -> E11 -> E12 -> EXIT_A,START_R08 -> C11 -> C10 -> DOOR_04 -> E10 -> E11 -> E12 -> EXIT_A
R08,Training Room,START_R08,EXIT_B,18.25,18.25,True,False,19,19,START_R08 -> C11 -> C10 -> DOOR_04 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> L10 -> M10 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,START_R08 -> C11 -> C10 -> DOOR_04 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> L10 -> M10 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R08,Training Room,START_R08,EXIT_C,14.0,14.0,True,False,15,15,START_R08 -> C11 -> C10 -> DOOR_04 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C,START_R08 -> B10 -> C10 -> DOOR_04 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C
R08,Training Room,START_R08,EXIT_D,17.0,17.0,True,False,18,18,START_R08 -> C11 -> C10 -> DOOR_04 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> H2 -> I2 -> J2 -> EXIT_D,START_R08 -> B10 -> C10 -> DOOR_04 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> H3 -> H2 -> I2 -> J2 -> EXIT_D
R08,Training Room,START_R08,EXIT_E,21.0,21.0,True,False,22,22,START_R08 -> C11 -> C10 -> DOOR_04 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> H2 -> I2 -> J2 -> K2 -> L2 -> DOOR_06 -> N2 -> EXIT_E,START_R08 -> C11 -> C10 -> DOOR_04 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> H7 -> H6 -> I6 -> J6 -> J5 -> J4 -> K4 -> K3 -> L3 -> L2 -> DOOR_06 -> N2 -> EXIT_E
R09,Conference Room A,START_R09,EXIT_A,8.0,8.0,True,True,9,9,START_R09 -> G12 -> G11 -> DOOR_11 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A,START_R09 -> G12 -> G11 -> DOOR_11 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A
R09,Conference Room A,START_R09,EXIT_B,15.75,15.75,True,False,17,17,START_R09 -> G12 -> G11 -> DOOR_11 -> G10 -> H10 -> I10 -> J10 -> K10 -> L10 -> M10 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,START_R09 -> H11 -> G11 -> DOOR_11 -> G10 -> H10 -> I10 -> J10 -> K10 -> L10 -> M10 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R09,Conference Room A,START_R09,EXIT_C,15.5,15.5,True,False,17,17,START_R09 -> G12 -> G11 -> DOOR_11 -> G10 -> F10 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C,START_R09 -> H11 -> G11 -> DOOR_11 -> G10 -> G9 -> F9 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C
R09,Conference Room A,START_R09,EXIT_D,18.5,18.5,True,False,20,20,START_R09 -> G12 -> G11 -> DOOR_11 -> G10 -> F10 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> H2 -> I2 -> J2 -> EXIT_D,START_R09 -> H11 -> G11 -> DOOR_11 -> G10 -> G9 -> F9 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> H3 -> H2 -> I2 -> J2 -> EXIT_D
R09,Conference Room A,START_R09,EXIT_E,19.0,19.0,True,False,20,20,START_R09 -> G12 -> G11 -> DOOR_11 -> G10 -> G9 -> H9 -> I9 -> J9 -> K9 -> L9 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E,START_R09 -> H11 -> G11 -> DOOR_11 -> G10 -> G9 -> H9 -> I9 -> J9 -> K9 -> L9 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E
R10,Human Resources,START_R10,EXIT_A,11.0,11.0,True,True,12,12,START_R10 -> K11 -> DOOR_12 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A,START_R10 -> K11 -> DOOR_12 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A
R10,Human Resources,START_R10,EXIT_B,10.75,10.75,True,False,12,12,START_R10 -> K11 -> DOOR_12 -> K10 -> L10 -> M10 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,START_R10 -> K11 -> DOOR_12 -> K10 -> L10 -> M10 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R10,Human Resources,START_R10,EXIT_C,18.5,18.5,True,False,20,20,START_R10 -> K11 -> DOOR_12 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C,START_R10 -> K11 -> DOOR_12 -> K10 -> K9 -> J9 -> I9 -> H9 -> G9 -> F9 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C
R10,Human Resources,START_R10,EXIT_D,18.0,18.0,True,True,19,19,START_R10 -> K11 -> DOOR_12 -> K10 -> K9 -> L9 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D,START_R10 -> K11 -> DOOR_12 -> K10 -> K9 -> L9 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D
R10,Human Resources,START_R10,EXIT_E,14.0,14.0,True,True,15,15,START_R10 -> K11 -> DOOR_12 -> K10 -> K9 -> L9 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E,START_R10 -> K11 -> DOOR_12 -> K10 -> K9 -> L9 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E
R11,Finance / Administration,START_R11,EXIT_A,14.0,14.0,True,True,15,15,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> L10 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> L10 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A
R11,Finance / Administration,START_R11,EXIT_B,9.75,9.75,True,False,11,11,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,START_R11 -> N11 -> M11 -> DOOR_13 -> M10 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R11,Finance / Administration,START_R11,EXIT_C,20.0,20.0,True,False,21,21,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C,START_R11 -> N11 -> M11 -> DOOR_13 -> M10 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C
R11,Finance / Administration,START_R11,EXIT_D,17.0,17.0,True,False,18,18,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D,START_R11 -> N11 -> M11 -> DOOR_13 -> M10 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D
R11,Finance / Administration,START_R11,EXIT_E,13.0,13.0,True,False,14,14,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E,START_R11 -> N11 -> M11 -> DOOR_13 -> M10 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E
R12,Break Room,START_R12,EXIT_A,15.75,15.75,True,True,16,16,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A
R12,Break Room,START_R12,EXIT_B,2.0,2.0,True,True,2,2,START_R12 -> Q12 -> EXIT_B,START_R12 -> Q12 -> EXIT_B
R12,Break Room,START_R12,EXIT_C,19.75,19.75,True,True,20,20,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C
R12,Break Room,START_R12,EXIT_D,16.75,16.75,True,False,17,17,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D,START_R12 -> Q10 -> P10 -> DOOR_10 -> N10 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D
R12,Break Room,START_R12,EXIT_E,12.75,12.75,True,False,13,13,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E,START_R12 -> Q10 -> P10 -> DOOR_10 -> N10 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E
