room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R11,EXIT_D,6.0,6,START_R11 -> DOOR_11 -> B3_1 -> B3_0 -> E3 -> C2 -> EXIT_D,2,EXIT_D,6.0,6,21.683680555555554,27.683680555555554,START_R11 -> DOOR_11 -> B3_1 -> B3_0 -> E3 -> C2 -> EXIT_D,False,False,0.0,0
R12,EXIT_D,6.0,6,START_R12 -> DOOR_12 -> B4_1 -> B4_0 -> E4 -> C2 -> EXIT_D,19,EXIT_D,6.0,6,37.93055555555556,43.93055555555556,START_R12 -> DOOR_12 -> B4_1 -> B4_0 -> E4 -> C2 -> EXIT_D,False,False,0.0,0
R13,EXIT_D,7.0,7,START_R13 -> DOOR_13 -> B5_1 -> B5_0 -> E5 -> C3 -> C2 -> EXIT_D,9,EXIT_D,7.0,7,33.381249999999994,40.381249999999994,START_R13 -> DOOR_13 -> B5_1 -> B5_0 -> E5 -> C3 -> C2 -> EXIT_D,False,False,0.0,0
R14,EXIT_D,7.0,7,START_R14 -> DOOR_14 -> B6_1 -> B6_0 -> E6 -> C3 -> C2 -> EXIT_D,18,EXIT_D,7.0,7,37.45,44.45,START_R14 -> DOOR_14 -> B6_1 -> B6_0 -> E6 -> C3 -> C2 -> EXIT_D,False,False,0.0,0
R15,EXIT_B,7.0,7,START_R15 -> DOOR_15 -> B7_1 -> B7_0 -> E7 -> C4 -> C5 -> EXIT_B,20,EXIT_B,7.0,7,44.583333333333336,51.583333333333336,START_R15 -> DOOR_15 -> B7_1 -> B7_0 -> E7 -> C4 -> C5 -> EXIT_B,False,False,0.0,0
R16,EXIT_B,7.0,7,START_R16 -> DOOR_16 -> B8_1 -> B8_0 -> E8 -> C4 -> C5 -> EXIT_B,16,EXIT_B,7.0,7,30.04444444444445,37.04444444444445,START_R16 -> DOOR_16 -> B8_1 -> B8_0 -> E8 -> C4 -> C5 -> EXIT_B,False,False,0.0,0
R17,EXIT_C,7.0,7,START_R17 -> DOOR_17 -> B1_2 -> B1_1 -> B1_0 -> E1 -> C1 -> EXIT_C,23,EXIT_C,7.0,7,21.803472222222222,28.803472222222222,START_R17 -> DOOR_17 -> B1_2 -> B1_1 -> B1_0 -> E1 -> C1 -> EXIT_C,False,False,0.0,0
R18,EXIT_C,7.0,7,START_R18 -> DOOR_18 -> B2_2 -> B2_1 -> B2_0 -> E2 -> C1 -> EXIT_C,21,EXIT_A,8.0,8,30.282,38.282000000000004,START_R18 -> DOOR_18 -> B2_2 -> B2_1 -> B2_0 -> E2 -> C1 -> C0 -> EXIT_A,True,True,1.0,1
R19,EXIT_D,7.0,7,START_R19 -> DOOR_19 -> B3_2 -> B3_1 -> B3_0 -> E3 -> C2 -> EXIT_D,2,EXIT_A,9.0,9,21.3945,30.3945,START_R19 -> DOOR_19 -> B3_2 -> B3_1 -> B3_0 -> E3 -> C2 -> C1 -> C0 -> EXIT_A,True,True,2.0,2
R20,EXIT_D,7.0,7,START_R20 -> DOOR_20 -> B4_2 -> B4_1 -> B4_0 -> E4 -> C2 -> EXIT_D,25,EXIT_D,7.0,7,22.569444444444443,29.569444444444443,START_R20 -> DOOR_20 -> B4_2 -> B4_1 -> B4_0 -> E4 -> C2 -> EXIT_D,False,False,0.0,0
