source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
B1_1,DOOR_09,door_to_hallway,1.0,3.0,30.0,18,1,0.6,60.0,False
B4_0,B4_1,navigation,1.0,3.0,30.0,17,2,0.5666666666666667,56.666666666666664,False
C2,E4,navigation,1.0,4.0,40.0,22,3,0.55,55.00000000000001,False
B1_0,B1_1,navigation,1.0,4.0,40.0,22,2,0.55,55.00000000000001,False
C3,E6,navigation,1.0,3.0,30.0,16,2,0.5333333333333333,53.333333333333336,False
B6_0,E6,navigation,1.0,3.0,30.0,16,2,0.5333333333333333,53.333333333333336,False
START_R12,DOOR_12,room_start,1.0,3.0,30.0,15,1,0.5,50.0,False
B3_0,E3,navigation,1.0,4.0,40.0,19,3,0.475,47.5,False
B2_0,B2_1,navigation,1.0,3.0,30.0,14,2,0.4666666666666667,46.666666666666664,False
B6_1,DOOR_14,door_to_hallway,1.0,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
START_R14,DOOR_14,room_start,1.0,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
B3_1,DOOR_11,door_to_hallway,1.0,2.0,20.0,8,1,0.4,40.0,False
B3_0,B3_1,navigation,1.0,3.0,30.0,11,2,0.36666666666666664,36.666666666666664,False
B2_1,DOOR_10,door_to_hallway,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
START_R10,DOOR_10,room_start,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
B6_0,B6_1,navigation,1.0,4.0,40.0,13,1,0.325,32.5,False
B3_0,DOOR_03,door_to_hallway,1.0,3.0,30.0,8,1,0.26666666666666666,26.666666666666668,False
START_R03,DOOR_03,room_start,1.0,3.0,30.0,8,1,0.26666666666666666,26.666666666666668,False
START_R11,DOOR_11,room_start,1.0,3.0,30.0,8,1,0.26666666666666666,26.666666666666668,False
B4_0,DOOR_04,door_to_hallway,1.0,2.0,20.0,5,1,0.25,25.0,False
B7_0,B7_1,navigation,1.0,3.0,30.0,7,1,0.23333333333333334,23.333333333333332,False
B7_1,DOOR_15,door_to_hallway,1.0,3.0,30.0,7,1,0.23333333333333334,23.333333333333332,False
START_R15,DOOR_15,room_start,1.0,3.0,30.0,7,1,0.23333333333333334,23.333333333333332,False
START_R17,DOOR_17,room_start,1.0,2.0,20.0,4,1,0.2,20.0,False
START_R04,DOOR_04,room_start,1.0,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
B6_0,DOOR_06,door_to_hallway,1.0,2.0,20.0,3,1,0.15,15.0,False
START_R06,DOOR_06,room_start,1.0,2.0,20.0,3,1,0.15,15.0,False
B1_0,DOOR_01,door_to_hallway,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
START_R01,DOOR_01,room_start,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
B2_1,B2_2,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
B1_2,DOOR_17,door_to_hallway,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
B2_2,DOOR_18,door_to_hallway,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
START_R18,DOOR_18,room_start,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
B5_0,B5_1,navigation,1.0,3.0,30.0,3,1,0.1,10.0,False
B1_1,B1_2,navigation,1.0,4.0,40.0,4,1,0.1,10.0,False
B5_1,DOOR_13,door_to_hallway,1.0,3.0,30.0,3,1,0.1,10.0,False
START_R13,DOOR_13,room_start,1.0,3.0,30.0,3,1,0.1,10.0,False
B3_2,DOOR_19,door_to_hallway,1.0,3.0,30.0,3,1,0.1,10.0,False
START_R19,DOOR_19,room_start,1.0,3.0,30.0,3,1,0.1,10.0,False
START_R20,DOOR_20,room_start,1.0,2.0,20.0,2,1,0.1,10.0,False
B3_1,B3_2,navigation,1.0,4.0,40.0,3,1,0.075,7.5,False
B4_2,DOOR_20,door_to_hallway,1.0,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
B4_1,B4_2,navigation,1.0,4.0,40.0,2,1,0.05,5.0,False
C0,C1,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C0,EXIT_A,exit,1.0,6.0,60.0,0,0,0.0,0.0,False
C1,C2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C3,C4,navigation,1.0,4.0,40.0,0,0,0.0,0.0,False
