room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R21,EXIT_D,6.0,6,START_R21 -> DOOR_21 -> C20 -> C19 -> C18 -> C17 -> EXIT_D,19,EXIT_D,6.0,6,12.962180555555554,18.962180555555555,START_R21 -> DOOR_21 -> C20 -> C19 -> C18 -> C17 -> EXIT_D,False,False,0.0,0
R22,EXIT_E,5.0,5,START_R22 -> DOOR_22 -> C21 -> C22 -> C23 -> EXIT_E,25,EXIT_E,5.0,5,15.355902777777779,20.35590277777778,START_R22 -> DOOR_22 -> C21 -> C22 -> C23 -> EXIT_E,False,False,0.0,0
R23,EXIT_E,4.0,4,START_R23 -> DOOR_23 -> C22 -> C23 -> EXIT_E,10,EXIT_E,4.0,4,17.982,21.982,START_R23 -> DOOR_23 -> C22 -> C23 -> EXIT_E,False,False,0.0,0
R24,EXIT_E,3.0,3,START_R24 -> DOOR_24 -> C23 -> EXIT_E,21,EXIT_E,3.0,3,17.6375,20.6375,START_R24 -> DOOR_24 -> C23 -> EXIT_E,False,False,0.0,0
R25,EXIT_E,4.0,4,START_R25 -> DOOR_25 -> C24 -> C23 -> EXIT_E,6,EXIT_E,4.0,4,16.078125000000004,20.078125,START_R25 -> DOOR_25 -> C24 -> C23 -> EXIT_E,False,False,0.0,0
R26,EXIT_E,5.0,5,START_R26 -> DOOR_26 -> C25 -> C24 -> C23 -> EXIT_E,9,EXIT_F,7.0,7,10.881250000000001,17.88125,START_R26 -> DOOR_26 -> C25 -> C26 -> C27 -> C28 -> C29 -> EXIT_F,True,True,2.0,2
R27,EXIT_E,6.0,6,START_R27 -> DOOR_27 -> C26 -> C25 -> C24 -> C23 -> EXIT_E,23,EXIT_E,6.0,6,17.11563888888889,23.11563888888889,START_R27 -> DOOR_27 -> C26 -> C25 -> C24 -> C23 -> EXIT_E,False,False,0.0,0
R28,EXIT_F,5.0,5,START_R28 -> DOOR_28 -> C27 -> C28 -> C29 -> EXIT_F,12,EXIT_F,5.0,5,5.300000000000001,10.299999999999999,START_R28 -> DOOR_28 -> C27 -> C28 -> C29 -> EXIT_F,False,False,0.0,0
R29,EXIT_F,4.0,4,START_R29 -> DOOR_29 -> C28 -> C29 -> EXIT_F,2,EXIT_F,4.0,4,4.353472222222222,8.353472222222223,START_R29 -> DOOR_29 -> C28 -> C29 -> EXIT_F,False,False,0.0,0
R30,EXIT_F,3.0,3,START_R30 -> DOOR_30 -> C29 -> EXIT_F,6,EXIT_F,3.0,3,2.928125,5.928125,START_R30 -> DOOR_30 -> C29 -> EXIT_F,False,False,0.0,0
