i,j,variable_i,variable_j,coefficient
1,98,x_R01_EXIT_D,x_R13_EXIT_E,0.0022223246023796855
1,99,x_R01_EXIT_D,x_R13_EXIT_G,0.0007936873579927448
1,100,x_R01_EXIT_D,x_R13_EXIT_H,0.0007936873579927448
1,101,x_R01_EXIT_D,x_R13_EXIT_A,0.0007936873579927448
1,102,x_R01_EXIT_D,x_R13_EXIT_F,0.0007936873579927448
1,103,x_R01_EXIT_D,x_R13_EXIT_B,0.0007936873579927448
1,104,x_R01_EXIT_D,x_R14_EXIT_C,0.0018254809233833132
1,105,x_R01_EXIT_D,x_R14_EXIT_D,0.0026985370171753328
1,106,x_R01_EXIT_D,x_R14_EXIT_E,0.0017857965554836756
1,107,x_R01_EXIT_D,x_R14_EXIT_G,0.00035715931109673514
1,108,x_R01_EXIT_D,x_R14_EXIT_H,0.00035715931109673514
1,109,x_R01_EXIT_D,x_R14_EXIT_A,0.00035715931109673514
1,110,x_R01_EXIT_D,x_R14_EXIT_F,0.00035715931109673514
1,111,x_R01_EXIT_D,x_R14_EXIT_B,0.00035715931109673514
1,112,x_R01_EXIT_D,x_R15_EXIT_C,0.003611277478866989
1,113,x_R01_EXIT_D,x_R15_EXIT_D,0.0009127404616916564
1,120,x_R01_EXIT_D,x_R16_EXIT_C,0.003611277478866989
1,121,x_R01_EXIT_D,x_R16_EXIT_D,0.0009127404616916564
1,128,x_R01_EXIT_D,x_R17_EXIT_C,0.003611277478866989
1,129,x_R01_EXIT_D,x_R17_EXIT_D,0.0009127404616916564
1,136,x_R01_EXIT_D,x_R18_EXIT_C,0.003611277478866989
1,137,x_R01_EXIT_D,x_R18_EXIT_D,0.0009127404616916564
1,144,x_R01_EXIT_D,x_R19_EXIT_C,0.0027084581091502418
1,145,x_R01_EXIT_D,x_R19_EXIT_D,0.0006845553462687425
1,152,x_R01_EXIT_D,x_R22_EXIT_C,0.00545660058620012
1,153,x_R01_EXIT_D,x_R22_EXIT_D,0.0022818511542291413
1,160,x_R01_EXIT_D,x_R23_EXIT_C,0.00545660058620012
1,161,x_R01_EXIT_D,x_R23_EXIT_D,0.0022818511542291413
1,168,x_R01_EXIT_D,x_R20_EXIT_C,0.001636980175860036
1,169,x_R01_EXIT_D,x_R20_EXIT_D,0.0006845553462687425
1,176,x_R01_EXIT_D,x_R21_EXIT_C,0.00545660058620012
1,177,x_R01_EXIT_D,x_R21_EXIT_D,0.0022818511542291413
1,184,x_R01_EXIT_D,x_R24_EXIT_C,0.00545660058620012
1,185,x_R01_EXIT_D,x_R24_EXIT_D,0.0022818511542291413
1,192,x_R01_EXIT_D,x_R25_EXIT_C,0.00545660058620012
1,193,x_R01_EXIT_D,x_R25_EXIT_D,0.0022818511542291413
1,200,x_R01_EXIT_D,x_R26_EXIT_C,0.003273960351720072
1,201,x_R01_EXIT_D,x_R26_EXIT_D,0.001369110692537485
1,208,x_R01_EXIT_D,x_R27_EXIT_C,0.0005456600586200122
1,209,x_R01_EXIT_D,x_R27_EXIT_D,0.0002281851154229141
1,216,x_R01_EXIT_D,x_R28_EXIT_C,0.0010913201172400243
1,217,x_R01_EXIT_D,x_R28_EXIT_D,0.0004563702308458282
1,224,x_R01_EXIT_D,x_R29_EXIT_C,0.0021826402344800487
1,225,x_R01_EXIT_D,x_R29_EXIT_D,0.0009127404616916564
1,232,x_R01_EXIT_D,x_R30_EXIT_C,0.0021826402344800487
1,233,x_R01_EXIT_D,x_R30_EXIT_D,0.0009127404616916564
1,240,x_R01_EXIT_D,x_R31_EXIT_C,0.0005456600586200122
1,241,x_R01_EXIT_D,x_R31_EXIT_D,0.0002281851154229141
1,248,x_R01_EXIT_D,x_R32_EXIT_C,0.0021826402344800487
1,249,x_R01_EXIT_D,x_R32_EXIT_D,0.0009127404616916564
1,256,x_R01_EXIT_D,x_R33_EXIT_C,0.0021826402344800487
1,257,x_R01_EXIT_D,x_R33_EXIT_D,0.0009127404616916564
2,3,x_R01_EXIT_E,x_R01_EXIT_G,1.8550701536618426
2,4,x_R01_EXIT_E,x_R01_EXIT_H,1.8550701536618426
2,5,x_R01_EXIT_E,x_R01_EXIT_A,1.8550701536618426
2,6,x_R01_EXIT_E,x_R01_EXIT_F,1.8550701536618426
2,7,x_R01_EXIT_E,x_R01_EXIT_B,1.8550701536618426
2,9,x_R01_EXIT_E,x_R02_EXIT_D,0.003611277478866989
2,10,x_R01_EXIT_E,x_R02_EXIT_E,0.006389183231841596
2,11,x_R01_EXIT_E,x_R02_EXIT_G,0.0021826402344800487
2,12,x_R01_EXIT_E,x_R02_EXIT_H,0.0021826402344800487
2,13,x_R01_EXIT_E,x_R02_EXIT_A,0.0021826402344800487
2,14,x_R01_EXIT_E,x_R02_EXIT_F,0.0021826402344800487
2,15,x_R01_EXIT_E,x_R02_EXIT_B,0.0021826402344800487
2,16,x_R01_EXIT_E,x_R03_EXIT_C,0.006230445760243047
2,17,x_R01_EXIT_E,x_R03_EXIT_D,0.0026191682813760577
2,18,x_R01_EXIT_E,x_R03_EXIT_E,0.00015873747159854894
2,19,x_R01_EXIT_E,x_R03_EXIT_G,0.0026191682813760577
2,20,x_R01_EXIT_E,x_R03_EXIT_H,0.001190531036989117
2,21,x_R01_EXIT_E,x_R03_EXIT_A,0.0026191682813760577
2,22,x_R01_EXIT_E,x_R03_EXIT_F,0.0026191682813760577
2,23,x_R01_EXIT_E,x_R03_EXIT_B,0.001190531036989117
2,24,x_R01_EXIT_E,x_R04_EXIT_C,0.006230445760243047
2,25,x_R01_EXIT_E,x_R04_EXIT_D,0.0026191682813760577
2,26,x_R01_EXIT_E,x_R04_EXIT_E,0.00015873747159854894
2,27,x_R01_EXIT_E,x_R04_EXIT_G,0.0026191682813760577
2,28,x_R01_EXIT_E,x_R04_EXIT_H,0.001190531036989117
2,29,x_R01_EXIT_E,x_R04_EXIT_A,0.0026191682813760577
2,30,x_R01_EXIT_E,x_R04_EXIT_F,0.0026191682813760577
2,31,x_R01_EXIT_E,x_R04_EXIT_B,0.001190531036989117
2,32,x_R01_EXIT_E,x_R05_EXIT_C,0.018056387394334943
2,34,x_R01_EXIT_E,x_R05_EXIT_E,0.013889528764873031
2,36,x_R01_EXIT_E,x_R05_EXIT_H,0.0071431862219347025
2,39,x_R01_EXIT_E,x_R05_EXIT_B,0.0071431862219347025
2,40,x_R01_EXIT_E,x_R06_EXIT_C,0.00038692258702146306
2,41,x_R01_EXIT_E,x_R06_EXIT_D,0.001994139486956771
2,42,x_R01_EXIT_E,x_R06_EXIT_E,0.004077568801687726
2,43,x_R01_EXIT_E,x_R06_EXIT_G,0.0009226615536665658
2,44,x_R01_EXIT_E,x_R06_EXIT_H,0.0009226615536665658
2,45,x_R01_EXIT_E,x_R06_EXIT_A,0.0009226615536665658
2,46,x_R01_EXIT_E,x_R06_EXIT_F,0.0009226615536665658
2,47,x_R01_EXIT_E,x_R06_EXIT_B,0.0009226615536665658
2,49,x_R01_EXIT_E,x_R07_EXIT_D,0.0030953806961717045
2,50,x_R01_EXIT_E,x_R07_EXIT_E,0.005873286449146311
2,51,x_R01_EXIT_E,x_R07_EXIT_G,0.001666743451784764
2,52,x_R01_EXIT_E,x_R07_EXIT_H,0.001666743451784764
2,53,x_R01_EXIT_E,x_R07_EXIT_A,0.001666743451784764
2,54,x_R01_EXIT_E,x_R07_EXIT_F,0.001666743451784764
2,55,x_R01_EXIT_E,x_R07_EXIT_B,0.001666743451784764
2,56,x_R01_EXIT_E,x_R08_EXIT_C,0.00591297081704595
2,57,x_R01_EXIT_E,x_R08_EXIT_D,0.0023016933381789597
2,58,x_R01_EXIT_E,x_R08_EXIT_E,0.00047621241479564683
2,59,x_R01_EXIT_E,x_R08_EXIT_G,0.0023016933381789597
2,60,x_R01_EXIT_E,x_R08_EXIT_H,0.0008730560937920192
2,61,x_R01_EXIT_E,x_R08_EXIT_A,0.0023016933381789597
2,62,x_R01_EXIT_E,x_R08_EXIT_F,0.0023016933381789597
2,63,x_R01_EXIT_E,x_R08_EXIT_B,0.0008730560937920192
2,64,x_R01_EXIT_E,x_R09_EXIT_C,0.00591297081704595
2,65,x_R01_EXIT_E,x_R09_EXIT_D,0.0023016933381789597
2,66,x_R01_EXIT_E,x_R09_EXIT_E,0.00015873747159854894
2,67,x_R01_EXIT_E,x_R09_EXIT_G,0.0023016933381789597
2,68,x_R01_EXIT_E,x_R09_EXIT_H,0.0008730560937920192
2,69,x_R01_EXIT_E,x_R09_EXIT_A,0.0023016933381789597
2,70,x_R01_EXIT_E,x_R09_EXIT_F,0.0023016933381789597
2,71,x_R01_EXIT_E,x_R09_EXIT_B,0.0008730560937920192
2,72,x_R01_EXIT_E,x_R10_EXIT_C,0.005674864609648126
2,73,x_R01_EXIT_E,x_R10_EXIT_D,0.0020635871307811363
2,74,x_R01_EXIT_E,x_R10_EXIT_E,0.00015873747159854894
2,75,x_R01_EXIT_E,x_R10_EXIT_G,0.0020635871307811363
2,76,x_R01_EXIT_E,x_R10_EXIT_H,0.0006349498863941958
2,77,x_R01_EXIT_E,x_R10_EXIT_A,0.0020635871307811363
2,78,x_R01_EXIT_E,x_R10_EXIT_F,0.0020635871307811363
2,79,x_R01_EXIT_E,x_R10_EXIT_B,0.0006349498863941958
2,80,x_R01_EXIT_E,x_R11_EXIT_C,0.0009524248295912936
2,81,x_R01_EXIT_E,x_R11_EXIT_D,0.002658852649275695
2,82,x_R01_EXIT_E,x_R11_EXIT_E,0.005436758402250302
2,83,x_R01_EXIT_E,x_R11_EXIT_G,0.0012302154048887542
2,84,x_R01_EXIT_E,x_R11_EXIT_H,0.0012302154048887542
2,85,x_R01_EXIT_E,x_R11_EXIT_A,0.0012302154048887542
2,86,x_R01_EXIT_E,x_R11_EXIT_F,0.0012302154048887542
2,87,x_R01_EXIT_E,x_R11_EXIT_B,0.0012302154048887542
2,88,x_R01_EXIT_E,x_R12_EXIT_C,0.0009524248295912936
2,89,x_R01_EXIT_E,x_R12_EXIT_D,0.002658852649275695
2,90,x_R01_EXIT_E,x_R12_EXIT_E,0.005436758402250302
2,91,x_R01_EXIT_E,x_R12_EXIT_G,0.0012302154048887542
2,92,x_R01_EXIT_E,x_R12_EXIT_H,0.0012302154048887542
2,93,x_R01_EXIT_E,x_R12_EXIT_A,0.0012302154048887542
2,94,x_R01_EXIT_E,x_R12_EXIT_F,0.0012302154048887542
2,95,x_R01_EXIT_E,x_R12_EXIT_B,0.0012302154048887542
2,96,x_R01_EXIT_E,x_R13_EXIT_C,0.0013889528764873032
2,97,x_R01_EXIT_E,x_R13_EXIT_D,0.0022223246023796855
2,98,x_R01_EXIT_E,x_R13_EXIT_E,0.0050002303553542925
2,99,x_R01_EXIT_E,x_R13_EXIT_G,0.0007936873579927448
2,100,x_R01_EXIT_E,x_R13_EXIT_H,0.0007936873579927448
2,101,x_R01_EXIT_E,x_R13_EXIT_A,0.0007936873579927448
2,102,x_R01_EXIT_E,x_R13_EXIT_F,0.0007936873579927448
2,103,x_R01_EXIT_E,x_R13_EXIT_B,0.0007936873579927448
2,104,x_R01_EXIT_E,x_R14_EXIT_C,0.0018254809233833132
2,105,x_R01_EXIT_E,x_R14_EXIT_D,0.0017857965554836756
2,106,x_R01_EXIT_E,x_R14_EXIT_E,0.0045637023084582826
2,107,x_R01_EXIT_E,x_R14_EXIT_G,0.00035715931109673514
2,108,x_R01_EXIT_E,x_R14_EXIT_H,0.00035715931109673514
2,109,x_R01_EXIT_E,x_R14_EXIT_A,0.00035715931109673514
2,110,x_R01_EXIT_E,x_R14_EXIT_F,0.00035715931109673514
2,111,x_R01_EXIT_E,x_R14_EXIT_B,0.00035715931109673514
2,112,x_R01_EXIT_E,x_R15_EXIT_C,0.0051986521948524786
2,113,x_R01_EXIT_E,x_R15_EXIT_D,0.0015873747159854895
2,114,x_R01_EXIT_E,x_R15_EXIT_E,0.001190531036989117
2,115,x_R01_EXIT_E,x_R15_EXIT_G,0.0015873747159854895
2,116,x_R01_EXIT_E,x_R15_EXIT_H,0.00015873747159854894
2,117,x_R01_EXIT_E,x_R15_EXIT_A,0.0015873747159854895
2,118,x_R01_EXIT_E,x_R15_EXIT_F,0.0015873747159854895
2,119,x_R01_EXIT_E,x_R15_EXIT_B,0.00015873747159854894
2,120,x_R01_EXIT_E,x_R16_EXIT_C,0.005436758402250302
2,121,x_R01_EXIT_E,x_R16_EXIT_D,0.001825480923383313
2,122,x_R01_EXIT_E,x_R16_EXIT_E,0.0009524248295912934
2,123,x_R01_EXIT_E,x_R16_EXIT_G,0.001825480923383313
2,124,x_R01_EXIT_E,x_R16_EXIT_H,0.0003968436789963724
2,125,x_R01_EXIT_E,x_R16_EXIT_A,0.001825480923383313
2,126,x_R01_EXIT_E,x_R16_EXIT_F,0.001825480923383313
2,127,x_R01_EXIT_E,x_R16_EXIT_B,0.0003968436789963724
2,128,x_R01_EXIT_E,x_R17_EXIT_C,0.005674864609648126
2,129,x_R01_EXIT_E,x_R17_EXIT_D,0.0020635871307811363
2,130,x_R01_EXIT_E,x_R17_EXIT_E,0.0007143186221934702
2,131,x_R01_EXIT_E,x_R17_EXIT_G,0.0020635871307811363
2,132,x_R01_EXIT_E,x_R17_EXIT_H,0.0006349498863941958
2,133,x_R01_EXIT_E,x_R17_EXIT_A,0.0020635871307811363
2,134,x_R01_EXIT_E,x_R17_EXIT_F,0.0020635871307811363
2,135,x_R01_EXIT_E,x_R17_EXIT_B,0.0006349498863941958
2,136,x_R01_EXIT_E,x_R18_EXIT_C,0.005674864609648126
2,137,x_R01_EXIT_E,x_R18_EXIT_D,0.0020635871307811363
2,138,x_R01_EXIT_E,x_R18_EXIT_E,0.0007143186221934702
2,139,x_R01_EXIT_E,x_R18_EXIT_G,0.0020635871307811363
2,140,x_R01_EXIT_E,x_R18_EXIT_H,0.0006349498863941958
2,141,x_R01_EXIT_E,x_R18_EXIT_A,0.0020635871307811363
2,142,x_R01_EXIT_E,x_R18_EXIT_F,0.0020635871307811363
2,143,x_R01_EXIT_E,x_R18_EXIT_B,0.0006349498863941958
2,144,x_R01_EXIT_E,x_R19_EXIT_C,0.004256148457236093
2,145,x_R01_EXIT_E,x_R19_EXIT_D,0.0015476903480858522
2,146,x_R01_EXIT_E,x_R19_EXIT_E,0.0005357389666451027
2,147,x_R01_EXIT_E,x_R19_EXIT_G,0.0015476903480858522
2,148,x_R01_EXIT_E,x_R19_EXIT_H,0.0004762124147956468
2,149,x_R01_EXIT_E,x_R19_EXIT_A,0.0015476903480858522
2,150,x_R01_EXIT_E,x_R19_EXIT_F,0.0015476903480858522
2,151,x_R01_EXIT_E,x_R19_EXIT_B,0.0004762124147956468
2,152,x_R01_EXIT_E,x_R22_EXIT_C,0.00545660058620012
2,154,x_R01_EXIT_E,x_R22_EXIT_E,0.0033731712714691643
2,160,x_R01_EXIT_E,x_R23_EXIT_C,0.00545660058620012
2,162,x_R01_EXIT_E,x_R23_EXIT_E,0.0033731712714691643
2,168,x_R01_EXIT_E,x_R20_EXIT_C,0.001636980175860036
2,170,x_R01_EXIT_E,x_R20_EXIT_E,0.0010119513814407495
2,176,x_R01_EXIT_E,x_R21_EXIT_C,0.00545660058620012
2,178,x_R01_EXIT_E,x_R21_EXIT_E,0.0033731712714691643
2,184,x_R01_EXIT_E,x_R24_EXIT_C,0.00545660058620012
2,186,x_R01_EXIT_E,x_R24_EXIT_E,0.0033731712714691643
2,192,x_R01_EXIT_E,x_R25_EXIT_C,0.00545660058620012
2,194,x_R01_EXIT_E,x_R25_EXIT_E,0.0033731712714691643
2,200,x_R01_EXIT_E,x_R26_EXIT_C,0.003273960351720072
2,202,x_R01_EXIT_E,x_R26_EXIT_E,0.002023902762881499
2,208,x_R01_EXIT_E,x_R27_EXIT_C,0.0005456600586200122
2,210,x_R01_EXIT_E,x_R27_EXIT_E,0.0003373171271469165
2,216,x_R01_EXIT_E,x_R28_EXIT_C,0.0010913201172400243
2,218,x_R01_EXIT_E,x_R28_EXIT_E,0.000674634254293833
2,224,x_R01_EXIT_E,x_R29_EXIT_C,0.0021826402344800487
2,226,x_R01_EXIT_E,x_R29_EXIT_E,0.001349268508587666
2,232,x_R01_EXIT_E,x_R30_EXIT_C,0.0021826402344800487
2,234,x_R01_EXIT_E,x_R30_EXIT_E,0.001349268508587666
2,240,x_R01_EXIT_E,x_R31_EXIT_C,0.0005456600586200122
2,242,x_R01_EXIT_E,x_R31_EXIT_E,0.0003373171271469165
2,248,x_R01_EXIT_E,x_R32_EXIT_C,0.0021826402344800487
2,250,x_R01_EXIT_E,x_R32_EXIT_E,0.001349268508587666
2,256,x_R01_EXIT_E,x_R33_EXIT_C,0.0021826402344800487
2,258,x_R01_EXIT_E,x_R33_EXIT_E,0.001349268508587666
3,4,x_R01_EXIT_G,x_R01_EXIT_H,1.8582845874617133
3,5,x_R01_EXIT_G,x_R01_EXIT_A,1.8655170635114222
3,6,x_R01_EXIT_G,x_R01_EXIT_F,1.8582845874617133
3,7,x_R01_EXIT_G,x_R01_EXIT_B,1.8582845874617133
3,9,x_R01_EXIT_G,x_R02_EXIT_D,0.0021826402344800487
3,10,x_R01_EXIT_G,x_R02_EXIT_E,0.0021826402344800487
3,11,x_R01_EXIT_G,x_R02_EXIT_G,0.005119283459053203
3,12,x_R01_EXIT_G,x_R02_EXIT_H,0.002896958856673519
3,13,x_R01_EXIT_G,x_R02_EXIT_A,0.004504175756608826
3,14,x_R01_EXIT_G,x_R02_EXIT_F,0.002896958856673519
3,15,x_R01_EXIT_G,x_R02_EXIT_B,0.002896958856673519
3,16,x_R01_EXIT_G,x_R03_EXIT_C,0.0021826402344800487
3,19,x_R01_EXIT_G,x_R03_EXIT_G,0.0022223246023796855
3,24,x_R01_EXIT_G,x_R04_EXIT_C,0.0021826402344800487
3,27,x_R01_EXIT_G,x_R04_EXIT_G,0.0022223246023796855
3,32,x_R01_EXIT_G,x_R05_EXIT_C,0.01091320117240024
3,35,x_R01_EXIT_G,x_R05_EXIT_G,0.011111623011898426
3,40,x_R01_EXIT_G,x_R06_EXIT_C,0.00038692258702146306
3,41,x_R01_EXIT_G,x_R06_EXIT_D,0.0009226615536665658
3,42,x_R01_EXIT_G,x_R06_EXIT_E,0.0009226615536665658
3,43,x_R01_EXIT_G,x_R06_EXIT_G,0.003125143972096432
3,44,x_R01_EXIT_G,x_R06_EXIT_H,0.0014584005203116686
3,45,x_R01_EXIT_G,x_R06_EXIT_A,0.0026638131952631495
3,46,x_R01_EXIT_G,x_R06_EXIT_F,0.0014584005203116686
3,47,x_R01_EXIT_G,x_R06_EXIT_B,0.0014584005203116686
3,49,x_R01_EXIT_G,x_R07_EXIT_D,0.001666743451784764
3,50,x_R01_EXIT_G,x_R07_EXIT_E,0.001666743451784764
3,51,x_R01_EXIT_G,x_R07_EXIT_G,0.004603386676357919
3,52,x_R01_EXIT_G,x_R07_EXIT_H,0.0023810620739782343
3,53,x_R01_EXIT_G,x_R07_EXIT_A,0.0039882789739135414
3,54,x_R01_EXIT_G,x_R07_EXIT_F,0.0023810620739782343
3,55,x_R01_EXIT_G,x_R07_EXIT_B,0.0023810620739782343
3,56,x_R01_EXIT_G,x_R08_EXIT_C,0.0021826402344800487
3,59,x_R01_EXIT_G,x_R08_EXIT_G,0.0022223246023796855
3,64,x_R01_EXIT_G,x_R09_EXIT_C,0.0021826402344800487
3,67,x_R01_EXIT_G,x_R09_EXIT_G,0.0022223246023796855
3,72,x_R01_EXIT_G,x_R10_EXIT_C,0.0021826402344800487
3,75,x_R01_EXIT_G,x_R10_EXIT_G,0.0022223246023796855
3,80,x_R01_EXIT_G,x_R11_EXIT_C,0.0009524248295912936
3,81,x_R01_EXIT_G,x_R11_EXIT_D,0.0012302154048887542
3,82,x_R01_EXIT_G,x_R11_EXIT_E,0.0012302154048887542
3,83,x_R01_EXIT_G,x_R11_EXIT_G,0.0041668586294619095
3,84,x_R01_EXIT_G,x_R11_EXIT_H,0.0019445340270822246
3,85,x_R01_EXIT_G,x_R11_EXIT_A,0.0035517509270175324
3,86,x_R01_EXIT_G,x_R11_EXIT_F,0.0019445340270822246
3,87,x_R01_EXIT_G,x_R11_EXIT_B,0.0019445340270822246
3,88,x_R01_EXIT_G,x_R12_EXIT_C,0.0009524248295912936
