room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R20,Room 20,START_R20,7,EXIT_E,6.0,20.37811111111111,26.37811111111111,6,START_R20 -> DOOR_20 -> ELBOW_R20 -> C19 -> C18 -> EELBOW_EXIT_E -> EXIT_E
R21,Room 21,START_R21,24,EXIT_E,7.0,18.504000000000005,25.504000000000005,7,START_R21 -> DOOR_21 -> ELBOW_R21 -> C20 -> C19 -> C18 -> EELBOW_EXIT_E -> EXIT_E
R22,Room 22,START_R22,23,EXIT_F,7.0,15.524680555555555,22.524680555555555,7,START_R22 -> DOOR_22 -> ELBOW_R22 -> C21 -> C22 -> C23 -> EELBOW_EXIT_F -> EXIT_F
R23,Room 23,START_R23,19,EXIT_E,9.0,28.921916666666668,37.92191666666666,9,START_R23 -> DOOR_23 -> ELBOW_R23 -> C22 -> C21 -> C20 -> C19 -> C18 -> EELBOW_EXIT_E -> EXIT_E
R24,Room 24,START_R24,22,EXIT_F,5.0,21.805902777777778,26.805902777777778,5,START_R24 -> DOOR_24 -> ELBOW_R24 -> C23 -> EELBOW_EXIT_F -> EXIT_F
R25,Room 25,START_R25,18,EXIT_F,6.0,33.139125,39.139125,6,START_R25 -> DOOR_25 -> ELBOW_R25 -> C0 -> C23 -> EELBOW_EXIT_F -> EXIT_F
R26,Room 26,START_R26,9,EXIT_A,6.0,57.843,63.843,6,START_R26 -> DOOR_26 -> ELBOW_R26 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R27,Room 27,START_R27,22,EXIT_A,7.0,43.828125,50.828125,7,START_R27 -> DOOR_27 -> ELBOW_R27 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R28,Room 28,START_R28,14,EXIT_B,7.0,63.66875,70.66875,7,START_R28 -> DOOR_28 -> ELBOW_R28 -> C3 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B
R29,Room 29,START_R29,20,EXIT_B,6.0,50.07847222222222,56.07847222222222,6,START_R29 -> DOOR_29 -> ELBOW_R29 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B
R30,Room 30,START_R30,23,EXIT_B,5.0,26.296527777777783,31.296527777777783,5,START_R30 -> DOOR_30 -> ELBOW_R30 -> C5 -> EELBOW_EXIT_B -> EXIT_B
