node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
EXIT_C,exit,I7,6.0,60.0,78,6,1.3,130.0,True
C13,navigation,G_A9,3.0,30.0,38,3,1.2666666666666666,126.66666666666666,True
DOOR_14,door,G8,2.0,20.0,25,1,1.25,125.0,True
ELBOW_R14,navigation,G9,2.0,20.0,25,1,1.25,125.0,True
C3,navigation,E_A3,3.0,30.0,37,2,1.2333333333333334,123.33333333333334,True
C15,navigation,E_A9,2.0,20.0,24,2,1.2,120.0,True
DOOR_07,door,H2,2.0,20.0,24,1,1.2,120.0,True
ELBOW_R21,navigation,B7,2.0,20.0,24,1,1.2,120.0,True
DOOR_04,door,E2,2.0,20.0,23,1,1.15,114.99999999999999,True
ELBOW_R04,navigation,E3,2.0,20.0,23,1,1.15,114.99999999999999,True
DOOR_30,door,G2,2.0,20.0,23,1,1.15,114.99999999999999,True
EXIT_E,exit,C10,6.0,60.0,67,5,1.1166666666666667,111.66666666666667,True
DOOR_05,door,F2,2.0,20.0,22,1,1.1,110.00000000000001,True
ELBOW_R05,navigation,F3,2.0,20.0,22,1,1.1,110.00000000000001,True
ELBOW_R24,navigation,B4,2.0,20.0,22,1,1.1,110.00000000000001,True
DOOR_27,door,D2,2.0,20.0,22,1,1.1,110.00000000000001,True
ELBOW_R27,navigation,D3,2.0,20.0,22,1,1.1,110.00000000000001,True
DOOR_29,door,F2,2.0,20.0,20,1,1.0,100.0,False
ELBOW_R29,navigation,F3,2.0,20.0,20,1,1.0,100.0,False
ELBOW_R23,navigation,B5,2.0,20.0,19,1,0.95,95.0,False
DOOR_03,door,D2,2.0,20.0,18,1,0.9,90.0,False
ELBOW_R03,navigation,D3,2.0,20.0,18,1,0.9,90.0,False
DOOR_25,door,B2,2.0,20.0,18,1,0.9,90.0,False
ELBOW_R25,navigation,B3,2.0,20.0,18,1,0.9,90.0,False
ELBOW_R08,navigation,H4,2.0,20.0,17,1,0.85,85.0,False
ELBOW_R07,navigation,H3,3.0,30.0,24,1,0.8,80.0,False
DOOR_21,door,B6,3.0,30.0,24,1,0.8,80.0,False
DOOR_22,door,B5,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
ELBOW_R22,navigation,B6,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
ELBOW_R30,navigation,G3,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
DOOR_16,door,E8,2.0,20.0,15,1,0.75,75.0,False
ELBOW_R16,navigation,E9,2.0,20.0,15,1,0.75,75.0,False
DOOR_24,door,B3,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
DOOR_28,door,E2,2.0,20.0,14,1,0.7,70.0,False
ELBOW_R28,navigation,E3,2.0,20.0,14,1,0.7,70.0,False
C12,navigation,H_A9,2.0,20.0,13,2,0.65,65.0,False
DOOR_23,door,B4,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
DOOR_11,door,H6,2.0,20.0,12,1,0.6,60.0,False
ELBOW_R11,navigation,H7,2.0,20.0,12,1,0.6,60.0,False
DOOR_08,door,H3,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
DOOR_06,door,G2,2.0,20.0,11,1,0.55,55.00000000000001,False
DOOR_10,door,H5,2.0,20.0,11,1,0.55,55.00000000000001,False
ELBOW_R10,navigation,H6,2.0,20.0,11,1,0.55,55.00000000000001,False
C17,navigation,C_A9,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
DOOR_18,door,C8,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
ELBOW_R18,navigation,C9,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
DOOR_17,door,D8,2.0,20.0,9,1,0.45,45.0,False
DOOR_26,door,C2,2.0,20.0,9,1,0.45,45.0,False
ELBOW_R26,navigation,C3,2.0,20.0,9,1,0.45,45.0,False
C10,navigation,H_A7,3.0,30.0,12,1,0.4,40.0,False
DOOR_12,door,H7,2.0,20.0,8,1,0.4,40.0,False
ELBOW_R12,navigation,H8,2.0,20.0,8,1,0.4,40.0,False
DOOR_15,door,F8,2.0,20.0,8,1,0.4,40.0,False
ELBOW_R15,navigation,F9,2.0,20.0,8,1,0.4,40.0,False
ELBOW_R06,navigation,G3,3.0,30.0,11,1,0.36666666666666664,36.666666666666664,False
DOOR_02,door,C2,2.0,20.0,7,1,0.35,35.0,False
ELBOW_R02,navigation,C3,2.0,20.0,7,1,0.35,35.0,False
DOOR_20,door,B7,2.0,20.0,7,1,0.35,35.0,False
ELBOW_R20,navigation,B8,2.0,20.0,7,1,0.35,35.0,False
C16,navigation,D_A9,3.0,30.0,9,1,0.3,30.0,False
ELBOW_R17,navigation,D9,3.0,30.0,9,1,0.3,30.0,False
C11,navigation,H_A8,3.0,30.0,8,1,0.26666666666666666,26.666666666666668,False
DOOR_09,door,H4,2.0,20.0,5,1,0.25,25.0,False
ELBOW_R09,navigation,H5,2.0,20.0,5,1,0.25,25.0,False
ELBOW_R13,navigation,H9,2.0,20.0,5,1,0.25,25.0,False
DOOR_01,door,B2,2.0,20.0,4,1,0.2,20.0,False
ELBOW_R01,navigation,B3,2.0,20.0,4,1,0.2,20.0,False
DOOR_13,door,H8,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
DOOR_19,door,B8,2.0,20.0,3,1,0.15,15.0,False
ELBOW_R19,navigation,B9,2.0,20.0,3,1,0.15,15.0,False
