source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
B7_1,DOOR_23,door_to_hallway,1.0,2.0,20.0,18,1,0.9,90.0,False
START_R23,DOOR_23,room_start,1.0,2.0,20.0,18,1,0.9,90.0,False
C6,C7,navigation,1.0,5.0,50.0,44,4,0.88,88.0,False
B7_0,DOOR_07,door_to_hallway,1.0,3.0,30.0,25,1,0.8333333333333334,83.33333333333334,False
C1,EXIT_C,exit,1.0,4.0,40.0,33,3,0.825,82.5,False
B11_0,DOOR_11,door_to_hallway,1.0,2.0,20.0,16,1,0.8,80.0,False
START_R15,DOOR_15,room_start,1.0,3.0,30.0,24,1,0.8,80.0,False
B4_1,DOOR_20,door_to_hallway,1.0,2.0,20.0,16,1,0.8,80.0,False
START_R20,DOOR_20,room_start,1.0,2.0,20.0,16,1,0.8,80.0,False
C5,E10,navigation,1.0,3.0,30.0,23,2,0.7666666666666667,76.66666666666667,False
B10_0,E10,navigation,1.0,3.0,30.0,23,2,0.7666666666666667,76.66666666666667,False
B2_1,DOOR_18,door_to_hallway,1.0,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
C5,E9,navigation,1.0,3.0,30.0,22,2,0.7333333333333333,73.33333333333333,False
B4_0,E4,navigation,1.0,3.0,30.0,22,2,0.7333333333333333,73.33333333333333,False
B11_0,B11_1,navigation,1.0,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
START_R27,DOOR_27,room_start,1.0,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
C1,E1,navigation,1.0,4.0,40.0,28,2,0.7,70.0,False
B10_0,B10_1,navigation,1.0,3.0,30.0,21,1,0.7,70.0,False
B12_0,DOOR_12,door_to_hallway,1.0,3.0,30.0,21,1,0.7,70.0,False
START_R12,DOOR_12,room_start,1.0,3.0,30.0,21,1,0.7,70.0,False
START_R22,DOOR_22,room_start,1.0,2.0,20.0,14,1,0.7,70.0,False
C3,E5,navigation,1.0,3.0,30.0,20,2,0.6666666666666666,66.66666666666666,False
B5_0,E5,navigation,1.0,3.0,30.0,20,2,0.6666666666666666,66.66666666666666,False
C8,E15,navigation,1.0,4.0,40.0,24,1,0.6,60.0,False
B2_0,B2_1,navigation,1.0,4.0,40.0,23,1,0.575,57.49999999999999,False
B16_0,E16,navigation,1.0,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
B16_0,DOOR_16,door_to_hallway,1.0,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
START_R16,DOOR_16,room_start,1.0,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
B9_0,E9,navigation,1.0,4.0,40.0,22,2,0.55,55.00000000000001,False
B4_0,B4_1,navigation,1.0,3.0,30.0,16,1,0.5333333333333333,53.333333333333336,False
START_R11,DOOR_11,room_start,1.0,3.0,30.0,16,1,0.5333333333333333,53.333333333333336,False
B9_0,B9_1,navigation,1.0,2.0,20.0,10,1,0.5,50.0,False
B9_1,DOOR_25,door_to_hallway,1.0,2.0,20.0,10,1,0.5,50.0,False
START_R25,DOOR_25,room_start,1.0,2.0,20.0,10,1,0.5,50.0,False
C0,C1,navigation,1.0,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
B2_0,DOOR_02,door_to_hallway,1.0,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
START_R02,DOOR_02,room_start,1.0,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
B14_0,DOOR_14,door_to_hallway,1.0,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
START_R14,DOOR_14,room_start,1.0,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
B6_1,DOOR_22,door_to_hallway,1.0,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
B5_0,B5_1,navigation,1.0,4.0,40.0,18,1,0.45,45.0,False
B7_0,B7_1,navigation,1.0,4.0,40.0,18,1,0.45,45.0,False
C7,E14,navigation,1.0,4.0,40.0,17,2,0.425,42.5,False
C8,E16,navigation,1.0,4.0,40.0,17,1,0.425,42.5,False
B14_0,E14,navigation,1.0,4.0,40.0,17,2,0.425,42.5,False
B9_0,DOOR_09,door_to_hallway,1.0,3.0,30.0,12,1,0.4,40.0,False
START_R09,DOOR_09,room_start,1.0,3.0,30.0,12,1,0.4,40.0,False
B6_0,B6_1,navigation,1.0,4.0,40.0,14,1,0.35,35.0,False
B13_0,E13,navigation,1.0,3.0,30.0,9,2,0.3,30.0,False
B13_0,B13_1,navigation,1.0,2.0,20.0,6,1,0.3,30.0,False
START_R24,DOOR_24,room_start,1.0,2.0,20.0,6,1,0.3,30.0,False
B13_1,DOOR_29,door_to_hallway,1.0,2.0,20.0,6,1,0.3,30.0,False
START_R29,DOOR_29,room_start,1.0,2.0,20.0,6,1,0.3,30.0,False
C0,EXIT_A,exit,1.0,5.0,50.0,14,1,0.28,28.000000000000004,False
C4,E8,navigation,1.0,4.0,40.0,11,2,0.275,27.500000000000004,False
B8_0,E8,navigation,1.0,4.0,40.0,11,2,0.275,27.500000000000004,False
B3_0,E3,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
START_R08,DOOR_08,room_start,1.0,2.0,20.0,5,1,0.25,25.0,False
B3_1,DOOR_19,door_to_hallway,1.0,2.0,20.0,5,1,0.25,25.0,False
C7,E13,navigation,1.0,4.0,40.0,9,2,0.225,22.5,False
C2,E3,navigation,1.0,4.0,40.0,8,2,0.2,20.0,False
B4_0,DOOR_04,door_to_hallway,1.0,3.0,30.0,6,1,0.2,20.0,False
START_R04,DOOR_04,room_start,1.0,3.0,30.0,6,1,0.2,20.0,False
B8_1,DOOR_24,door_to_hallway,1.0,3.0,30.0,6,1,0.2,20.0,False
B8_0,DOOR_08,door_to_hallway,1.0,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
START_R19,DOOR_19,room_start,1.0,3.0,30.0,5,1,0.16666666666666666,16.666666666666664,False
B3_0,DOOR_03,door_to_hallway,1.0,2.0,20.0,3,1,0.15,15.0,False
B8_0,B8_1,navigation,1.0,4.0,40.0,6,1,0.15,15.0,False
B14_0,B14_1,navigation,1.0,2.0,20.0,3,1,0.15,15.0,False
START_R30,DOOR_30,room_start,1.0,2.0,20.0,3,1,0.15,15.0,False
B1_0,B1_1,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
B1_1,DOOR_17,door_to_hallway,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
START_R17,DOOR_17,room_start,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
B3_0,B3_1,navigation,1.0,4.0,40.0,5,1,0.125,12.5,False
START_R03,DOOR_03,room_start,1.0,3.0,30.0,3,1,0.1,10.0,False
B5_0,DOOR_05,door_to_hallway,1.0,2.0,20.0,2,1,0.1,10.0,False
START_R05,DOOR_05,room_start,1.0,2.0,20.0,2,1,0.1,10.0,False
START_R10,DOOR_10,room_start,1.0,2.0,20.0,2,1,0.1,10.0,False
B13_0,DOOR_13,door_to_hallway,1.0,3.0,30.0,3,1,0.1,10.0,False
START_R13,DOOR_13,room_start,1.0,3.0,30.0,3,1,0.1,10.0,False
B14_1,DOOR_30,door_to_hallway,1.0,3.0,30.0,3,1,0.1,10.0,False
B10_0,DOOR_10,door_to_hallway,1.0,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
