node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
DOOR_30,door,X17,1.0,10.0,10,1,1.0,100.0,False
DOOR_28,door,AD17,1.0,10.0,10,1,1.0,100.0,False
H18,navigation,H18,1.0,10.0,10,1,1.0,100.0,False
X18,navigation,X18,1.0,10.0,10,1,1.0,100.0,False
AD18,navigation,AD18,1.0,10.0,10,1,1.0,100.0,False
O18.5,navigation,O18.5,1.0,10.0,10,1,1.0,100.0,False
DOOR_33,door,Q18.5,1.0,10.0,10,1,1.0,100.0,False
DOOR_35,door,Q18.5,1.0,10.0,10,1,1.0,100.0,False
Q18.5,navigation,Q18.5,1.0,10.0,10,1,1.0,100.0,False
P19,navigation,P19,2.0,20.0,20,2,1.0,100.0,False
P20,navigation,P20,2.0,20.0,20,2,1.0,100.0,False
EXIT_D,exit,P1,3.0,30.0,28,3,0.9333333333333333,93.33333333333333,False
DOOR_03,door,F3,1.0,10.0,8,2,0.8,80.0,False
G3,navigation,G3,1.0,10.0,8,2,0.8,80.0,False
AB4,navigation,AB4,1.0,10.0,8,2,0.8,80.0,False
DOOR_06,door,AB5,1.0,10.0,8,2,0.8,80.0,False
AB6,navigation,AB6,1.0,10.0,8,2,0.8,80.0,False
O10,navigation,O10,1.0,10.0,8,2,0.8,80.0,False
AC25,navigation,AC25,1.0,10.0,8,2,0.8,80.0,False
E4,navigation,E4,2.0,20.0,15,4,0.75,75.0,False
E5,navigation,E5,2.0,20.0,15,4,0.75,75.0,False
E6,navigation,E6,2.0,20.0,15,4,0.75,75.0,False
AB10,navigation,AB10,1.0,10.0,7,2,0.7,70.0,False
O3,navigation,O3,3.0,30.0,20,1,0.6666666666666666,66.66666666666666,False
O4,navigation,O4,3.0,30.0,20,1,0.6666666666666666,66.66666666666666,False
AE16,navigation,AE16,3.0,30.0,20,2,0.6666666666666666,66.66666666666666,False
AF16,navigation,AF16,3.0,30.0,20,2,0.6666666666666666,66.66666666666666,False
EXIT_H,exit,AG16,3.0,30.0,20,2,0.6666666666666666,66.66666666666666,False
Y4,navigation,Y4,3.0,30.0,19,5,0.6333333333333333,63.33333333333333,False
Y5,navigation,Y5,3.0,30.0,19,5,0.6333333333333333,63.33333333333333,False
Y6,navigation,Y6,3.0,30.0,19,5,0.6333333333333333,63.33333333333333,False
E8,navigation,E8,2.0,20.0,12,3,0.6,60.0,False
E9,navigation,E9,2.0,20.0,12,3,0.6,60.0,False
O21,navigation,O21,1.0,10.0,6,1,0.6,60.0,False
DOOR_43,door,Q21,1.0,10.0,6,1,0.6,60.0,False
Y8,navigation,Y8,3.0,30.0,15,4,0.5,50.0,False
Y9,navigation,Y9,3.0,30.0,15,4,0.5,50.0,False
A16,navigation,A16,2.0,20.0,10,1,0.5,50.0,False
B16,navigation,B16,2.0,20.0,10,1,0.5,50.0,False
C16,navigation,C16,2.0,20.0,10,1,0.5,50.0,False
E16,navigation,E16,2.0,20.0,10,1,0.5,50.0,False
F16,navigation,F16,2.0,20.0,10,1,0.5,50.0,False
G16,navigation,G16,2.0,20.0,10,1,0.5,50.0,False
P3,navigation,P3,2.0,20.0,8,2,0.4,40.0,False
DOOR_02,door,X3,1.0,10.0,4,1,0.4,40.0,False
H4,navigation,H4,1.0,10.0,4,1,0.4,40.0,False
DOOR_05,door,H5,1.0,10.0,4,1,0.4,40.0,False
H6,navigation,H6,1.0,10.0,4,1,0.4,40.0,False
DOOR_11,door,X7,1.0,10.0,4,1,0.4,40.0,False
DOOR_10,door,AC7,1.0,10.0,4,1,0.4,40.0,False
AD7,navigation,AD7,1.0,10.0,4,1,0.4,40.0,False
O8,navigation,O8,2.0,20.0,8,2,0.4,40.0,False
B10,navigation,B10,1.0,10.0,4,1,0.4,40.0,False
H10,navigation,H10,1.0,10.0,4,1,0.4,40.0,False
K10,navigation,K10,1.0,10.0,4,1,0.4,40.0,False
DOOR_16,door,N10,1.0,10.0,4,1,0.4,40.0,False
N10,navigation,N10,1.0,10.0,4,1,0.4,40.0,False
DOOR_15,door,P10,1.0,10.0,4,1,0.4,40.0,False
Q10,navigation,Q10,1.0,10.0,4,1,0.4,40.0,False
S10,navigation,S10,1.0,10.0,4,1,0.4,40.0,False
V10,navigation,V10,1.0,10.0,4,1,0.4,40.0,False
DOOR_18,door,B10.5,1.0,10.0,4,1,0.4,40.0,False
DOOR_19,door,E10.5,1.0,10.0,4,1,0.4,40.0,False
DOOR_17,door,H10.5,1.0,10.0,4,1,0.4,40.0,False
DOOR_20,door,K10.5,1.0,10.0,4,1,0.4,40.0,False
DOOR_25,door,S10.5,1.0,10.0,4,1,0.4,40.0,False
DOOR_23,door,V10.5,1.0,10.0,4,1,0.4,40.0,False
DOOR_22,door,Y10.5,1.0,10.0,4,1,0.4,40.0,False
DOOR_21,door,AB10.5,1.0,10.0,4,1,0.4,40.0,False
B12,navigation,B12,1.0,10.0,4,1,0.4,40.0,False
E12,navigation,E12,1.0,10.0,4,1,0.4,40.0,False
H12,navigation,H12,1.0,10.0,4,1,0.4,40.0,False
K12,navigation,K12,1.0,10.0,4,1,0.4,40.0,False
S12,navigation,S12,1.0,10.0,4,1,0.4,40.0,False
V12,navigation,V12,1.0,10.0,4,1,0.4,40.0,False
Y12,navigation,Y12,1.0,10.0,4,1,0.4,40.0,False
AB12,navigation,AB12,1.0,10.0,4,1,0.4,40.0,False
D25,navigation,D25,1.0,10.0,4,1,0.4,40.0,False
DOOR_54,door,E25,1.0,10.0,4,1,0.4,40.0,False
E25,navigation,E25,1.0,10.0,4,1,0.4,40.0,False
DOOR_50,door,F25,1.0,10.0,4,1,0.4,40.0,False
G25,navigation,G25,1.0,10.0,4,1,0.4,40.0,False
N25,navigation,N25,1.0,10.0,4,1,0.4,40.0,False
DOOR_52,door,O25,1.0,10.0,4,1,0.4,40.0,False
Y25,navigation,Y25,1.0,10.0,4,1,0.4,40.0,False
DOOR_51,door,Z25,1.0,10.0,4,1,0.4,40.0,False
AA25,navigation,AA25,1.0,10.0,4,1,0.4,40.0,False
DOOR_53,door,AB25,1.0,10.0,4,1,0.4,40.0,False
EXIT_G,exit,A16,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
Y16,navigation,Y16,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
Z16,navigation,Z16,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
AA16,navigation,AA16,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
AB16,navigation,AB16,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
AC16,navigation,AC16,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
N18.5,navigation,N18.5,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
R18.5,navigation,R18.5,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C7,navigation,C7,1.0,10.0,3,1,0.3,30.0,False
DOOR_12,door,D7,1.0,10.0,3,1,0.3,30.0,False
AE10,navigation,AE10,1.0,10.0,3,1,0.3,30.0,False
DOOR_24,door,AE10.5,1.0,10.0,3,1,0.3,30.0,False
AE12,navigation,AE12,1.0,10.0,3,1,0.3,30.0,False
C20,navigation,C20,1.0,10.0,3,1,0.3,30.0,False
DOOR_37,door,C21,1.0,10.0,3,1,0.3,30.0,False
C22,navigation,C22,1.0,10.0,3,1,0.3,30.0,False
DOOR_44,door,C23,1.0,10.0,3,1,0.3,30.0,False
C24,navigation,C24,1.0,10.0,3,1,0.3,30.0,False
C26,navigation,C26,3.0,30.0,9,3,0.3,30.0,False
EXIT_A,exit,C27,3.0,30.0,9,3,0.3,30.0,False
P4,navigation,P4,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
AA4,navigation,AA4,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
P5,navigation,P5,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
O6,navigation,O6,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
P6,navigation,P6,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
O7,navigation,O7,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
AC26,navigation,AC26,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
EXIT_B,exit,AC27,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
Z10,navigation,Z10,3.0,30.0,7,2,0.23333333333333334,23.333333333333332,False
AA10,navigation,AA10,3.0,30.0,7,2,0.23333333333333334,23.333333333333332,False
C10,navigation,C10,2.0,20.0,4,1,0.2,20.0,False
D10,navigation,D10,2.0,20.0,4,1,0.2,20.0,False
F10,navigation,F10,2.0,20.0,4,1,0.2,20.0,False
G10,navigation,G10,2.0,20.0,4,1,0.2,20.0,False
M10,navigation,M10,2.0,20.0,4,1,0.2,20.0,False
AB3,navigation,AB3,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
G4,navigation,G4,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
R10,navigation,R10,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
W10,navigation,W10,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
X10,navigation,X10,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
D26,navigation,D26,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
AC10,navigation,AC10,3.0,30.0,3,1,0.1,10.0,False
AD10,navigation,AD10,3.0,30.0,3,1,0.1,10.0,False
DOOR_41,door,Q21,1.0,10.0,1,1,0.1,10.0,False
Q21,navigation,Q21,1.0,10.0,1,1,0.1,10.0,False
DOOR_55,door,Q25,1.0,10.0,1,1,0.1,10.0,False
R25,navigation,R25,1.0,10.0,1,1,0.1,10.0,False
A2,navigation,A2,3.0,30.0,0,0,0.0,0.0,False
B2,navigation,B2,3.0,30.0,0,0,0.0,0.0,False
C2,navigation,C2,3.0,30.0,0,0,0.0,0.0,False
G2,navigation,G2,3.0,30.0,0,0,0.0,0.0,False
H2,navigation,H2,3.0,30.0,0,0,0.0,0.0,False
I2,navigation,I2,3.0,30.0,0,0,0.0,0.0,False
K2,navigation,K2,2.0,20.0,0,0,0.0,0.0,False
L2,navigation,L2,2.0,20.0,0,0,0.0,0.0,False
M2,navigation,M2,2.0,20.0,0,0,0.0,0.0,False
N2,navigation,N2,2.0,20.0,0,0,0.0,0.0,False
Q2,navigation,Q2,2.0,20.0,0,0,0.0,0.0,False
S2,navigation,S2,2.0,20.0,0,0,0.0,0.0,False
T2,navigation,T2,2.0,20.0,0,0,0.0,0.0,False
V2,navigation,V2,3.0,30.0,0,0,0.0,0.0,False
W2,navigation,W2,3.0,30.0,0,0,0.0,0.0,False
AA2,navigation,AA2,3.0,30.0,0,0,0.0,0.0,False
AB2,navigation,AB2,3.0,30.0,0,0,0.0,0.0,False
AC2,navigation,AC2,3.0,30.0,0,0,0.0,0.0,False
AD2,navigation,AD2,3.0,30.0,0,0,0.0,0.0,False
AF2,navigation,AF2,3.0,30.0,0,0,0.0,0.0,False
A3,navigation,A3,3.0,30.0,0,0,0.0,0.0,False
I3,navigation,I3,3.0,30.0,0,0,0.0,0.0,False
K3,navigation,K3,2.0,20.0,0,0,0.0,0.0,False
L3,navigation,L3,2.0,20.0,0,0,0.0,0.0,False
M3,navigation,M3,2.0,20.0,0,0,0.0,0.0,False
N3,navigation,N3,2.0,20.0,0,0,0.0,0.0,False
Q3,navigation,Q3,2.0,20.0,0,0,0.0,0.0,False
S3,navigation,S3,2.0,20.0,0,0,0.0,0.0,False
T3,navigation,T3,2.0,20.0,0,0,0.0,0.0,False
V3,navigation,V3,3.0,30.0,0,0,0.0,0.0,False
AD3,navigation,AD3,3.0,30.0,0,0,0.0,0.0,False
AF3,navigation,AF3,3.0,30.0,0,0,0.0,0.0,False
A4,navigation,A4,3.0,30.0,0,0,0.0,0.0,False
B4,navigation,B4,3.0,30.0,0,0,0.0,0.0,False
C4,navigation,C4,3.0,30.0,0,0,0.0,0.0,False
I4,navigation,I4,3.0,30.0,0,0,0.0,0.0,False
K4,navigation,K4,2.0,20.0,0,0,0.0,0.0,False
L4,navigation,L4,2.0,20.0,0,0,0.0,0.0,False
M4,navigation,M4,2.0,20.0,0,0,0.0,0.0,False
N4,navigation,N4,3.0,30.0,0,0,0.0,0.0,False
Q4,navigation,Q4,2.0,20.0,0,0,0.0,0.0,False
S4,navigation,S4,2.0,20.0,0,0,0.0,0.0,False
T4,navigation,T4,2.0,20.0,0,0,0.0,0.0,False
V4,navigation,V4,3.0,30.0,0,0,0.0,0.0,False
W4,navigation,W4,1.0,10.0,0,0,0.0,0.0,False
AC4,navigation,AC4,3.0,30.0,0,0,0.0,0.0,False
AD4,navigation,AD4,3.0,30.0,0,0,0.0,0.0,False
AF4,navigation,AF4,3.0,30.0,0,0,0.0,0.0,False
K5,navigation,K5,2.0,20.0,0,0,0.0,0.0,False
L5,navigation,L5,2.0,20.0,0,0,0.0,0.0,False
M5,navigation,M5,2.0,20.0,0,0,0.0,0.0,False
N5,navigation,N5,3.0,30.0,0,0,0.0,0.0,False
Q5,navigation,Q5,2.0,20.0,0,0,0.0,0.0,False
S5,navigation,S5,2.0,20.0,0,0,0.0,0.0,False
T5,navigation,T5,2.0,20.0,0,0,0.0,0.0,False
DOOR_07,door,W5,1.0,10.0,0,0,0.0,0.0,False
A6,navigation,A6,3.0,30.0,0,0,0.0,0.0,False
B6,navigation,B6,3.0,30.0,0,0,0.0,0.0,False
C6,navigation,C6,3.0,30.0,0,0,0.0,0.0,False
G6,navigation,G6,3.0,30.0,0,0,0.0,0.0,False
I6,navigation,I6,3.0,30.0,0,0,0.0,0.0,False
K6,navigation,K6,2.0,20.0,0,0,0.0,0.0,False
L6,navigation,L6,2.0,20.0,0,0,0.0,0.0,False
M6,navigation,M6,2.0,20.0,0,0,0.0,0.0,False
N6,navigation,N6,3.0,30.0,0,0,0.0,0.0,False
Q6,navigation,Q6,2.0,20.0,0,0,0.0,0.0,False
S6,navigation,S6,2.0,20.0,0,0,0.0,0.0,False
T6,navigation,T6,2.0,20.0,0,0,0.0,0.0,False
V6,navigation,V6,3.0,30.0,0,0,0.0,0.0,False
W6,navigation,W6,1.0,10.0,0,0,0.0,0.0,False
AA6,navigation,AA6,3.0,30.0,0,0,0.0,0.0,False
AD6,navigation,AD6,3.0,30.0,0,0,0.0,0.0,False
AE6,navigation,AE6,3.0,30.0,0,0,0.0,0.0,False
AF6,navigation,AF6,3.0,30.0,0,0,0.0,0.0,False
A7,navigation,A7,3.0,30.0,0,0,0.0,0.0,False
DOOR_09,door,F7,1.0,10.0,0,0,0.0,0.0,False
G7,navigation,G7,1.0,10.0,0,0,0.0,0.0,False
I7,navigation,I7,3.0,30.0,0,0,0.0,0.0,False
K7,navigation,K7,2.0,20.0,0,0,0.0,0.0,False
L7,navigation,L7,2.0,20.0,0,0,0.0,0.0,False
M7,navigation,M7,2.0,20.0,0,0,0.0,0.0,False
N7,navigation,N7,2.0,20.0,0,0,0.0,0.0,False
P7,navigation,P7,2.0,20.0,0,0,0.0,0.0,False
Q7,navigation,Q7,2.0,20.0,0,0,0.0,0.0,False
S7,navigation,S7,2.0,20.0,0,0,0.0,0.0,False
T7,navigation,T7,2.0,20.0,0,0,0.0,0.0,False
V7,navigation,V7,3.0,30.0,0,0,0.0,0.0,False
DOOR_08,door,Z7,1.0,10.0,0,0,0.0,0.0,False
AA7,navigation,AA7,1.0,10.0,0,0,0.0,0.0,False
AF7,navigation,AF7,3.0,30.0,0,0,0.0,0.0,False
A8,navigation,A8,3.0,30.0,0,0,0.0,0.0,False
B8,navigation,B8,1.0,10.0,0,0,0.0,0.0,False
C8,navigation,C8,3.0,30.0,0,0,0.0,0.0,False
G8,navigation,G8,3.0,30.0,0,0,0.0,0.0,False
H8,navigation,H8,3.0,30.0,0,0,0.0,0.0,False
I8,navigation,I8,3.0,30.0,0,0,0.0,0.0,False
K8,navigation,K8,2.0,20.0,0,0,0.0,0.0,False
L8,navigation,L8,2.0,20.0,0,0,0.0,0.0,False
M8,navigation,M8,2.0,20.0,0,0,0.0,0.0,False
N8,navigation,N8,2.0,20.0,0,0,0.0,0.0,False
P8,navigation,P8,2.0,20.0,0,0,0.0,0.0,False
Q8,navigation,Q8,2.0,20.0,0,0,0.0,0.0,False
S8,navigation,S8,2.0,20.0,0,0,0.0,0.0,False
T8,navigation,T8,2.0,20.0,0,0,0.0,0.0,False
V8,navigation,V8,3.0,30.0,0,0,0.0,0.0,False
W8,navigation,W8,3.0,30.0,0,0,0.0,0.0,False
AA8,navigation,AA8,3.0,30.0,0,0,0.0,0.0,False
AB8,navigation,AB8,3.0,30.0,0,0,0.0,0.0,False
AD8,navigation,AD8,3.0,30.0,0,0,0.0,0.0,False
AE8,navigation,AE8,1.0,10.0,0,0,0.0,0.0,False
AF8,navigation,AF8,3.0,30.0,0,0,0.0,0.0,False
DOOR_14,door,B9,1.0,10.0,0,0,0.0,0.0,False
DOOR_13,door,AE9,1.0,10.0,0,0,0.0,0.0,False
A10,navigation,A10,2.0,20.0,0,0,0.0,0.0,False
I10,navigation,I10,2.0,20.0,0,0,0.0,0.0,False
J10,navigation,J10,2.0,20.0,0,0,0.0,0.0,False
T10,navigation,T10,3.0,30.0,0,0,0.0,0.0,False
U10,navigation,U10,3.0,30.0,0,0,0.0,0.0,False
AF10,navigation,AF10,3.0,30.0,0,0,0.0,0.0,False
N11,navigation,N11,2.0,20.0,0,0,0.0,0.0,False
O11,navigation,O11,2.0,20.0,0,0,0.0,0.0,False
Q11,navigation,Q11,3.0,30.0,0,0,0.0,0.0,False
A12,navigation,A12,3.0,30.0,0,0,0.0,0.0,False
C12,navigation,C12,3.0,30.0,0,0,0.0,0.0,False
D12,navigation,D12,3.0,30.0,0,0,0.0,0.0,False
F12,navigation,F12,3.0,30.0,0,0,0.0,0.0,False
G12,navigation,G12,3.0,30.0,0,0,0.0,0.0,False
I12,navigation,I12,3.0,30.0,0,0,0.0,0.0,False
J12,navigation,J12,3.0,30.0,0,0,0.0,0.0,False
L12,navigation,L12,3.0,30.0,0,0,0.0,0.0,False
R12,navigation,R12,3.0,30.0,0,0,0.0,0.0,False
T12,navigation,T12,3.0,30.0,0,0,0.0,0.0,False
U12,navigation,U12,3.0,30.0,0,0,0.0,0.0,False
W12,navigation,W12,3.0,30.0,0,0,0.0,0.0,False
X12,navigation,X12,3.0,30.0,0,0,0.0,0.0,False
Z12,navigation,Z12,3.0,30.0,0,0,0.0,0.0,False
AA12,navigation,AA12,3.0,30.0,0,0,0.0,0.0,False
AC12,navigation,AC12,3.0,30.0,0,0,0.0,0.0,False
AD12,navigation,AD12,3.0,30.0,0,0,0.0,0.0,False
AF12,navigation,AF12,3.0,30.0,0,0,0.0,0.0,False
A13,navigation,A13,3.0,30.0,0,0,0.0,0.0,False
C13,navigation,C13,3.0,30.0,0,0,0.0,0.0,False
D13,navigation,D13,3.0,30.0,0,0,0.0,0.0,False
F13,navigation,F13,3.0,30.0,0,0,0.0,0.0,False
G13,navigation,G13,3.0,30.0,0,0,0.0,0.0,False
I13,navigation,I13,3.0,30.0,0,0,0.0,0.0,False
J13,navigation,J13,3.0,30.0,0,0,0.0,0.0,False
L13,navigation,L13,3.0,30.0,0,0,0.0,0.0,False
N13,navigation,N13,2.0,20.0,0,0,0.0,0.0,False
O13,navigation,O13,2.0,20.0,0,0,0.0,0.0,False
Q13,navigation,Q13,3.0,30.0,0,0,0.0,0.0,False
R13,navigation,R13,3.0,30.0,0,0,0.0,0.0,False
T13,navigation,T13,3.0,30.0,0,0,0.0,0.0,False
U13,navigation,U13,3.0,30.0,0,0,0.0,0.0,False
W13,navigation,W13,3.0,30.0,0,0,0.0,0.0,False
X13,navigation,X13,3.0,30.0,0,0,0.0,0.0,False
Z13,navigation,Z13,3.0,30.0,0,0,0.0,0.0,False
AA13,navigation,AA13,3.0,30.0,0,0,0.0,0.0,False
AC13,navigation,AC13,3.0,30.0,0,0,0.0,0.0,False
AD13,navigation,AD13,3.0,30.0,0,0,0.0,0.0,False
AF13,navigation,AF13,3.0,30.0,0,0,0.0,0.0,False
A14,navigation,A14,3.0,30.0,0,0,0.0,0.0,False
B14,navigation,B14,3.0,30.0,0,0,0.0,0.0,False
C14,navigation,C14,3.0,30.0,0,0,0.0,0.0,False
D14,navigation,D14,3.0,30.0,0,0,0.0,0.0,False
E14,navigation,E14,3.0,30.0,0,0,0.0,0.0,False
F14,navigation,F14,3.0,30.0,0,0,0.0,0.0,False
G14,navigation,G14,3.0,30.0,0,0,0.0,0.0,False
H14,navigation,H14,3.0,30.0,0,0,0.0,0.0,False
I14,navigation,I14,3.0,30.0,0,0,0.0,0.0,False
J14,navigation,J14,3.0,30.0,0,0,0.0,0.0,False
K14,navigation,K14,3.0,30.0,0,0,0.0,0.0,False
L14,navigation,L14,3.0,30.0,0,0,0.0,0.0,False
R14,navigation,R14,3.0,30.0,0,0,0.0,0.0,False
S14,navigation,S14,3.0,30.0,0,0,0.0,0.0,False
T14,navigation,T14,3.0,30.0,0,0,0.0,0.0,False
U14,navigation,U14,3.0,30.0,0,0,0.0,0.0,False
V14,navigation,V14,3.0,30.0,0,0,0.0,0.0,False
W14,navigation,W14,3.0,30.0,0,0,0.0,0.0,False
X14,navigation,X14,3.0,30.0,0,0,0.0,0.0,False
Y14,navigation,Y14,3.0,30.0,0,0,0.0,0.0,False
Z14,navigation,Z14,3.0,30.0,0,0,0.0,0.0,False
AA14,navigation,AA14,3.0,30.0,0,0,0.0,0.0,False
AB14,navigation,AB14,3.0,30.0,0,0,0.0,0.0,False
AC14,navigation,AC14,3.0,30.0,0,0,0.0,0.0,False
AD14,navigation,AD14,3.0,30.0,0,0,0.0,0.0,False
AE14,navigation,AE14,3.0,30.0,0,0,0.0,0.0,False
AF14,navigation,AF14,3.0,30.0,0,0,0.0,0.0,False
N15,navigation,N15,2.0,20.0,0,0,0.0,0.0,False
O15,navigation,O15,2.0,20.0,0,0,0.0,0.0,False
Q15,navigation,Q15,3.0,30.0,0,0,0.0,0.0,False
I16,navigation,I16,2.0,20.0,0,0,0.0,0.0,False
J16,navigation,J16,2.0,20.0,0,0,0.0,0.0,False
K16,navigation,K16,2.0,20.0,0,0,0.0,0.0,False
M16,navigation,M16,2.0,20.0,0,0,0.0,0.0,False
DOOR_26,door,N16,1.0,10.0,0,0,0.0,0.0,False
N16,navigation,N16,2.0,20.0,0,0,0.0,0.0,False
O16,navigation,O16,1.0,10.0,0,0,0.0,0.0,False
DOOR_27,door,P16,1.0,10.0,0,0,0.0,0.0,False
Q16,navigation,Q16,1.0,10.0,0,0,0.0,0.0,False
R16,navigation,R16,3.0,30.0,0,0,0.0,0.0,False
S16,navigation,S16,3.0,30.0,0,0,0.0,0.0,False
T16,navigation,T16,3.0,30.0,0,0,0.0,0.0,False
U16,navigation,U16,3.0,30.0,0,0,0.0,0.0,False
V16,navigation,V16,3.0,30.0,0,0,0.0,0.0,False
W16,navigation,W16,3.0,30.0,0,0,0.0,0.0,False
DOOR_31,door,D17,1.0,10.0,0,0,0.0,0.0,False
K17,navigation,K17,2.0,20.0,0,0,0.0,0.0,False
U17,navigation,U17,3.0,30.0,0,0,0.0,0.0,False
A18,navigation,A18,3.0,30.0,0,0,0.0,0.0,False
B18,navigation,B18,3.0,30.0,0,0,0.0,0.0,False
C18,navigation,C18,3.0,30.0,0,0,0.0,0.0,False
D18,navigation,D18,1.0,10.0,0,0,0.0,0.0,False
E18,navigation,E18,3.0,30.0,0,0,0.0,0.0,False
G18,navigation,G18,3.0,30.0,0,0,0.0,0.0,False
I18,navigation,I18,3.0,30.0,0,0,0.0,0.0,False
K18,navigation,K18,2.0,20.0,0,0,0.0,0.0,False
M18,navigation,M18,3.0,30.0,0,0,0.0,0.0,False
N18,navigation,N18,1.0,10.0,0,0,0.0,0.0,False
O18,navigation,O18,3.0,30.0,0,0,0.0,0.0,False
P18,navigation,P18,2.0,20.0,0,0,0.0,0.0,False
Q18,navigation,Q18,3.0,30.0,0,0,0.0,0.0,False
R18,navigation,R18,3.0,30.0,0,0,0.0,0.0,False
S18,navigation,S18,3.0,30.0,0,0,0.0,0.0,False
U18,navigation,U18,3.0,30.0,0,0,0.0,0.0,False
W18,navigation,W18,3.0,30.0,0,0,0.0,0.0,False
Y18,navigation,Y18,3.0,30.0,0,0,0.0,0.0,False
AB18,navigation,AB18,3.0,30.0,0,0,0.0,0.0,False
AC18,navigation,AC18,3.0,30.0,0,0,0.0,0.0,False
AE18,navigation,AE18,3.0,30.0,0,0,0.0,0.0,False
AF18,navigation,AF18,3.0,30.0,0,0,0.0,0.0,False
K18.5,navigation,K18.5,1.0,10.0,0,0,0.0,0.0,False
DOOR_32,door,L18.5,1.0,10.0,0,0,0.0,0.0,False
M18.5,navigation,M18.5,1.0,10.0,0,0,0.0,0.0,False
S18.5,navigation,S18.5,1.0,10.0,0,0,0.0,0.0,False
DOOR_34,door,T18.5,1.0,10.0,0,0,0.0,0.0,False
U18.5,navigation,U18.5,1.0,10.0,0,0,0.0,0.0,False
A19,navigation,A19,3.0,30.0,0,0,0.0,0.0,False
B19,navigation,B19,3.0,30.0,0,0,0.0,0.0,False
D19,navigation,D19,3.0,30.0,0,0,0.0,0.0,False
E19,navigation,E19,3.0,30.0,0,0,0.0,0.0,False
G19,navigation,G19,3.0,30.0,0,0,0.0,0.0,False
I19,navigation,I19,3.0,30.0,0,0,0.0,0.0,False
K19,navigation,K19,2.0,20.0,0,0,0.0,0.0,False
M19,navigation,M19,3.0,30.0,0,0,0.0,0.0,False
N19,navigation,N19,3.0,30.0,0,0,0.0,0.0,False
