source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
O3,O4,navigation,1.0,3.0,30.0,20,1,0.6666666666666666,66.66666666666666,False
AD16,AE16,navigation,1.0,3.0,30.0,20,2,0.6666666666666666,66.66666666666666,False
AE16,AF16,navigation,1.0,3.0,30.0,20,2,0.6666666666666666,66.66666666666666,False
AF16,EXIT_H,exit,1.0,3.0,30.0,20,2,0.6666666666666666,66.66666666666666,False
Y3,Y4,navigation,1.0,3.0,30.0,19,5,0.6333333333333333,63.33333333333333,False
Y4,Y5,navigation,1.0,3.0,30.0,19,5,0.6333333333333333,63.33333333333333,False
Y5,Y6,navigation,1.0,3.0,30.0,19,5,0.6333333333333333,63.33333333333333,False
Y6,Y7,navigation,1.0,3.0,30.0,19,5,0.6333333333333333,63.33333333333333,False
E8,E9,navigation,1.0,2.0,20.0,12,3,0.6,60.0,False
E9,E10,navigation,1.0,2.0,20.0,12,3,0.6,60.0,False
O21,DOOR_43,room_to_door,2.0,1.0,10.0,6,1,0.6,60.0,False
P21,DOOR_43,door_to_hallway,1.0,1.0,10.0,6,1,0.6,60.0,False
E3,E4,navigation,1.0,3.0,30.0,15,4,0.5,50.0,False
O4,START_R05,room_start,1.0,4.0,40.0,20,1,0.5,50.0,False
E6,E7,navigation,1.0,3.0,30.0,15,4,0.5,50.0,False
Y7,Y8,navigation,1.0,3.0,30.0,15,4,0.5,50.0,False
Y8,Y9,navigation,1.0,3.0,30.0,15,4,0.5,50.0,False
Y9,Y10,navigation,1.0,3.0,30.0,15,4,0.5,50.0,False
A16,B16,navigation,1.0,2.0,20.0,10,1,0.5,50.0,False
B16,C16,navigation,1.0,2.0,20.0,10,1,0.5,50.0,False
C16,D16,navigation,1.0,2.0,20.0,10,1,0.5,50.0,False
D16,E16,navigation,1.0,2.0,20.0,10,1,0.5,50.0,False
E16,F16,navigation,1.0,2.0,20.0,10,1,0.5,50.0,False
F16,G16,navigation,1.0,2.0,20.0,10,1,0.5,50.0,False
G16,H16,navigation,1.0,2.0,20.0,10,1,0.5,50.0,False
START_R01,C3,room_start,1.0,4.0,40.0,18,1,0.45,45.0,False
P2,P3,navigation,1.0,2.0,20.0,8,2,0.4,40.0,False
DOOR_02,Y3,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
H4,DOOR_05,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_05,H6,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
E7,E8,navigation,1.0,3.0,30.0,12,3,0.4,40.0,False
DOOR_11,Y7,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_10,AD7,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
O8,O10,navigation,1.5,2.0,20.0,8,2,0.4,40.0,False
B10,DOOR_18,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
E10,DOOR_19,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
H10,DOOR_17,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
K10,DOOR_20,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_16,N10,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_16,O10,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
O10,DOOR_15,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_15,Q10,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
S10,DOOR_25,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
V10,DOOR_23,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
Y10,DOOR_22,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
AB10,DOOR_21,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_18,B12,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_19,E12,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_17,H12,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_20,K12,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_25,S12,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_23,V12,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_22,Y12,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_21,AB12,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
D25,DOOR_54,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_54,E25,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
E25,DOOR_50,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_50,G25,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
N25,DOOR_52,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_52,P25,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
Y25,DOOR_51,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_51,AA25,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
AA25,DOOR_53,door_to_hallway,1.0,1.0,10.0,4,1,0.4,40.0,False
DOOR_53,AC25,room_to_door,1.0,1.0,10.0,4,1,0.4,40.0,False
EXIT_G,A16,exit,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
X16,Y16,navigation,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
Y16,Z16,navigation,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
Z16,AA16,navigation,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
AA16,AB16,navigation,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
AB16,AC16,navigation,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
AC16,AD16,navigation,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
N18.5,O18.5,navigation,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
Q18.5,R18.5,navigation,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C7,DOOR_12,room_to_door,1.0,1.0,10.0,3,1,0.3,30.0,False
DOOR_12,E7,room_to_door,1.0,1.0,10.0,3,1,0.3,30.0,False
AE10,DOOR_24,room_to_door,1.0,1.0,10.0,3,1,0.3,30.0,False
DOOR_24,AE12,room_to_door,1.0,1.0,10.0,3,1,0.3,30.0,False
C20,DOOR_37,room_to_door,1.0,1.0,10.0,3,1,0.3,30.0,False
DOOR_37,C22,door_to_hallway,1.0,1.0,10.0,3,1,0.3,30.0,False
C22,DOOR_44,door_to_hallway,1.0,1.0,10.0,3,1,0.3,30.0,False
DOOR_44,C24,room_to_door,1.0,1.0,10.0,3,1,0.3,30.0,False
C26,EXIT_A,exit,1.0,3.0,30.0,9,3,0.3,30.0,False
P3,P4,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
AA3,AA4,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
P4,P5,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
AA4,AB4,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
P5,P6,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
O6,O7,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
O6,P6,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
O7,O8,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
AC25,AC26,navigation,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
AC26,EXIT_B,exit,1.0,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
H18,START_R21,room_start,1.0,4.0,40.0,10,1,0.25,25.0,False
X18,START_R24,room_start,1.0,4.0,40.0,10,1,0.25,25.0,False
AD18,START_R25,room_start,1.0,4.0,40.0,10,1,0.25,25.0,False
N18.5,START_R22,room_start,1.0,4.0,40.0,10,1,0.25,25.0,False
R18.5,START_R23,room_start,1.0,4.0,40.0,10,1,0.25,25.0,False
Y10,Z10,navigation,1.0,3.0,30.0,7,2,0.23333333333333334,23.333333333333332,False
Z10,AA10,navigation,1.0,3.0,30.0,7,2,0.23333333333333334,23.333333333333332,False
AA10,AB10,navigation,1.0,3.0,30.0,7,2,0.23333333333333334,23.333333333333332,False
AB6,START_R09,room_start,1.0,4.0,40.0,8,2,0.2,20.0,False
B10,C10,navigation,1.0,2.0,20.0,4,1,0.2,20.0,False
C10,D10,navigation,1.0,2.0,20.0,4,1,0.2,20.0,False
D10,E10,navigation,1.0,2.0,20.0,4,1,0.2,20.0,False
E10,F10,navigation,1.0,2.0,20.0,4,1,0.2,20.0,False
F10,G10,navigation,1.0,2.0,20.0,4,1,0.2,20.0,False
K10,M10,navigation,1.0,2.0,20.0,4,1,0.2,20.0,False
M10,N10,navigation,1.0,2.0,20.0,4,1,0.2,20.0,False
START_R26,O21,room_start,1.0,4.0,40.0,6,1,0.15,15.0,False
G3,G4,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
AA3,AB3,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
G4,H4,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
G10,H10,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
Q10,R10,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
R10,S10,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
V10,W10,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
W10,X10,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
X10,Y10,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
D25,D26,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
C26,D26,navigation,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
START_R28,C26,room_start,1.0,4.0,40.0,5,2,0.125,12.5,False
G3,START_R02,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
START_R03,DOOR_02,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
AB3,START_R04,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
H6,START_R07,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
START_R08,DOOR_11,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
START_R09,DOOR_10,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
AD7,START_R10,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
AB10,AC10,navigation,1.0,3.0,30.0,3,1,0.1,10.0,False
AC10,AD10,navigation,1.0,3.0,30.0,3,1,0.1,10.0,False
AD10,AE10,navigation,0.5,3.0,30.0,3,1,0.1,10.0,False
B12,START_R11,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
E12,START_R12,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
H12,START_R13,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
K12,START_R14,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
S12,START_R15,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
V12,START_R16,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
Y12,START_R17,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
AB12,START_R18,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
P21,DOOR_41,door_to_hallway,0.25,1.0,10.0,1,1,0.1,10.0,False
DOOR_41,Q21,room_to_door,1.0,1.0,10.0,1,1,0.1,10.0,False
G25,START_R29,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
START_R30,N25,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
P25,DOOR_55,door_to_hallway,1.0,1.0,10.0,1,1,0.1,10.0,False
DOOR_55,R25,room_to_door,1.0,1.0,10.0,1,1,0.1,10.0,False
START_R32,Y25,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
AC25,START_R33,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
START_R06,C7,room_start,1.25,4.0,40.0,3,1,0.075,7.5,False
AE12,START_R19,room_start,1.0,4.0,40.0,3,1,0.075,7.5,False
START_R20,C20,room_start,1.0,4.0,40.0,3,1,0.075,7.5,False
C24,START_R28,room_start,1.0,4.0,40.0,3,1,0.075,7.5,False
Q21,START_R27,room_start,1.0,4.0,40.0,1,1,0.025,2.5,False
R25,START_R31,room_start,1.0,4.0,40.0,1,1,0.025,2.5,False
A2,A3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A2,B2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B2,C2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B2,START_R01,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
C2,C3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G2,G3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G2,H2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H2,I2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H2,START_R02,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I2,I3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K2,K3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K2,L2,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L2,L3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L2,M2,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M2,M3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M2,N2,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N2,N3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N2,O2,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
P2,Q2,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q2,Q3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Q2,S2,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S2,S3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S2,T2,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T2,T3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V2,V3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V2,W2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W2,START_R03,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AA2,AA3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA2,AB2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB2,AB3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AB2,AC2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC2,AD2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC2,START_R04,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AD2,AD3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD2,AF2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AF2,AF3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A3,A4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A3,START_R01,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R01,B4,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
C3,C4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R02,H4,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R02,I3,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I3,I4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K3,K4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K3,L3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L3,L4,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L3,M3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M3,M4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M3,N3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N3,N4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N3,O3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O3,P3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P3,Q3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q3,Q4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q3,S3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S3,S4,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S3,T3,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T3,T4,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V3,START_R03,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
V3,V4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R03,W4,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AB3,AB4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R04,AC4,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R04,AD3,room_start,1.25,4.0,40.0,0,0,0.0,0.0,False
AD3,AD4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD3,AF3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AF3,AF4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A4,B4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B4,C4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H4,I4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K4,K5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K4,L4,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L4,L5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L4,M4,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M4,M5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M4,N4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N4,N5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N4,O4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O4,P4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P4,Q4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q4,Q5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q4,S4,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S4,S5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S4,T4,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T4,T5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V4,W4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W4,DOOR_07,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
AB4,AC4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC4,AD4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD4,AF4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K5,K6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K5,L5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L5,L6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L5,M5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M5,M6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M5,N5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N5,N6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N5,START_R05,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R05,O6,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R05,P5,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
P5,Q5,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q5,Q6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q5,S5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S5,S6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S5,T5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T5,T6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
DOOR_07,W6,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
A6,A7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A6,B6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B6,C6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B6,START_R06,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
C6,C7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G6,G7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G6,H6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H6,I6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I6,I7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K6,K7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K6,L6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L6,L7,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L6,M6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M6,M7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M6,N6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N6,N7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N6,O6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P6,P7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P6,Q6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q6,Q7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Q6,S6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S6,S7,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
S6,T6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
T6,T7,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V6,V7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V6,W6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W6,START_R08,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AA6,AA7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA6,AB6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD6,AD7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD6,AE6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE6,AF6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE6,START_R10,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AF6,AF7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A7,A8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A7,START_R06,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R06,B8,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
C7,C8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E7,DOOR_09,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
DOOR_09,G7,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
G7,G8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G7,START_R07,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R07,H8,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R07,I7,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I7,I8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K7,K8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K7,L7,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L7,L8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L7,M7,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M7,M8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
M7,N7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N7,N8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
N7,O7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O7,P7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P7,P8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
