route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R06__EXIT_A,R06,Room 06,START_R06,EXIT_A,15,8.0,8,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> C6 -> C7 -> C0 -> EELBOW_EXIT_A -> EXIT_A,E028:START_R06--DOOR_06 | E029:DOOR_06--ELBOW_R06 | E030:ELBOW_R06--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C0 | E009:C0--EELBOW_EXIT_A | E010:EELBOW_EXIT_A--EXIT_A
R06__EXIT_B,R06,Room 06,START_R06,EXIT_B,15,7.0,7,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,E028:START_R06--DOOR_06 | E029:DOOR_06--ELBOW_R06 | E030:ELBOW_R06--C5 | E006:C5--C6 | E007:C6--C7 | E011:C7--EELBOW_EXIT_B | E012:EELBOW_EXIT_B--EXIT_B
R07__EXIT_A,R07,Room 07,START_R07,EXIT_A,23,7.0,7,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C7 -> C0 -> EELBOW_EXIT_A -> EXIT_A,E031:START_R07--DOOR_07 | E032:DOOR_07--ELBOW_R07 | E033:ELBOW_R07--C6 | E007:C6--C7 | E008:C7--C0 | E009:C0--EELBOW_EXIT_A | E010:EELBOW_EXIT_A--EXIT_A
R07__EXIT_B,R07,Room 07,START_R07,EXIT_B,23,6.0,6,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,E031:START_R07--DOOR_07 | E032:DOOR_07--ELBOW_R07 | E033:ELBOW_R07--C6 | E007:C6--C7 | E011:C7--EELBOW_EXIT_B | E012:EELBOW_EXIT_B--EXIT_B
R08__EXIT_A,R08,Room 08,START_R08,EXIT_A,11,6.0,6,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> C0 -> EELBOW_EXIT_A -> EXIT_A,E034:START_R08--DOOR_08 | E035:DOOR_08--ELBOW_R08 | E036:ELBOW_R08--C7 | E008:C7--C0 | E009:C0--EELBOW_EXIT_A | E010:EELBOW_EXIT_A--EXIT_A
R08__EXIT_B,R08,Room 08,START_R08,EXIT_B,11,5.0,5,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> EELBOW_EXIT_B -> EXIT_B,E034:START_R08--DOOR_08 | E035:DOOR_08--ELBOW_R08 | E036:ELBOW_R08--C7 | E011:C7--EELBOW_EXIT_B | E012:EELBOW_EXIT_B--EXIT_B
R09__EXIT_A,R09,Room 09,START_R09,EXIT_A,20,5.0,5,START_R09 -> DOOR_09 -> ELBOW_R09 -> C0 -> EELBOW_EXIT_A -> EXIT_A,E037:START_R09--DOOR_09 | E038:DOOR_09--ELBOW_R09 | E039:ELBOW_R09--C0 | E009:C0--EELBOW_EXIT_A | E010:EELBOW_EXIT_A--EXIT_A
R09__EXIT_B,R09,Room 09,START_R09,EXIT_B,20,6.0,6,START_R09 -> DOOR_09 -> ELBOW_R09 -> C0 -> C7 -> EELBOW_EXIT_B -> EXIT_B,E037:START_R09--DOOR_09 | E038:DOOR_09--ELBOW_R09 | E039:ELBOW_R09--C0 | E008:C7--C0 | E011:C7--EELBOW_EXIT_B | E012:EELBOW_EXIT_B--EXIT_B
R10__EXIT_A,R10,Room 10,START_R10,EXIT_A,18,6.0,6,START_R10 -> DOOR_10 -> ELBOW_R10 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,E040:START_R10--DOOR_10 | E041:DOOR_10--ELBOW_R10 | E042:ELBOW_R10--C1 | E001:C0--C1 | E009:C0--EELBOW_EXIT_A | E010:EELBOW_EXIT_A--EXIT_A
R10__EXIT_B,R10,Room 10,START_R10,EXIT_B,18,7.0,7,START_R10 -> DOOR_10 -> ELBOW_R10 -> C1 -> C0 -> C7 -> EELBOW_EXIT_B -> EXIT_B,E040:START_R10--DOOR_10 | E041:DOOR_10--ELBOW_R10 | E042:ELBOW_R10--C1 | E001:C0--C1 | E008:C7--C0 | E011:C7--EELBOW_EXIT_B | E012:EELBOW_EXIT_B--EXIT_B
