room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R11,EXIT_C,5.0,5,START_R11 -> DOOR_11 -> ELBOW_R11 -> C10 -> EELBOW_EXIT_C -> EXIT_C,3,EXIT_C,5.0,5,4.301388888888889,9.301388888888889,START_R11 -> DOOR_11 -> ELBOW_R11 -> C10 -> EELBOW_EXIT_C -> EXIT_C,False,False,0.0,0
R12,EXIT_C,6.0,6,START_R12 -> DOOR_12 -> ELBOW_R12 -> C11 -> C10 -> EELBOW_EXIT_C -> EXIT_C,2,EXIT_C,6.0,6,6.711611111111111,12.711611111111111,START_R12 -> DOOR_12 -> ELBOW_R12 -> C11 -> C10 -> EELBOW_EXIT_C -> EXIT_C,False,False,0.0,0
R13,EXIT_C,7.0,7,START_R13 -> DOOR_13 -> ELBOW_R13 -> C12 -> C11 -> C10 -> EELBOW_EXIT_C -> EXIT_C,10,EXIT_C,7.0,7,3.455555555555555,10.455555555555556,START_R13 -> DOOR_13 -> ELBOW_R13 -> C12 -> C11 -> C10 -> EELBOW_EXIT_C -> EXIT_C,False,False,0.0,0
R14,EXIT_D,7.0,7,START_R14 -> DOOR_14 -> ELBOW_R14 -> C13 -> C14 -> C15 -> EELBOW_EXIT_D -> EXIT_D,7,EXIT_C,8.0,8,5.564722222222222,13.564722222222223,START_R14 -> DOOR_14 -> ELBOW_R14 -> C13 -> C12 -> C11 -> C10 -> EELBOW_EXIT_C -> EXIT_C,True,True,1.0,1
R15,EXIT_D,6.0,6,START_R15 -> DOOR_15 -> ELBOW_R15 -> C14 -> C15 -> EELBOW_EXIT_D -> EXIT_D,7,EXIT_D,6.0,6,6.611388888888888,12.611388888888886,START_R15 -> DOOR_15 -> ELBOW_R15 -> C14 -> C15 -> EELBOW_EXIT_D -> EXIT_D,False,False,0.0,0
R16,EXIT_D,5.0,5,START_R16 -> DOOR_16 -> ELBOW_R16 -> C15 -> EELBOW_EXIT_D -> EXIT_D,24,EXIT_D,5.0,5,15.552000000000003,20.552000000000003,START_R16 -> DOOR_16 -> ELBOW_R16 -> C15 -> EELBOW_EXIT_D -> EXIT_D,False,False,0.0,0
R17,EXIT_A,5.0,5,START_R17 -> DOOR_17 -> ELBOW_R17 -> C0 -> EELBOW_EXIT_A -> EXIT_A,14,EXIT_A,5.0,5,8.098,13.098,START_R17 -> DOOR_17 -> ELBOW_R17 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R18,EXIT_A,6.0,6,START_R18 -> DOOR_18 -> ELBOW_R18 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,3,EXIT_A,6.0,6,12.461722222222223,18.46172222222222,START_R18 -> DOOR_18 -> ELBOW_R18 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R19,EXIT_A,7.0,7,START_R19 -> DOOR_19 -> ELBOW_R19 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,6,EXIT_A,7.0,7,12.809777777777779,19.80977777777778,START_R19 -> DOOR_19 -> ELBOW_R19 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R20,EXIT_B,7.0,7,START_R20 -> DOOR_20 -> ELBOW_R20 -> C3 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B,2,EXIT_B,7.0,7,13.875125000000002,20.875125000000004,START_R20 -> DOOR_20 -> ELBOW_R20 -> C3 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
