source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
N10,O10,navigation,1.0,2.0,20.0,2,1,0.1,10.0,False
O10,P10,navigation,1.0,2.0,20.0,2,1,0.1,10.0,False
E11,START_R09,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
L11,DOOR_11,room_to_door,0.5,1.0,10.0,1,1,0.1,10.0,False
N11,DOOR_12,room_to_door,0.5,1.0,10.0,1,1,0.1,10.0,False
E15,F15,navigation,1.0,3.0,30.0,3,1,0.1,10.0,False
F15,G15,navigation,1.0,3.0,30.0,3,1,0.1,10.0,False
L15,START_R13,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
C18,DOOR_18,door_to_hallway,0.5,1.0,10.0,1,1,0.1,10.0,False
I18,I20,navigation,1.0,2.0,20.0,2,1,0.1,10.0,False
C20,DOOR_18,room_to_door,0.5,1.0,10.0,1,1,0.1,10.0,False
I20,I21,navigation,1.0,2.0,20.0,2,1,0.1,10.0,False
O20,START_R16,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
E25,START_R18,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
M25,START_R19,room_start,1.25,4.0,40.0,4,1,0.1,10.0,False
C29,START_R22,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
E29,START_R20,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
K29,START_R21,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
N29,START_R23,room_start,1.0,4.0,40.0,4,1,0.1,10.0,False
N3,START_R01,room_start,0.5,4.0,40.0,3,1,0.075,7.5,False
E15,START_R12,room_start,1.0,4.0,40.0,3,1,0.075,7.5,False
B8,C8,navigation,1.0,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
D8,E8,navigation,1.0,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
C10,D10,navigation,1.0,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
D10,E10,navigation,1.0,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
G7,START_R05,room_start,1.0,4.0,40.0,2,1,0.05,5.0,False
K7,START_R06,room_start,1.0,4.0,40.0,2,1,0.05,5.0,False
B8,START_R08,room_start,1.0,4.0,40.0,2,1,0.05,5.0,False
D8,START_R04,room_start,1.0,4.0,40.0,2,1,0.05,5.0,False
N8,START_R07,room_start,0.75,4.0,40.0,2,1,0.05,5.0,False
P8,START_R03,room_start,0.75,4.0,40.0,2,1,0.05,5.0,False
F20,START_R14,room_start,1.0,4.0,40.0,2,1,0.05,5.0,False
K21,START_R15,room_start,1.0,4.0,40.0,2,1,0.05,5.0,False
L11,M11,navigation,1.0,3.0,30.0,1,1,0.03333333333333333,3.3333333333333335,False
M11,START_R10,room_start,1.0,4.0,40.0,1,1,0.025,2.5,False
N11,START_R11,room_start,1.0,4.0,40.0,1,1,0.025,2.5,False
C20,START_R17,room_start,1.0,4.0,40.0,1,1,0.025,2.5,False
B2,B3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B2,C2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C2,C3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C2,D2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D2,E2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D2,START_R02,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E2,E3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E2,F2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F2,F3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F2,G2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G2,G3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K2,K3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K2,L2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L2,L3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L2,M2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M2,M3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M2,N2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N2,N3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N2,O2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O2,O3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O2,P2,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P2,P3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B3,B4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B3,C3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C3,C4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C3,START_R02,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E3,E4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F3,F4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G3,G4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K3,K4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L3,L4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M3,M4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N3,N4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N3,O3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O3,O4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O3,P3,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P3,P4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B4,C4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C4,D4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D4,E4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D4,START_R02,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E4,F4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F4,G4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K4,L4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L4,M4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M4,N4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N4,O4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O4,P4,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B6,C6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B6,START_R08,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
C6,C7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D6,E6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D6,START_R04,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E6,E7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F6,G6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F6,START_R05,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
G6,G7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K6,K7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K6,L6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L6,START_R06,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
M6,M7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M6,N6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N6,START_R07,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
O6,O7,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O6,P6,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P6,START_R03,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
C7,C8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C7,START_R08,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E7,E8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E7,START_R04,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
K7,K8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M7,M8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M7,START_R07,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
O7,O8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O7,START_R03,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
F8,G8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F8,START_R05,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
K8,L8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L8,DOOR_08,room_to_door,0.5,1.0,10.0,0,0,0.0,0.0,False
L8,START_R06,room_start,0.75,4.0,40.0,0,0,0.0,0.0,False
M8,N8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O8,P8,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B10,B11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B10,C10,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C10,C11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D10,START_R09,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E10,E11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F10,F11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G10,G11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
J10,J11,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L10,DOOR_08,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
P10,P11,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
B11,B12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B11,C11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C11,C12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C11,START_R09,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E11,E12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F11,F12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G11,G12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I11,I12,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I11,J11,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J11,J12,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
L11,L12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N11,O11,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O11,DOOR_15,room_to_door,0.5,1.0,10.0,0,0,0.0,0.0,False
P11,P12,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
B12,C12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C12,D12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D12,E12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D12,START_R09,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E12,F12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F12,G12,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I12,I14,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
I12,J12,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
J12,DOOR_14,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
L12,DOOR_14,room_to_door,1.0,1.0,10.0,0,0,0.0,0.0,False
L12,START_R10,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
P12,DOOR_15,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
B14,B15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B14,C14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C14,C15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C14,D14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D14,E14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D14,START_R12,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E14,E15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E14,F14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F14,F15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F14,G14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G14,G15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
I14,I15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K14,K15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K14,L14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L14,L15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L14,M14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M14,N14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M14,START_R13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
N14,N15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N14,O14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O14,O15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O14,P14,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P14,P15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B15,B16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B15,C15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C15,C16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C15,START_R12,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E15,E16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F15,F16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G15,G16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K15,K16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L15,L16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N15,N16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N15,O15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N15,START_R13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
O15,O16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O15,P15,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P15,P16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B16,C16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C16,D16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D16,E16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D16,START_R12,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E16,F16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F16,G16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K16,L16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L16,M16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M16,N16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M16,START_R13,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
N16,O16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O16,P16,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M18,DOOR_20,door_to_hallway,0.5,1.0,10.0,0,0,0.0,0.0,False
O18,P18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
B20,B21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B20,C20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C20,D20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D20,D21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E20,E21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E20,F20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F20,G20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G20,G21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K20,K21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K20,L20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L20,M20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L20,START_R15,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
M20,DOOR_20,room_to_door,0.5,1.0,10.0,0,0,0.0,0.0,False
M20,M21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N20,N21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N20,O20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O20,P20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P20,P21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B21,B22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B21,START_R17,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
D21,D22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
D21,START_R17,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E21,E22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
E21,START_R14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
G21,DOOR_22,room_to_door,0.5,1.0,10.0,0,0,0.0,0.0,False
G21,G22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G21,START_R14,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I21,DOOR_22,door_to_hallway,1.0,1.0,10.0,0,0,0.0,0.0,False
I21,I22,navigation,0.5,2.0,20.0,0,0,0.0,0.0,False
K21,K22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M21,M22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M21,START_R15,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
N21,N22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
N21,START_R16,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
P21,P22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
P21,START_R16,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
B22,C22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C22,D22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
C22,START_R17,room_start,0.75,4.0,40.0,0,0,0.0,0.0,False
E22,F22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F22,G22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
F22,START_R14,room_start,0.75,4.0,40.0,0,0,0.0,0.0,False
I22,I24,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
K22,L22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L22,M22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L22,START_R15,room_start,0.75,4.0,40.0,0,0,0.0,0.0,False
N22,O22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O22,P22,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
O22,START_R16,room_start,0.75,4.0,40.0,0,0,0.0,0.0,False
B24,B25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B24,C24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
