node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
O18,navigation,O18,1.0,10.0,4,1,0.4,40.0,False
O20,navigation,O20,1.0,10.0,4,1,0.4,40.0,False
G21,navigation,G21,1.0,10.0,4,2,0.4,40.0,False
I21,navigation,I21,1.0,10.0,4,2,0.4,40.0,False
F25,navigation,F25,1.0,10.0,4,1,0.4,40.0,False
H25,navigation,H25,1.0,10.0,4,1,0.4,40.0,False
J25,navigation,J25,1.0,10.0,4,1,0.4,40.0,False
L25,navigation,L25,1.0,10.0,4,1,0.4,40.0,False
C29,navigation,C29,1.0,10.0,4,1,0.4,40.0,False
D29,navigation,D29,1.0,10.0,4,1,0.4,40.0,False
L29,navigation,L29,1.0,10.0,4,1,0.4,40.0,False
N29,navigation,N29,1.0,10.0,4,1,0.4,40.0,False
G30,navigation,G30,1.0,10.0,4,1,0.4,40.0,False
G32,navigation,G32,1.0,10.0,4,1,0.4,40.0,False
I33,navigation,I33,3.0,30.0,12,3,0.4,40.0,False
DOOR_04,door,J7,1.0,10.0,4,2,0.4,40.0,False
DOOR_03,door,H7,1.0,10.0,4,2,0.4,40.0,False
DOOR_17,door,J15,1.0,10.0,4,1,0.4,40.0,False
DOOR_21,door,O19,1.0,10.0,4,1,0.4,40.0,False
DOOR_22,door,H21,1.0,10.0,4,2,0.4,40.0,False
DOOR_24,door,G25,1.0,10.0,4,1,0.4,40.0,False
DOOR_25,door,K25,1.0,10.0,4,1,0.4,40.0,False
DOOR_27,door,D29,1.0,10.0,4,1,0.4,40.0,False
DOOR_29,door,M29,1.0,10.0,4,1,0.4,40.0,False
DOOR_30,door,G30,1.0,10.0,4,1,0.4,40.0,False
I12,navigation,I12,2.0,20.0,7,3,0.35,35.0,False
I14,navigation,I14,2.0,20.0,7,3,0.35,35.0,False
K3,navigation,K3,1.0,10.0,3,1,0.3,30.0,False
G15,navigation,G15,1.0,10.0,3,1,0.3,30.0,False
DOOR_02,door,J3,1.0,10.0,3,1,0.3,30.0,False
DOOR_16,door,H15,1.0,10.0,3,1,0.3,30.0,False
H32,navigation,H32,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
M10,navigation,M10,2.0,20.0,5,3,0.25,25.0,False
E3,navigation,E3,3.0,30.0,6,1,0.2,20.0,False
F3,navigation,F3,3.0,30.0,6,1,0.2,20.0,False
C8,navigation,C8,1.0,10.0,2,1,0.2,20.0,False
E8,navigation,E8,1.0,10.0,2,1,0.2,20.0,False
G8,navigation,G8,1.0,10.0,2,1,0.2,20.0,False
L8,navigation,L8,1.0,10.0,2,1,0.2,20.0,False
N8,navigation,N8,1.0,10.0,2,1,0.2,20.0,False
P8,navigation,P8,1.0,10.0,2,1,0.2,20.0,False
C10,navigation,C10,1.0,10.0,2,1,0.2,20.0,False
J10,navigation,J10,2.0,20.0,4,3,0.2,20.0,False
K10,navigation,K10,2.0,20.0,4,3,0.2,20.0,False
P10,navigation,P10,1.0,10.0,2,1,0.2,20.0,False
J12,navigation,J12,1.0,10.0,2,1,0.2,20.0,False
J18,navigation,J18,2.0,20.0,4,1,0.2,20.0,False
K18,navigation,K18,2.0,20.0,4,1,0.2,20.0,False
L18,navigation,L18,2.0,20.0,4,1,0.2,20.0,False
N18,navigation,N18,2.0,20.0,4,1,0.2,20.0,False
K21,navigation,K21,1.0,10.0,2,1,0.2,20.0,False
I25,navigation,I25,2.0,20.0,4,1,0.2,20.0,False
H26,navigation,H26,2.0,20.0,4,1,0.2,20.0,False
D32,navigation,D32,2.0,20.0,4,1,0.2,20.0,False
E32,navigation,E32,2.0,20.0,4,1,0.2,20.0,False
F32,navigation,F32,2.0,20.0,4,1,0.2,20.0,False
J32,navigation,J32,2.0,20.0,4,1,0.2,20.0,False
K32,navigation,K32,2.0,20.0,4,1,0.2,20.0,False
F33,navigation,F33,2.0,20.0,4,1,0.2,20.0,False
J33,navigation,J33,2.0,20.0,4,1,0.2,20.0,False
DOOR_09,door,N9,1.0,10.0,2,1,0.2,20.0,False
DOOR_08,door,L9,1.0,10.0,2,1,0.2,20.0,False
DOOR_05,door,C9,1.0,10.0,2,1,0.2,20.0,False
DOOR_06,door,E9,1.0,10.0,2,1,0.2,20.0,False
DOOR_07,door,G9,1.0,10.0,2,1,0.2,20.0,False
DOOR_10,door,P9,1.0,10.0,2,1,0.2,20.0,False
DOOR_23,door,J21,1.0,10.0,2,1,0.2,20.0,False
F10,navigation,F10,3.0,30.0,4,2,0.13333333333333333,13.333333333333334,False
E11,navigation,E11,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
F11,navigation,F11,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
L15,navigation,L15,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
E25,navigation,E25,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
M25,navigation,M25,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
K29,navigation,K29,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
D30,navigation,D30,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
F30,navigation,F30,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
J30,navigation,J30,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
K30,navigation,K30,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
G33,navigation,G33,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
L3,navigation,L3,3.0,30.0,3,1,0.1,10.0,False
M3,navigation,M3,3.0,30.0,3,1,0.1,10.0,False
N3,navigation,N3,3.0,30.0,3,1,0.1,10.0,False
O10,navigation,O10,2.0,20.0,2,1,0.1,10.0,False
J11,navigation,J11,2.0,20.0,2,1,0.1,10.0,False
L11,navigation,L11,1.0,10.0,1,1,0.1,10.0,False
N11,navigation,N11,1.0,10.0,1,1,0.1,10.0,False
E15,navigation,E15,3.0,30.0,3,1,0.1,10.0,False
F15,navigation,F15,3.0,30.0,3,1,0.1,10.0,False
C20,navigation,C20,1.0,10.0,1,1,0.1,10.0,False
I20,navigation,I20,2.0,20.0,2,1,0.1,10.0,False
DOOR_12,door,N10.5,1.0,10.0,1,1,0.1,10.0,False
DOOR_11,door,L10.5,1.0,10.0,1,1,0.1,10.0,False
DOOR_18,door,C19,1.0,10.0,1,1,0.1,10.0,False
B8,navigation,B8,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
D8,navigation,D8,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
D10,navigation,D10,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
G20,navigation,G20,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
M11,navigation,M11,3.0,30.0,1,1,0.03333333333333333,3.3333333333333335,False
B2,navigation,B2,3.0,30.0,0,0,0.0,0.0,False
C2,navigation,C2,3.0,30.0,0,0,0.0,0.0,False
D2,navigation,D2,3.0,30.0,0,0,0.0,0.0,False
E2,navigation,E2,3.0,30.0,0,0,0.0,0.0,False
F2,navigation,F2,3.0,30.0,0,0,0.0,0.0,False
G2,navigation,G2,3.0,30.0,0,0,0.0,0.0,False
K2,navigation,K2,3.0,30.0,0,0,0.0,0.0,False
L2,navigation,L2,3.0,30.0,0,0,0.0,0.0,False
M2,navigation,M2,3.0,30.0,0,0,0.0,0.0,False
N2,navigation,N2,3.0,30.0,0,0,0.0,0.0,False
O2,navigation,O2,3.0,30.0,0,0,0.0,0.0,False
P2,navigation,P2,3.0,30.0,0,0,0.0,0.0,False
B3,navigation,B3,3.0,30.0,0,0,0.0,0.0,False
C3,navigation,C3,3.0,30.0,0,0,0.0,0.0,False
O3,navigation,O3,3.0,30.0,0,0,0.0,0.0,False
P3,navigation,P3,3.0,30.0,0,0,0.0,0.0,False
B4,navigation,B4,3.0,30.0,0,0,0.0,0.0,False
C4,navigation,C4,3.0,30.0,0,0,0.0,0.0,False
D4,navigation,D4,3.0,30.0,0,0,0.0,0.0,False
E4,navigation,E4,3.0,30.0,0,0,0.0,0.0,False
F4,navigation,F4,3.0,30.0,0,0,0.0,0.0,False
G4,navigation,G4,3.0,30.0,0,0,0.0,0.0,False
K4,navigation,K4,3.0,30.0,0,0,0.0,0.0,False
L4,navigation,L4,3.0,30.0,0,0,0.0,0.0,False
M4,navigation,M4,3.0,30.0,0,0,0.0,0.0,False
N4,navigation,N4,3.0,30.0,0,0,0.0,0.0,False
O4,navigation,O4,3.0,30.0,0,0,0.0,0.0,False
P4,navigation,P4,3.0,30.0,0,0,0.0,0.0,False
B6,navigation,B6,3.0,30.0,0,0,0.0,0.0,False
C6,navigation,C6,3.0,30.0,0,0,0.0,0.0,False
D6,navigation,D6,3.0,30.0,0,0,0.0,0.0,False
E6,navigation,E6,3.0,30.0,0,0,0.0,0.0,False
F6,navigation,F6,3.0,30.0,0,0,0.0,0.0,False
G6,navigation,G6,3.0,30.0,0,0,0.0,0.0,False
K6,navigation,K6,3.0,30.0,0,0,0.0,0.0,False
L6,navigation,L6,3.0,30.0,0,0,0.0,0.0,False
M6,navigation,M6,3.0,30.0,0,0,0.0,0.0,False
N6,navigation,N6,3.0,30.0,0,0,0.0,0.0,False
O6,navigation,O6,3.0,30.0,0,0,0.0,0.0,False
P6,navigation,P6,3.0,30.0,0,0,0.0,0.0,False
C7,navigation,C7,3.0,30.0,0,0,0.0,0.0,False
E7,navigation,E7,3.0,30.0,0,0,0.0,0.0,False
M7,navigation,M7,3.0,30.0,0,0,0.0,0.0,False
O7,navigation,O7,3.0,30.0,0,0,0.0,0.0,False
F8,navigation,F8,3.0,30.0,0,0,0.0,0.0,False
K8,navigation,K8,3.0,30.0,0,0,0.0,0.0,False
M8,navigation,M8,3.0,30.0,0,0,0.0,0.0,False
O8,navigation,O8,3.0,30.0,0,0,0.0,0.0,False
B10,navigation,B10,3.0,30.0,0,0,0.0,0.0,False
B11,navigation,B11,3.0,30.0,0,0,0.0,0.0,False
C11,navigation,C11,3.0,30.0,0,0,0.0,0.0,False
O11,navigation,O11,1.0,10.0,0,0,0.0,0.0,False
P11,navigation,P11,2.0,20.0,0,0,0.0,0.0,False
B12,navigation,B12,3.0,30.0,0,0,0.0,0.0,False
C12,navigation,C12,3.0,30.0,0,0,0.0,0.0,False
D12,navigation,D12,3.0,30.0,0,0,0.0,0.0,False
E12,navigation,E12,3.0,30.0,0,0,0.0,0.0,False
F12,navigation,F12,3.0,30.0,0,0,0.0,0.0,False
G12,navigation,G12,3.0,30.0,0,0,0.0,0.0,False
L12,navigation,L12,1.0,10.0,0,0,0.0,0.0,False
P12,navigation,P12,1.0,10.0,0,0,0.0,0.0,False
B14,navigation,B14,3.0,30.0,0,0,0.0,0.0,False
C14,navigation,C14,3.0,30.0,0,0,0.0,0.0,False
D14,navigation,D14,3.0,30.0,0,0,0.0,0.0,False
E14,navigation,E14,3.0,30.0,0,0,0.0,0.0,False
F14,navigation,F14,3.0,30.0,0,0,0.0,0.0,False
G14,navigation,G14,3.0,30.0,0,0,0.0,0.0,False
K14,navigation,K14,3.0,30.0,0,0,0.0,0.0,False
L14,navigation,L14,3.0,30.0,0,0,0.0,0.0,False
M14,navigation,M14,3.0,30.0,0,0,0.0,0.0,False
N14,navigation,N14,3.0,30.0,0,0,0.0,0.0,False
O14,navigation,O14,3.0,30.0,0,0,0.0,0.0,False
P14,navigation,P14,3.0,30.0,0,0,0.0,0.0,False
B15,navigation,B15,3.0,30.0,0,0,0.0,0.0,False
C15,navigation,C15,3.0,30.0,0,0,0.0,0.0,False
N15,navigation,N15,3.0,30.0,0,0,0.0,0.0,False
O15,navigation,O15,3.0,30.0,0,0,0.0,0.0,False
P15,navigation,P15,3.0,30.0,0,0,0.0,0.0,False
B16,navigation,B16,3.0,30.0,0,0,0.0,0.0,False
C16,navigation,C16,3.0,30.0,0,0,0.0,0.0,False
D16,navigation,D16,3.0,30.0,0,0,0.0,0.0,False
E16,navigation,E16,3.0,30.0,0,0,0.0,0.0,False
F16,navigation,F16,3.0,30.0,0,0,0.0,0.0,False
G16,navigation,G16,3.0,30.0,0,0,0.0,0.0,False
K16,navigation,K16,3.0,30.0,0,0,0.0,0.0,False
L16,navigation,L16,3.0,30.0,0,0,0.0,0.0,False
M16,navigation,M16,3.0,30.0,0,0,0.0,0.0,False
N16,navigation,N16,3.0,30.0,0,0,0.0,0.0,False
O16,navigation,O16,3.0,30.0,0,0,0.0,0.0,False
P16,navigation,P16,3.0,30.0,0,0,0.0,0.0,False
P18,navigation,P18,2.0,20.0,0,0,0.0,0.0,False
B20,navigation,B20,3.0,30.0,0,0,0.0,0.0,False
D20,navigation,D20,3.0,30.0,0,0,0.0,0.0,False
E20,navigation,E20,3.0,30.0,0,0,0.0,0.0,False
K20,navigation,K20,3.0,30.0,0,0,0.0,0.0,False
L20,navigation,L20,3.0,30.0,0,0,0.0,0.0,False
M20,navigation,M20,1.0,10.0,0,0,0.0,0.0,False
N20,navigation,N20,3.0,30.0,0,0,0.0,0.0,False
P20,navigation,P20,3.0,30.0,0,0,0.0,0.0,False
B21,navigation,B21,3.0,30.0,0,0,0.0,0.0,False
D21,navigation,D21,3.0,30.0,0,0,0.0,0.0,False
E21,navigation,E21,3.0,30.0,0,0,0.0,0.0,False
M21,navigation,M21,3.0,30.0,0,0,0.0,0.0,False
N21,navigation,N21,3.0,30.0,0,0,0.0,0.0,False
P21,navigation,P21,3.0,30.0,0,0,0.0,0.0,False
B22,navigation,B22,3.0,30.0,0,0,0.0,0.0,False
C22,navigation,C22,3.0,30.0,0,0,0.0,0.0,False
D22,navigation,D22,3.0,30.0,0,0,0.0,0.0,False
E22,navigation,E22,3.0,30.0,0,0,0.0,0.0,False
F22,navigation,F22,3.0,30.0,0,0,0.0,0.0,False
G22,navigation,G22,3.0,30.0,0,0,0.0,0.0,False
I22,navigation,I22,2.0,20.0,0,0,0.0,0.0,False
K22,navigation,K22,3.0,30.0,0,0,0.0,0.0,False
L22,navigation,L22,3.0,30.0,0,0,0.0,0.0,False
M22,navigation,M22,3.0,30.0,0,0,0.0,0.0,False
N22,navigation,N22,3.0,30.0,0,0,0.0,0.0,False
O22,navigation,O22,3.0,30.0,0,0,0.0,0.0,False
P22,navigation,P22,3.0,30.0,0,0,0.0,0.0,False
B24,navigation,B24,3.0,30.0,0,0,0.0,0.0,False
C24,navigation,C24,3.0,30.0,0,0,0.0,0.0,False
D24,navigation,D24,3.0,30.0,0,0,0.0,0.0,False
E24,navigation,E24,3.0,30.0,0,0,0.0,0.0,False
F24,navigation,F24,3.0,30.0,0,0,0.0,0.0,False
H24,navigation,H24,2.0,20.0,0,0,0.0,0.0,False
I24,navigation,I24,2.0,20.0,0,0,0.0,0.0,False
J24,navigation,J24,2.0,20.0,0,0,0.0,0.0,False
L24,navigation,L24,3.0,30.0,0,0,0.0,0.0,False
M24,navigation,M24,3.0,30.0,0,0,0.0,0.0,False
N24,navigation,N24,3.0,30.0,0,0,0.0,0.0,False
O24,navigation,O24,3.0,30.0,0,0,0.0,0.0,False
P24,navigation,P24,3.0,30.0,0,0,0.0,0.0,False
B25,navigation,B25,3.0,30.0,0,0,0.0,0.0,False
C25,navigation,C25,3.0,30.0,0,0,0.0,0.0,False
O25,navigation,O25,3.0,30.0,0,0,0.0,0.0,False
P25,navigation,P25,3.0,30.0,0,0,0.0,0.0,False
B26,navigation,B26,3.0,30.0,0,0,0.0,0.0,False
C26,navigation,C26,3.0,30.0,0,0,0.0,0.0,False
D26,navigation,D26,3.0,30.0,0,0,0.0,0.0,False
E26,navigation,E26,3.0,30.0,0,0,0.0,0.0,False
F26,navigation,F26,3.0,30.0,0,0,0.0,0.0,False
J26,navigation,J26,3.0,30.0,0,0,0.0,0.0,False
L26,navigation,L26,3.0,30.0,0,0,0.0,0.0,False
M26,navigation,M26,3.0,30.0,0,0,0.0,0.0,False
N26,navigation,N26,3.0,30.0,0,0,0.0,0.0,False
O26,navigation,O26,3.0,30.0,0,0,0.0,0.0,False
P26,navigation,P26,3.0,30.0,0,0,0.0,0.0,False
B28,navigation,B28,3.0,30.0,0,0,0.0,0.0,False
C28,navigation,C28,3.0,30.0,0,0,0.0,0.0,False
F28,navigation,F28,3.0,30.0,0,0,0.0,0.0,False
G28,navigation,G28,3.0,30.0,0,0,0.0,0.0,False
J28,navigation,J28,3.0,30.0,0,0,0.0,0.0,False
N28,navigation,N28,3.0,30.0,0,0,0.0,0.0,False
O28,navigation,O28,3.0,30.0,0,0,0.0,0.0,False
P28,navigation,P28,3.0,30.0,0,0,0.0,0.0,False
E29,navigation,E29,3.0,30.0,0,0,0.0,0.0,False
G29,navigation,G29,1.0,10.0,0,0,0.0,0.0,False
P29,navigation,P29,3.0,30.0,0,0,0.0,0.0,False
B30,navigation,B30,3.0,30.0,0,0,0.0,0.0,False
C30,navigation,C30,3.0,30.0,0,0,0.0,0.0,False
E30,navigation,E30,3.0,30.0,0,0,0.0,0.0,False
L30,navigation,L30,3.0,30.0,0,0,0.0,0.0,False
N30,navigation,N30,3.0,30.0,0,0,0.0,0.0,False
O30,navigation,O30,3.0,30.0,0,0,0.0,0.0,False
P30,navigation,P30,3.0,30.0,0,0,0.0,0.0,False
B32,navigation,B32,2.0,20.0,0,0,0.0,0.0,False
C32,navigation,C32,2.0,20.0,0,0,0.0,0.0,False
L32,navigation,L32,2.0,20.0,0,0,0.0,0.0,False
M32,navigation,M32,2.0,20.0,0,0,0.0,0.0,False
N32,navigation,N32,2.0,20.0,0,0,0.0,0.0,False
O32,navigation,O32,2.0,20.0,0,0,0.0,0.0,False
P32,navigation,P32,2.0,20.0,0,0,0.0,0.0,False
B33,navigation,B33,2.0,20.0,0,0,0.0,0.0,False
C33,navigation,C33,2.0,20.0,0,0,0.0,0.0,False
D33,navigation,D33,2.0,20.0,0,0,0.0,0.0,False
E33,navigation,E33,2.0,20.0,0,0,0.0,0.0,False
K33,navigation,K33,2.0,20.0,0,0,0.0,0.0,False
L33,navigation,L33,2.0,20.0,0,0,0.0,0.0,False
M33,navigation,M33,2.0,20.0,0,0,0.0,0.0,False
N33,navigation,N33,2.0,20.0,0,0,0.0,0.0,False
O33,navigation,O33,2.0,20.0,0,0,0.0,0.0,False
P33,navigation,P33,2.0,20.0,0,0,0.0,0.0,False
B34,navigation,B34,2.0,20.0,0,0,0.0,0.0,False
C34,navigation,C34,2.0,20.0,0,0,0.0,0.0,False
D34,navigation,D34,2.0,20.0,0,0,0.0,0.0,False
E34,navigation,E34,2.0,20.0,0,0,0.0,0.0,False
K34,navigation,K34,2.0,20.0,0,0,0.0,0.0,False
L34,navigation,L34,2.0,20.0,0,0,0.0,0.0,False
M34,navigation,M34,2.0,20.0,0,0,0.0,0.0,False
N34,navigation,N34,2.0,20.0,0,0,0.0,0.0,False
O34,navigation,O34,2.0,20.0,0,0,0.0,0.0,False
P34,navigation,P34,2.0,20.0,0,0,0.0,0.0,False
DOOR_14,door,K12,1.0,10.0,0,0,0.0,0.0,False
DOOR_15,door,O12,1.0,10.0,0,0,0.0,0.0,False
DOOR_20,door,M19,1.0,10.0,0,0,0.0,0.0,False
DOOR_28,door,H29,1.0,10.0,0,0,0.0,0.0,False
