room_id,room_name,start_node,exit_node,dijkstra_distance,astar_distance,distances_match,same_exact_path,dijkstra_hops,astar_hops,dijkstra_path,astar_path
R04,Exam Room 2,START_R04,EXIT_B,20.5,20.5,True,True,22,22,START_R04 -> D8 -> E8 -> DOOR_06 -> E10 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R04 -> D8 -> E8 -> DOOR_06 -> E10 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R04,Exam Room 2,START_R04,EXIT_C,13.5,13.5,True,False,16,16,START_R04 -> D8 -> E8 -> DOOR_06 -> E10 -> F10 -> G10 -> DOOR_07 -> G8 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R04 -> E7 -> E8 -> DOOR_06 -> E10 -> F10 -> G10 -> DOOR_07 -> G8 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R05,Exam Room 3,START_R05,EXIT_A,24.75,24.75,True,False,26,27,START_R05 -> G7 -> DOOR_03 -> I7 -> I8 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R05 -> F8 -> G8 -> DOOR_07 -> G10 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R05,Exam Room 3,START_R05,EXIT_B,18.5,18.5,True,False,19,20,START_R05 -> G7 -> DOOR_03 -> I7 -> I8 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R05 -> F8 -> G8 -> DOOR_07 -> G10 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R05,Exam Room 3,START_R05,EXIT_C,7.5,7.5,True,True,8,8,START_R05 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R05 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R06,Exam Room 4,START_R06,EXIT_A,24.75,24.75,True,True,26,26,START_R06 -> K7 -> DOOR_04 -> I7 -> I8 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R06 -> K7 -> DOOR_04 -> I7 -> I8 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R06,Exam Room 4,START_R06,EXIT_B,18.5,18.5,True,True,19,19,START_R06 -> K7 -> DOOR_04 -> I7 -> I8 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R06 -> K7 -> DOOR_04 -> I7 -> I8 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R06,Exam Room 4,START_R06,EXIT_C,7.5,7.5,True,True,8,8,START_R06 -> K7 -> DOOR_04 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R06 -> K7 -> DOOR_04 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R07,Exam Room 5,START_R07,EXIT_A,27.0,27.0,True,False,29,29,START_R07 -> N8 -> DOOR_09 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R07 -> N8 -> DOOR_09 -> N10 -> M10 -> L10 -> K10 -> J10 -> J11 -> J12 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R07,Exam Room 5,START_R07,EXIT_B,20.75,20.75,True,True,22,22,START_R07 -> N8 -> DOOR_09 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R07 -> N8 -> DOOR_09 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R07,Exam Room 5,START_R07,EXIT_C,13.75,13.75,True,True,15,15,START_R07 -> N8 -> DOOR_09 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R07 -> N8 -> DOOR_09 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R08,Exam Room 6,START_R08,EXIT_A,28.75,28.75,True,True,31,31,START_R08 -> B8 -> C8 -> DOOR_05 -> C10 -> C11 -> START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R08 -> B8 -> C8 -> DOOR_05 -> C10 -> C11 -> START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R08,Exam Room 6,START_R08,EXIT_B,22.5,22.5,True,True,24,24,START_R08 -> B8 -> C8 -> DOOR_05 -> C10 -> C11 -> START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R08 -> B8 -> C8 -> DOOR_05 -> C10 -> C11 -> START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R08,Exam Room 6,START_R08,EXIT_C,15.5,15.5,True,False,18,18,START_R08 -> B8 -> C8 -> DOOR_05 -> C10 -> D10 -> E10 -> F10 -> G10 -> DOOR_07 -> G8 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R08 -> C7 -> C8 -> DOOR_05 -> C10 -> D10 -> E10 -> F10 -> G10 -> DOOR_07 -> G8 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R09,Lab Room 1,START_R09,EXIT_A,23.75,23.75,True,True,25,25,START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R09,Lab Room 1,START_R09,EXIT_B,17.5,17.5,True,True,18,18,START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R09,Lab Room 1,START_R09,EXIT_C,12.5,12.5,True,False,13,14,START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R09 -> D10 -> E10 -> F10 -> G10 -> DOOR_07 -> G8 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R10,Bathroom A,START_R10,EXIT_A,22.25,22.25,True,True,23,23,START_R10 -> L12 -> DOOR_14 -> J12 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R10 -> L12 -> DOOR_14 -> J12 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R10,Bathroom A,START_R10,EXIT_B,16.0,16.0,True,True,16,16,START_R10 -> L12 -> DOOR_14 -> J12 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R10 -> L12 -> DOOR_14 -> J12 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R10,Bathroom A,START_R10,EXIT_C,12.5,12.5,True,True,14,14,START_R10 -> M11 -> L11 -> DOOR_11 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R10 -> M11 -> L11 -> DOOR_11 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R11,Bathroom B,START_R11,EXIT_A,26.75,26.75,True,False,29,29,START_R11 -> N11 -> DOOR_12 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R11 -> N11 -> DOOR_12 -> N10 -> M10 -> L10 -> K10 -> J10 -> J11 -> J12 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R11,Bathroom B,START_R11,EXIT_B,20.5,20.5,True,True,22,22,START_R11 -> N11 -> DOOR_12 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R11 -> N11 -> DOOR_12 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R11,Bathroom B,START_R11,EXIT_C,13.5,13.5,True,True,15,15,START_R11 -> N11 -> DOOR_12 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R11 -> N11 -> DOOR_12 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R12,Nurse Room,START_R12,EXIT_A,20.75,20.75,True,True,22,22,START_R12 -> E15 -> F15 -> G15 -> DOOR_16 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R12 -> E15 -> F15 -> G15 -> DOOR_16 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R12,Nurse Room,START_R12,EXIT_B,14.5,14.5,True,True,15,15,START_R12 -> E15 -> F15 -> G15 -> DOOR_16 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R12 -> E15 -> F15 -> G15 -> DOOR_16 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R12,Nurse Room,START_R12,EXIT_C,15.5,15.5,True,True,16,16,START_R12 -> E15 -> F15 -> G15 -> DOOR_16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R12 -> E15 -> F15 -> G15 -> DOOR_16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R13,Lab Room 2,START_R13,EXIT_A,20.25,20.25,True,True,21,21,START_R13 -> L15 -> K15 -> DOOR_17 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R13 -> L15 -> K15 -> DOOR_17 -> I15 -> I16 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R13,Lab Room 2,START_R13,EXIT_B,14.0,14.0,True,True,14,14,START_R13 -> L15 -> K15 -> DOOR_17 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R13 -> L15 -> K15 -> DOOR_17 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R13,Lab Room 2,START_R13,EXIT_C,15.0,15.0,True,True,15,15,START_R13 -> L15 -> K15 -> DOOR_17 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R13 -> L15 -> K15 -> DOOR_17 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R14,Exam Room 7,START_R14,EXIT_A,14.25,14.25,True,True,16,16,START_R14 -> G21 -> DOOR_22 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R14 -> G21 -> DOOR_22 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R14,Exam Room 7,START_R14,EXIT_B,7.0,7.0,True,True,8,8,START_R14 -> F20 -> DOOR_19 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R14 -> F20 -> DOOR_19 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R14,Exam Room 7,START_R14,EXIT_C,18.0,18.0,True,False,18,19,START_R14 -> G21 -> DOOR_22 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R14 -> F20 -> DOOR_19 -> F18 -> G18 -> H18 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R15,Exam Room 8,START_R15,EXIT_A,14.75,14.75,True,True,16,16,START_R15 -> K21 -> DOOR_23 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R15 -> K21 -> DOOR_23 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R15,Exam Room 8,START_R15,EXIT_B,12.5,12.5,True,True,13,13,START_R15 -> K21 -> DOOR_23 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R15 -> K21 -> DOOR_23 -> I21 -> I20 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R15,Exam Room 8,START_R15,EXIT_C,18.5,18.5,True,True,18,18,START_R15 -> K21 -> DOOR_23 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R15 -> K21 -> DOOR_23 -> I21 -> I20 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R16,Procedure Room,START_R16,EXIT_A,21.75,21.75,True,False,24,25,START_R16 -> O20 -> DOOR_21 -> O18 -> N18 -> M18 -> L18 -> K18 -> J18 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R16 -> O20 -> DOOR_21 -> O18 -> N18 -> M18 -> DOOR_20 -> M20 -> M21 -> START_R15 -> K21 -> DOOR_23 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R16,Procedure Room,START_R16,EXIT_B,15.5,15.5,True,True,17,17,START_R16 -> O20 -> DOOR_21 -> O18 -> N18 -> M18 -> L18 -> K18 -> J18 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,START_R16 -> O20 -> DOOR_21 -> O18 -> N18 -> M18 -> L18 -> K18 -> J18 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B
R16,Procedure Room,START_R16,EXIT_C,21.5,21.5,True,True,22,22,START_R16 -> O20 -> DOOR_21 -> O18 -> N18 -> M18 -> L18 -> K18 -> J18 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R16 -> O20 -> DOOR_21 -> O18 -> N18 -> M18 -> L18 -> K18 -> J18 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R17,Supply Room,START_R17,EXIT_A,21.25,21.25,True,False,24,25,START_R17 -> C20 -> DOOR_18 -> C18 -> D18 -> E18 -> F18 -> G18 -> H18 -> I18 -> I20 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R17 -> C20 -> DOOR_18 -> C18 -> D18 -> E18 -> F18 -> DOOR_19 -> F20 -> START_R14 -> G21 -> DOOR_22 -> I21 -> I22 -> I24 -> I25 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
R17,Supply Room,START_R17,EXIT_B,4.0,4.0,True,True,5,5,START_R17 -> C20 -> DOOR_18 -> C18 -> B18 -> EXIT_B,START_R17 -> C20 -> DOOR_18 -> C18 -> B18 -> EXIT_B
R17,Supply Room,START_R17,EXIT_C,21.0,21.0,True,True,22,22,START_R17 -> C20 -> DOOR_18 -> C18 -> D18 -> E18 -> F18 -> G18 -> H18 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,START_R17 -> C20 -> DOOR_18 -> C18 -> D18 -> E18 -> F18 -> G18 -> H18 -> I18 -> I16 -> I15 -> I14 -> I12 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C
R18,Observation Room,START_R18,EXIT_A,13.75,13.75,True,True,15,15,START_R18 -> E25 -> F25 -> DOOR_24 -> H25 -> H26 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A,START_R18 -> E25 -> F25 -> DOOR_24 -> H25 -> H26 -> I26 -> DOOR_26 -> I28 -> I29 -> I30 -> I32 -> I33 -> START_R24 -> H34 -> EXIT_A
