edge_id,source,target,edge_type,distance,capacity_units,effective_capacity_people,selected_load_people,utilization,utilization_percent,over_capacity,overload_ratio,congestion_cost,overload_cost
E231:I28--I29,I28,I29,navigation,1.0,3.0,30.0,6.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E234:I29--I30,I29,I30,navigation,1.0,3.0,30.0,6.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E247:I7--DOOR_04,I7,DOOR_04,door_to_hallway,1.0,1.0,10.0,2.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E253:J18--K18,J18,K18,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E267:K18--L18,K18,L18,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E272:K21--DOOR_23,K21,DOOR_23,room_to_door,1.0,1.0,10.0,2.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E291:K7--DOOR_04,K7,DOOR_04,room_to_door,0.5,1.0,10.0,2.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E306:L18--M18,L18,M18,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E334:M18--N18,M18,N18,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E357:N10--DOOR_09,N10,DOOR_09,door_to_hallway,1.0,1.0,10.0,2.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E367:N18--O18,N18,O18,navigation,1.0,2.0,20.0,4.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E391:N8--DOOR_09,N8,DOOR_09,room_to_door,0.5,1.0,10.0,2.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E425:P10--DOOR_10,P10,DOOR_10,door_to_hallway,1.0,1.0,10.0,2.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E440:P8--DOOR_10,P8,DOOR_10,room_to_door,0.5,1.0,10.0,2.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E482:START_R20--F30,START_R20,F30,room_start,0.6,4.0,40.0,8.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E485:START_R21--J30,START_R21,J30,room_start,0.6,4.0,40.0,8.0,0.2,20.0,False,0.0,0.20000000000000004,0.0
E443:START_R02--E3,START_R02,E3,room_start,1.0,4.0,40.0,6.0,0.15,15.0,False,0.0,0.11249999999999999,0.0
E090:D29--E29,D29,E29,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E103:E10--F10,E10,F10,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E105:E11--F11,E11,F11,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E123:E25--F25,E25,F25,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E139:F10--G10,F10,G10,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E141:F11--G11,F11,G11,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E191:G7--G8,G7,G8,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E228:I25--J25,I25,J25,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E265:K15--L15,K15,L15,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E277:K29--L29,K29,L29,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E315:L25--M25,L25,M25,navigation,1.0,3.0,30.0,4.0,0.13333333333333333,13.333333333333334,False,0.0,0.08888888888888889,0.0
E050:C18--DOOR_18,C18,DOOR_18,door_to_hallway,0.5,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E054:C20--DOOR_18,C20,DOOR_18,room_to_door,0.5,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E110:E15--F15,E15,F15,navigation,1.0,3.0,30.0,3.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E126:E29--START_R20,E29,START_R20,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E146:F15--G15,F15,G15,navigation,1.0,3.0,30.0,3.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E225:I24--I25,I24,I25,navigation,1.0,2.0,20.0,2.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E280:K3--L3,K3,L3,navigation,1.0,3.0,30.0,3.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E295:L10--DOOR_11,L10,DOOR_11,door_to_hallway,0.5,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E297:L11--DOOR_11,L11,DOOR_11,room_to_door,0.5,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E304:L15--START_R13,L15,START_R13,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E320:L3--M3,L3,M3,navigation,1.0,3.0,30.0,3.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E343:M25--START_R19,M25,START_R19,room_start,1.25,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E346:M3--N3,M3,N3,navigation,1.0,3.0,30.0,3.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E358:N10--DOOR_12,N10,DOOR_12,door_to_hallway,0.5,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E359:N10--O10,N10,O10,navigation,1.0,2.0,20.0,2.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E360:N11--DOOR_12,N11,DOOR_12,room_to_door,0.5,1.0,10.0,1.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E381:N29--START_R23,N29,START_R23,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E392:O10--P10,O10,P10,navigation,1.0,2.0,20.0,2.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E457:START_R09--E11,START_R09,E11,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E469:START_R16--O20,START_R16,O20,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E477:START_R18--E25,START_R18,E25,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E486:START_R21--K29,START_R21,K29,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E488:START_R22--C29,START_R22,C29,room_start,1.0,4.0,40.0,4.0,0.1,10.0,False,0.0,0.05000000000000001,0.0
E441:START_R01--N3,START_R01,N3,room_start,0.5,4.0,40.0,3.0,0.075,7.5,False,0.0,0.028124999999999997,0.0
E460:START_R12--E15,START_R12,E15,room_start,1.0,4.0,40.0,3.0,0.075,7.5,False,0.0,0.028124999999999997,0.0
E037:B8--C8,B8,C8,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E039:C10--D10,C10,D10,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E075:D10--E10,D10,E10,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E100:D8--E8,D8,E8,navigation,1.0,3.0,30.0,2.0,0.06666666666666667,6.666666666666667,False,0.0,0.022222222222222223,0.0
E274:K21--START_R15,K21,START_R15,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E445:START_R03--P8,START_R03,P8,room_start,0.75,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E447:START_R04--D8,START_R04,D8,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E453:START_R07--N8,START_R07,N8,room_start,0.75,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E455:START_R08--B8,START_R08,B8,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E463:START_R14--F20,START_R14,F20,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E497:START_R05--G7,START_R05,G7,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E498:K7--START_R06,K7,START_R06,room_start,1.0,4.0,40.0,2.0,0.05,5.0,False,0.0,0.012500000000000002,0.0
E299:L11--M11,L11,M11,navigation,1.0,3.0,30.0,1.0,0.03333333333333333,3.3333333333333335,False,0.0,0.005555555555555556,0.0
E458:START_R10--M11,START_R10,M11,room_start,1.0,4.0,40.0,1.0,0.025,2.5,False,0.0,0.0031250000000000006,0.0
E472:START_R17--C20,START_R17,C20,room_start,1.0,4.0,40.0,1.0,0.025,2.5,False,0.0,0.0031250000000000006,0.0
E504:N11--START_R11,N11,START_R11,room_start,1.0,4.0,40.0,1.0,0.025,2.5,False,0.0,0.0031250000000000006,0.0
E001:B10--B11,B10,B11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E002:B10--C10,B10,C10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E003:B11--B12,B11,B12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E004:B11--C11,B11,C11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E005:B12--C12,B12,C12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E006:B14--B15,B14,B15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E007:B14--C14,B14,C14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E008:B15--B16,B15,B16,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E009:B15--C15,B15,C15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E010:B16--C16,B16,C16,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E013:B2--B3,B2,B3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E014:B2--C2,B2,C2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E015:B20--B21,B20,B21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E016:B20--C20,B20,C20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E017:B21--B22,B21,B22,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E018:B21--START_R17,B21,START_R17,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E019:B22--C22,B22,C22,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E020:B24--B25,B24,B25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E021:B24--C24,B24,C24,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E022:B25--B26,B25,B26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E023:B25--C25,B25,C25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E024:B26--C26,B26,C26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E025:B28--C28,B28,C28,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E026:B28--START_R22,B28,START_R22,room_start,1.2,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E027:B3--B4,B3,B4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E028:B3--C3,B3,C3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E029:B30--C30,B30,C30,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E030:B32--B33,B32,B33,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E031:B32--C32,B32,C32,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E032:B33--B34,B33,B34,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E033:B33--C33,B33,C33,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E034:B34--C34,B34,C34,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E035:B4--C4,B4,C4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E036:B6--C6,B6,C6,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E038:C10--C11,C10,C11,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E041:C11--C12,C11,C12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E042:C11--START_R09,C11,START_R09,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E043:C12--D12,C12,D12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E044:C14--C15,C14,C15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E045:C14--D14,C14,D14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E046:C15--C16,C15,C16,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E047:C15--START_R12,C15,START_R12,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E048:C16--D16,C16,D16,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E051:C2--C3,C2,C3,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E052:C2--D2,C2,D2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E053:C20--D20,C20,D20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E055:C22--D22,C22,D22,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E056:C24--C25,C24,C25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E057:C24--D24,C24,D24,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E058:C25--C26,C25,C26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E059:C25--START_R18,C25,START_R18,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E060:C26--D26,C26,D26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E061:C28--C29,C28,C29,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E062:C29--C30,C29,C30,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E064:C3--C4,C3,C4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E065:C3--START_R02,C3,START_R02,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E066:C32--C33,C32,C33,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E067:C32--D32,C32,D32,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E068:C33--C34,C33,C34,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E069:C33--D33,C33,D33,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E070:C34--D34,C34,D34,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E071:C4--D4,C4,D4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E072:C6--C7,C6,C7,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E073:C7--C8,C7,C8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E076:D10--START_R09,D10,START_R09,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
