route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R03__EXIT_C,R03,Room 03,START_R03,EXIT_C,19,10.0,10,START_R03 -> DOOR_03 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,E022:START_R03--DOOR_03 | E023:DOOR_03--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R03__EXIT_D,R03,Room 03,START_R03,EXIT_D,19,14.0,14,START_R03 -> DOOR_03 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E022:START_R03--DOOR_03 | E023:DOOR_03--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R04__EXIT_A,R04,Room 04,START_R04,EXIT_A,23,6.0,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E024:START_R04--DOOR_04 | E025:DOOR_04--C3 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R04__EXIT_B,R04,Room 04,START_R04,EXIT_B,23,4.0,4,START_R04 -> DOOR_04 -> C3 -> C4 -> EXIT_B,E024:START_R04--DOOR_04 | E025:DOOR_04--C3 | E004:C3--C4 | E015:C4--EXIT_B
R04__EXIT_C,R04,Room 04,START_R04,EXIT_C,23,9.0,9,START_R04 -> DOOR_04 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,E024:START_R04--DOOR_04 | E025:DOOR_04--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R04__EXIT_D,R04,Room 04,START_R04,EXIT_D,23,13.0,13,START_R04 -> DOOR_04 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E024:START_R04--DOOR_04 | E025:DOOR_04--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R05__EXIT_A,R05,Room 05,START_R05,EXIT_A,13,7.0,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E026:START_R05--DOOR_05 | E027:DOOR_05--C4 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R05__EXIT_B,R05,Room 05,START_R05,EXIT_B,13,3.0,3,START_R05 -> DOOR_05 -> C4 -> EXIT_B,E026:START_R05--DOOR_05 | E027:DOOR_05--C4 | E015:C4--EXIT_B
R05__EXIT_C,R05,Room 05,START_R05,EXIT_C,13,8.0,8,START_R05 -> DOOR_05 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,E026:START_R05--DOOR_05 | E027:DOOR_05--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R05__EXIT_D,R05,Room 05,START_R05,EXIT_D,13,12.0,12,START_R05 -> DOOR_05 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E026:START_R05--DOOR_05 | E027:DOOR_05--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R06__EXIT_A,R06,Room 06,START_R06,EXIT_A,16,8.0,8,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E028:START_R06--DOOR_06 | E029:DOOR_06--C5 | E005:C4--C5 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R06__EXIT_B,R06,Room 06,START_R06,EXIT_B,16,4.0,4,START_R06 -> DOOR_06 -> C5 -> C4 -> EXIT_B,E028:START_R06--DOOR_06 | E029:DOOR_06--C5 | E005:C4--C5 | E015:C4--EXIT_B
R06__EXIT_C,R06,Room 06,START_R06,EXIT_C,16,7.0,7,START_R06 -> DOOR_06 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,E028:START_R06--DOOR_06 | E029:DOOR_06--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R06__EXIT_D,R06,Room 06,START_R06,EXIT_D,16,11.0,11,START_R06 -> DOOR_06 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E028:START_R06--DOOR_06 | E029:DOOR_06--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R07__EXIT_A,R07,Room 07,START_R07,EXIT_A,18,9.0,9,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E030:START_R07--DOOR_07 | E031:DOOR_07--C6 | E006:C5--C6 | E005:C4--C5 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R07__EXIT_B,R07,Room 07,START_R07,EXIT_B,18,5.0,5,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> EXIT_B,E030:START_R07--DOOR_07 | E031:DOOR_07--C6 | E006:C5--C6 | E005:C4--C5 | E015:C4--EXIT_B
R07__EXIT_C,R07,Room 07,START_R07,EXIT_C,18,6.0,6,START_R07 -> DOOR_07 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,E030:START_R07--DOOR_07 | E031:DOOR_07--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R07__EXIT_D,R07,Room 07,START_R07,EXIT_D,18,10.0,10,START_R07 -> DOOR_07 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E030:START_R07--DOOR_07 | E031:DOOR_07--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R08__EXIT_A,R08,Room 08,START_R08,EXIT_A,7,10.0,10,START_R08 -> DOOR_08 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E032:START_R08--DOOR_08 | E033:DOOR_08--C7 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R08__EXIT_B,R08,Room 08,START_R08,EXIT_B,7,6.0,6,START_R08 -> DOOR_08 -> C7 -> C6 -> C5 -> C4 -> EXIT_B,E032:START_R08--DOOR_08 | E033:DOOR_08--C7 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E015:C4--EXIT_B
R08__EXIT_C,R08,Room 08,START_R08,EXIT_C,7,5.0,5,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> EXIT_C,E032:START_R08--DOOR_08 | E033:DOOR_08--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R08__EXIT_D,R08,Room 08,START_R08,EXIT_D,7,9.0,9,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E032:START_R08--DOOR_08 | E033:DOOR_08--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R09__EXIT_A,R09,Room 09,START_R09,EXIT_A,14,11.0,11,START_R09 -> DOOR_09 -> C8 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E034:START_R09--DOOR_09 | E035:DOOR_09--C8 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R09__EXIT_B,R09,Room 09,START_R09,EXIT_B,14,7.0,7,START_R09 -> DOOR_09 -> C8 -> C7 -> C6 -> C5 -> C4 -> EXIT_B,E034:START_R09--DOOR_09 | E035:DOOR_09--C8 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E015:C4--EXIT_B
R09__EXIT_C,R09,Room 09,START_R09,EXIT_C,14,4.0,4,START_R09 -> DOOR_09 -> C8 -> C9 -> EXIT_C,E034:START_R09--DOOR_09 | E035:DOOR_09--C8 | E009:C8--C9 | E016:C9--EXIT_C
R09__EXIT_D,R09,Room 09,START_R09,EXIT_D,14,8.0,8,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E034:START_R09--DOOR_09 | E035:DOOR_09--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R10__EXIT_A,R10,Room 10,START_R10,EXIT_A,17,12.0,12,START_R10 -> DOOR_10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E036:START_R10--DOOR_10 | E037:DOOR_10--C9 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R10__EXIT_B,R10,Room 10,START_R10,EXIT_B,17,8.0,8,START_R10 -> DOOR_10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> EXIT_B,E036:START_R10--DOOR_10 | E037:DOOR_10--C9 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E015:C4--EXIT_B
R10__EXIT_C,R10,Room 10,START_R10,EXIT_C,17,3.0,3,START_R10 -> DOOR_10 -> C9 -> EXIT_C,E036:START_R10--DOOR_10 | E037:DOOR_10--C9 | E016:C9--EXIT_C
R10__EXIT_D,R10,Room 10,START_R10,EXIT_D,17,7.0,7,START_R10 -> DOOR_10 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E036:START_R10--DOOR_10 | E037:DOOR_10--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R11__EXIT_A,R11,Room 11,START_R11,EXIT_A,2,13.0,13,START_R11 -> DOOR_11 -> C10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E038:START_R11--DOOR_11 | E039:DOOR_11--C10 | E010:C9--C10 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R11__EXIT_B,R11,Room 11,START_R11,EXIT_B,2,9.0,9,START_R11 -> DOOR_11 -> C10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> EXIT_B,E038:START_R11--DOOR_11 | E039:DOOR_11--C10 | E010:C9--C10 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E015:C4--EXIT_B
R11__EXIT_C,R11,Room 11,START_R11,EXIT_C,2,4.0,4,START_R11 -> DOOR_11 -> C10 -> C9 -> EXIT_C,E038:START_R11--DOOR_11 | E039:DOOR_11--C10 | E010:C9--C10 | E016:C9--EXIT_C
R11__EXIT_D,R11,Room 11,START_R11,EXIT_D,2,6.0,6,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E038:START_R11--DOOR_11 | E039:DOOR_11--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R12__EXIT_A,R12,Room 12,START_R12,EXIT_A,3,14.0,14,START_R12 -> DOOR_12 -> C11 -> C10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E040:START_R12--DOOR_12 | E041:DOOR_12--C11 | E011:C10--C11 | E010:C9--C10 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R12__EXIT_B,R12,Room 12,START_R12,EXIT_B,3,10.0,10,START_R12 -> DOOR_12 -> C11 -> C10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> EXIT_B,E040:START_R12--DOOR_12 | E041:DOOR_12--C11 | E011:C10--C11 | E010:C9--C10 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E015:C4--EXIT_B
R12__EXIT_C,R12,Room 12,START_R12,EXIT_C,3,5.0,5,START_R12 -> DOOR_12 -> C11 -> C10 -> C9 -> EXIT_C,E040:START_R12--DOOR_12 | E041:DOOR_12--C11 | E011:C10--C11 | E010:C9--C10 | E016:C9--EXIT_C
R12__EXIT_D,R12,Room 12,START_R12,EXIT_D,3,5.0,5,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> EXIT_D,E040:START_R12--DOOR_12 | E041:DOOR_12--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R13__EXIT_A,R13,Room 13,START_R13,EXIT_A,24,15.0,15,START_R13 -> DOOR_13 -> C12 -> C11 -> C10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E042:START_R13--DOOR_13 | E043:DOOR_13--C12 | E012:C11--C12 | E011:C10--C11 | E010:C9--C10 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R13__EXIT_B,R13,Room 13,START_R13,EXIT_B,24,11.0,11,START_R13 -> DOOR_13 -> C12 -> C11 -> C10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> EXIT_B,E042:START_R13--DOOR_13 | E043:DOOR_13--C12 | E012:C11--C12 | E011:C10--C11 | E010:C9--C10 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E015:C4--EXIT_B
R13__EXIT_C,R13,Room 13,START_R13,EXIT_C,24,6.0,6,START_R13 -> DOOR_13 -> C12 -> C11 -> C10 -> C9 -> EXIT_C,E042:START_R13--DOOR_13 | E043:DOOR_13--C12 | E012:C11--C12 | E011:C10--C11 | E010:C9--C10 | E016:C9--EXIT_C
R13__EXIT_D,R13,Room 13,START_R13,EXIT_D,24,4.0,4,START_R13 -> DOOR_13 -> C12 -> C13 -> EXIT_D,E042:START_R13--DOOR_13 | E043:DOOR_13--C12 | E013:C12--C13 | E017:C13--EXIT_D
R14__EXIT_A,R14,Room 14,START_R14,EXIT_A,20,16.0,16,START_R14 -> DOOR_14 -> C13 -> C12 -> C11 -> C10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E044:START_R14--DOOR_14 | E045:DOOR_14--C13 | E013:C12--C13 | E012:C11--C12 | E011:C10--C11 | E010:C9--C10 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R14__EXIT_B,R14,Room 14,START_R14,EXIT_B,20,12.0,12,START_R14 -> DOOR_14 -> C13 -> C12 -> C11 -> C10 -> C9 -> C8 -> C7 -> C6 -> C5 -> C4 -> EXIT_B,E044:START_R14--DOOR_14 | E045:DOOR_14--C13 | E013:C12--C13 | E012:C11--C12 | E011:C10--C11 | E010:C9--C10 | E009:C8--C9 | E008:C7--C8 | E007:C6--C7 | E006:C5--C6 | E005:C4--C5 | E015:C4--EXIT_B
R14__EXIT_C,R14,Room 14,START_R14,EXIT_C,20,7.0,7,START_R14 -> DOOR_14 -> C13 -> C12 -> C11 -> C10 -> C9 -> EXIT_C,E044:START_R14--DOOR_14 | E045:DOOR_14--C13 | E013:C12--C13 | E012:C11--C12 | E011:C10--C11 | E010:C9--C10 | E016:C9--EXIT_C
R14__EXIT_D,R14,Room 14,START_R14,EXIT_D,20,3.0,3,START_R14 -> DOOR_14 -> C13 -> EXIT_D,E044:START_R14--DOOR_14 | E045:DOOR_14--C13 | E017:C13--EXIT_D
R15__EXIT_A,R15,Room 15,START_R15,EXIT_A,14,3.0,3,START_R15 -> DOOR_15 -> C0 -> EXIT_A,E046:START_R15--DOOR_15 | E047:DOOR_15--C0 | E014:C0--EXIT_A
R15__EXIT_B,R15,Room 15,START_R15,EXIT_B,14,7.0,7,START_R15 -> DOOR_15 -> C0 -> C1 -> C2 -> C3 -> C4 -> EXIT_B,E046:START_R15--DOOR_15 | E047:DOOR_15--C0 | E001:C0--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E015:C4--EXIT_B
R15__EXIT_C,R15,Room 15,START_R15,EXIT_C,14,12.0,12,START_R15 -> DOOR_15 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,E046:START_R15--DOOR_15 | E047:DOOR_15--C0 | E001:C0--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R15__EXIT_D,R15,Room 15,START_R15,EXIT_D,14,16.0,16,START_R15 -> DOOR_15 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E046:START_R15--DOOR_15 | E047:DOOR_15--C0 | E001:C0--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R16__EXIT_A,R16,Room 16,START_R16,EXIT_A,7,4.0,4,START_R16 -> DOOR_16 -> C1 -> C0 -> EXIT_A,E048:START_R16--DOOR_16 | E049:DOOR_16--C1 | E001:C0--C1 | E014:C0--EXIT_A
R16__EXIT_B,R16,Room 16,START_R16,EXIT_B,7,6.0,6,START_R16 -> DOOR_16 -> C1 -> C2 -> C3 -> C4 -> EXIT_B,E048:START_R16--DOOR_16 | E049:DOOR_16--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E015:C4--EXIT_B
R16__EXIT_C,R16,Room 16,START_R16,EXIT_C,7,11.0,11,START_R16 -> DOOR_16 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,E048:START_R16--DOOR_16 | E049:DOOR_16--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R16__EXIT_D,R16,Room 16,START_R16,EXIT_D,7,15.0,15,START_R16 -> DOOR_16 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E048:START_R16--DOOR_16 | E049:DOOR_16--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R17__EXIT_A,R17,Room 17,START_R17,EXIT_A,18,5.0,5,START_R17 -> DOOR_17 -> C2 -> C1 -> C0 -> EXIT_A,E050:START_R17--DOOR_17 | E051:DOOR_17--C2 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R17__EXIT_B,R17,Room 17,START_R17,EXIT_B,18,5.0,5,START_R17 -> DOOR_17 -> C2 -> C3 -> C4 -> EXIT_B,E050:START_R17--DOOR_17 | E051:DOOR_17--C2 | E003:C2--C3 | E004:C3--C4 | E015:C4--EXIT_B
R17__EXIT_C,R17,Room 17,START_R17,EXIT_C,18,10.0,10,START_R17 -> DOOR_17 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,E050:START_R17--DOOR_17 | E051:DOOR_17--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R17__EXIT_D,R17,Room 17,START_R17,EXIT_D,18,14.0,14,START_R17 -> DOOR_17 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E050:START_R17--DOOR_17 | E051:DOOR_17--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R18__EXIT_A,R18,Room 18,START_R18,EXIT_A,2,6.0,6,START_R18 -> DOOR_18 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E052:START_R18--DOOR_18 | E053:DOOR_18--C3 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R18__EXIT_B,R18,Room 18,START_R18,EXIT_B,2,4.0,4,START_R18 -> DOOR_18 -> C3 -> C4 -> EXIT_B,E052:START_R18--DOOR_18 | E053:DOOR_18--C3 | E004:C3--C4 | E015:C4--EXIT_B
R18__EXIT_C,R18,Room 18,START_R18,EXIT_C,2,9.0,9,START_R18 -> DOOR_18 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,E052:START_R18--DOOR_18 | E053:DOOR_18--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E016:C9--EXIT_C
R18__EXIT_D,R18,Room 18,START_R18,EXIT_D,2,13.0,13,START_R18 -> DOOR_18 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,E052:START_R18--DOOR_18 | E053:DOOR_18--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E011:C10--C11 | E012:C11--C12 | E013:C12--C13 | E017:C13--EXIT_D
R19__EXIT_A,R19,Room 19,START_R19,EXIT_A,19,7.0,7,START_R19 -> DOOR_19 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E054:START_R19--DOOR_19 | E055:DOOR_19--C4 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E014:C0--EXIT_A
R19__EXIT_B,R19,Room 19,START_R19,EXIT_B,19,3.0,3,START_R19 -> DOOR_19 -> C4 -> EXIT_B,E054:START_R19--DOOR_19 | E055:DOOR_19--C4 | E015:C4--EXIT_B
