source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
C19,DOOR_20,door_to_hallway,1.0,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
START_R15,DOOR_15,room_start,1.0,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
START_R20,DOOR_20,room_start,1.0,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
C2,C3,navigation,1.0,3.0,30.0,18,1,0.6,60.0,False
START_R04,DOOR_04,room_start,1.0,3.0,30.0,18,1,0.6,60.0,False
START_R07,DOOR_07,room_start,1.0,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
C7,DOOR_08,door_to_hallway,1.0,2.0,20.0,11,1,0.55,55.00000000000001,False
C18,DOOR_19,door_to_hallway,1.0,2.0,20.0,10,1,0.5,50.0,False
C15,DOOR_16,door_to_hallway,1.0,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
START_R16,DOOR_16,room_start,1.0,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
C1,C2,navigation,1.0,5.0,50.0,23,2,0.46,46.0,False
START_R13,DOOR_13,room_start,1.0,2.0,20.0,9,1,0.45,45.0,False
C4,C5,navigation,1.0,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
C16,DOOR_17,door_to_hallway,1.0,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
C17,DOOR_18,door_to_hallway,1.0,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
START_R05,DOOR_05,room_start,1.0,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
C8,C9,navigation,1.0,5.0,50.0,20,1,0.4,40.0,False
C13,DOOR_14,door_to_hallway,1.0,2.0,20.0,8,1,0.4,40.0,False
START_R08,DOOR_08,room_start,1.0,3.0,30.0,11,1,0.36666666666666664,36.666666666666664,False
START_R12,DOOR_12,room_start,1.0,2.0,20.0,7,1,0.35,35.0,False
START_R19,DOOR_19,room_start,1.0,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C14,C15,navigation,1.0,4.0,40.0,13,1,0.325,32.5,False
C12,DOOR_13,door_to_hallway,1.0,3.0,30.0,9,1,0.3,30.0,False
C16,C17,navigation,1.0,5.0,50.0,14,1,0.28,28.000000000000004,False
START_R14,DOOR_14,room_start,1.0,3.0,30.0,8,1,0.26666666666666666,26.666666666666668,False
C2,DOOR_03,door_to_hallway,1.0,2.0,20.0,5,1,0.25,25.0,False
START_R03,DOOR_03,room_start,1.0,2.0,20.0,5,1,0.25,25.0,False
C11,DOOR_12,door_to_hallway,1.0,3.0,30.0,7,1,0.23333333333333334,23.333333333333332,False
START_R01,DOOR_01,room_start,1.0,2.0,20.0,4,1,0.2,20.0,False
C0,DOOR_01,door_to_hallway,1.0,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
C3,C4,navigation,1.0,4.0,40.0,0,0,0.0,0.0,False
C9,C10,navigation,1.0,4.0,40.0,0,0,0.0,0.0,False
