edge_id,source,target,distance,capacity_units,edge_type
E050:DOOR_09--ELBOW_R09,DOOR_09,ELBOW_R09,1.0,3.0,door_to_hallway
E051:ELBOW_R09--C8,ELBOW_R09,C8,1.0,3.0,navigation
E052:START_R10--DOOR_10,START_R10,DOOR_10,1.0,2.0,room_start
E053:DOOR_10--ELBOW_R10,DOOR_10,ELBOW_R10,1.0,3.0,door_to_hallway
E054:ELBOW_R10--C9,ELBOW_R10,C9,1.0,3.0,navigation
E055:START_R11--DOOR_11,START_R11,DOOR_11,1.0,3.0,room_start
E056:DOOR_11--ELBOW_R11,DOOR_11,ELBOW_R11,1.0,3.0,door_to_hallway
E057:ELBOW_R11--C10,ELBOW_R11,C10,1.0,2.0,navigation
E058:START_R12--DOOR_12,START_R12,DOOR_12,1.0,3.0,room_start
E059:DOOR_12--ELBOW_R12,DOOR_12,ELBOW_R12,1.0,2.0,door_to_hallway
E060:ELBOW_R12--C11,ELBOW_R12,C11,1.0,3.0,navigation
E061:START_R13--DOOR_13,START_R13,DOOR_13,1.0,3.0,room_start
E062:DOOR_13--ELBOW_R13,DOOR_13,ELBOW_R13,1.0,2.0,door_to_hallway
E063:ELBOW_R13--C12,ELBOW_R13,C12,1.0,3.0,navigation
E064:START_R14--DOOR_14,START_R14,DOOR_14,1.0,3.0,room_start
E065:DOOR_14--ELBOW_R14,DOOR_14,ELBOW_R14,1.0,2.0,door_to_hallway
E066:ELBOW_R14--C13,ELBOW_R14,C13,1.0,3.0,navigation
E067:START_R15--DOOR_15,START_R15,DOOR_15,1.0,2.0,room_start
E068:DOOR_15--ELBOW_R15,DOOR_15,ELBOW_R15,1.0,2.0,door_to_hallway
E069:ELBOW_R15--C14,ELBOW_R15,C14,1.0,3.0,navigation
E070:START_R16--DOOR_16,START_R16,DOOR_16,1.0,3.0,room_start
E071:DOOR_16--ELBOW_R16,DOOR_16,ELBOW_R16,1.0,3.0,door_to_hallway
E072:ELBOW_R16--C15,ELBOW_R16,C15,1.0,2.0,navigation
E073:START_R17--DOOR_17,START_R17,DOOR_17,1.0,3.0,room_start
E074:DOOR_17--ELBOW_R17,DOOR_17,ELBOW_R17,1.0,2.0,door_to_hallway
E075:ELBOW_R17--C0,ELBOW_R17,C0,1.0,3.0,navigation
E076:START_R18--DOOR_18,START_R18,DOOR_18,1.0,3.0,room_start
E077:DOOR_18--ELBOW_R18,DOOR_18,ELBOW_R18,1.0,2.0,door_to_hallway
E078:ELBOW_R18--C1,ELBOW_R18,C1,1.0,2.0,navigation
E079:START_R19--DOOR_19,START_R19,DOOR_19,1.0,2.0,room_start
E080:DOOR_19--ELBOW_R19,DOOR_19,ELBOW_R19,1.0,2.0,door_to_hallway
E081:ELBOW_R19--C2,ELBOW_R19,C2,1.0,2.0,navigation
E082:START_R20--DOOR_20,START_R20,DOOR_20,1.0,2.0,room_start
E083:DOOR_20--ELBOW_R20,DOOR_20,ELBOW_R20,1.0,3.0,door_to_hallway
E084:ELBOW_R20--C3,ELBOW_R20,C3,1.0,3.0,navigation
