edge_id,source,target,distance,capacity_units,edge_type
E032:AA26--AA27,AA26,AA27,1.5,2.0,navigation
E033:AA26--DOOR_40,AA26,DOOR_40,1.0,1.0,door_to_hallway
E034:AA26--DOOR_42,AA26,DOOR_42,1.0,1.0,door_to_hallway
E035:AA27--EXIT_E,AA27,EXIT_E,1.0,3.0,exit
E036:AA4--AB4,AA4,AB4,1.0,3.0,navigation
E037:AA4--Z4,AA4,Z4,1.0,3.0,navigation
E038:AA6--AB6,AA6,AB6,1.0,2.0,navigation
E039:AA6--Z6,AA6,Z6,1.0,2.0,navigation
E040:AA8--AB8,AA8,AB8,1.0,3.0,navigation
E041:AA8--Z8,AA8,Z8,1.0,3.0,navigation
E042:AB10--AB11,AB10,AB11,1.0,3.0,navigation
E043:AB10--AB9,AB10,AB9,1.0,3.0,navigation
E044:AB11--AB12,AB11,AB12,1.0,2.0,navigation
E045:AB12--AB13,AB12,AB13,1.0,2.0,navigation
E046:AB13--AB14.5,AB13,AB14.5,1.0,2.0,navigation
E047:AB13--DOOR_19,AB13,DOOR_19,1.0,1.0,door_to_hallway
E048:AB13--DOOR_20,AB13,DOOR_20,0.5,1.0,door_to_hallway
E049:AB14.5--AB16,AB14.5,AB16,1.5,2.0,navigation
E050:AB16--AC16,AB16,AC16,1.0,2.0,navigation
E051:AB18--AB19,AB18,AB19,1.5,3.0,navigation
E052:AB19--AB20,AB19,AB20,1.0,3.0,navigation
E053:AB2--AB3,AB2,AB3,1.0,3.0,navigation
E054:AB21.5--AB22,AB21.5,AB22,1.0,2.0,navigation
E055:AB22--AB23,AB22,AB23,1.0,2.0,navigation
E056:AB23--AC23,AB23,AC23,1.0,2.0,navigation
E057:AB3--AB4,AB3,AB4,1.5,3.0,navigation
E058:AB6--AC6,AB6,AC6,1.0,2.0,navigation
E059:AB8--AB9,AB8,AB9,1.0,3.0,navigation
E060:AB8--DOOR_13,AB8,DOOR_13,1.0,1.0,room_to_door
E061:AC16--AD16,AC16,AD16,1.0,2.0,navigation
E062:AC23--AD23,AC23,AD23,1.0,2.0,navigation
E063:AC25--AC26,AC25,AC26,1.0,3.0,navigation
E064:AC25--AD25,AC25,AD25,1.0,3.0,navigation
E065:AC26--AC27,AC26,AC27,1.5,3.0,navigation
E066:AC26--AD26,AC26,AD26,1.0,3.0,navigation
E067:AC26--DOOR_42,AC26,DOOR_42,1.0,1.0,room_to_door
E068:AC27--AD27,AC27,AD27,1.0,3.0,navigation
E069:AC6--AD6,AC6,AD6,1.0,2.0,navigation
E070:AD10--AD9,AD10,AD9,1.0,3.0,navigation
E071:AD10--AE10,AD10,AE10,1.0,3.0,navigation
E072:AD12--AD13,AD12,AD13,1.0,3.0,navigation
E073:AD12--AE12,AD12,AE12,1.0,3.0,navigation
E074:AD13--AD14,AD13,AD14,1.0,3.0,navigation
E075:AD13--DOOR_20,AD13,DOOR_20,1.5,1.0,room_to_door
E076:AD13--START_R16,AD13,START_R16,1.0,4.0,room_start
E077:AD14--AE14,AD14,AE14,1.0,3.0,navigation
E078:AD16--AE16,AD16,AE16,1.0,2.0,navigation
E079:AD18--AD19,AD18,AD19,1.0,3.0,navigation
E080:AD18--AE18,AD18,AE18,1.0,3.0,navigation
E081:AD19--AD20,AD19,AD20,1.5,3.0,navigation
E082:AD19--AE19,AD19,AE19,1.0,3.0,navigation
E083:AD2--AD3,AD2,AD3,1.5,3.0,navigation
E084:AD2--AE2,AD2,AE2,1.0,3.0,navigation
E085:AD20--AD21,AD20,AD21,1.0,3.0,navigation
E086:AD20--START_R25,AD20,START_R25,1.0,4.0,room_start
E087:AD21--AE21,AD21,AE21,1.0,3.0,navigation
E088:AD23--AE23,AD23,AE23,1.0,2.0,navigation
E089:AD25--AD26,AD25,AD26,1.0,3.0,navigation
E090:AD25--AE25,AD25,AE25,1.0,3.0,navigation
E091:AD26--AD27,AD26,AD27,1.5,3.0,navigation
E092:AD26--START_R34,AD26,START_R34,1.0,4.0,room_start
E093:AD27--AE27,AD27,AE27,1.0,3.0,navigation
E094:AD3--AD4,AD3,AD4,1.5,3.0,navigation
E095:AD4--AE4,AD4,AE4,1.0,3.0,navigation
E096:AD6--AE6,AD6,AE6,1.0,2.0,navigation
E097:AD8--AD9,AD8,AD9,1.0,3.0,navigation
E098:AD8--AE8,AD8,AE8,1.0,3.0,navigation
E099:AD9--START_R11,AD9,START_R11,1.0,4.0,room_start
E100:AE10--AF10,AE10,AF10,1.0,3.0,navigation
E101:AE10--START_R11,AE10,START_R11,1.25,4.0,room_start
E102:AE12--AF12,AE12,AF12,1.0,3.0,navigation
E103:AE12--START_R16,AE12,START_R16,1.0,4.0,room_start
E104:AE14--AF14,AE14,AF14,1.0,3.0,navigation
E105:AE16--AF16,AE16,AF16,1.0,2.0,navigation
E106:AE16--DOOR_25,AE16,DOOR_25,1.5,1.0,door_to_hallway
E107:AE18--AE19,AE18,AE19,1.0,3.0,navigation
E108:AE18--AF18,AE18,AF18,1.0,3.0,navigation
E109:AE18--DOOR_25,AE18,DOOR_25,1.5,1.0,room_to_door
E110:AE19--AF19,AE19,AF19,1.0,3.0,navigation
E111:AE19--START_R25,AE19,START_R25,1.25,4.0,room_start
E112:AE2--AF2,AE2,AF2,1.0,3.0,navigation
E113:AE2--START_R07,AE2,START_R07,1.25,4.0,room_start
E114:AE21--AF21,AE21,AF21,1.0,3.0,navigation
E115:AE23--AF23,AE23,AF23,1.0,2.0,navigation
E116:AE23--DOOR_38,AE23,DOOR_38,1.0,1.0,door_to_hallway
E117:AE25--AF25,AE25,AF25,1.0,3.0,navigation
E118:AE25--DOOR_38,AE25,DOOR_38,1.0,1.0,room_to_door
E119:AE25--START_R34,AE25,START_R34,1.25,4.0,room_start
E120:AE27--AF27,AE27,AF27,1.0,3.0,navigation
E121:AE4--AF4,AE4,AF4,1.0,3.0,navigation
E122:AE4--DOOR_07,AE4,DOOR_07,1.0,1.0,room_to_door
E123:AE6--AF6,AE6,AF6,1.0,2.0,navigation
E124:AE6--DOOR_07,AE6,DOOR_07,1.0,1.0,door_to_hallway
E125:AE6--DOOR_11,AE6,DOOR_11,1.5,1.0,door_to_hallway
E126:AE8--AF8,AE8,AF8,1.0,3.0,navigation
E127:AE8--DOOR_11,AE8,DOOR_11,1.0,1.0,room_to_door
E128:AF10--AF9,AF10,AF9,1.0,3.0,navigation
E129:AF12--AF13,AF12,AF13,1.0,3.0,navigation
E130:AF13--AF14,AF13,AF14,1.0,3.0,navigation
E131:AF16--EXIT_D,AF16,EXIT_D,1.0,3.0,exit
E132:AF18--AF19,AF18,AF19,1.0,3.0,navigation
E133:AF19--AF20,AF19,AF20,1.5,3.0,navigation
E134:AF2--AF3,AF2,AF3,1.5,3.0,navigation
E135:AF20--AF21,AF20,AF21,1.0,3.0,navigation
E136:AF25--AF26,AF25,AF26,1.0,3.0,navigation
E137:AF26--AF27,AF26,AF27,1.5,3.0,navigation
E138:AF3--AF4,AF3,AF4,1.5,3.0,navigation
E139:AF8--AF9,AF8,AF9,1.0,3.0,navigation
E140:B10--B9,B10,B9,1.0,3.0,navigation
E141:B10--C10,B10,C10,1.0,3.0,navigation
E142:B12--B13,B12,B13,1.0,3.0,navigation
E143:B12--C12,B12,C12,1.0,3.0,navigation
E144:B13--B14,B13,B14,1.0,3.0,navigation
E145:B13--START_R13,B13,START_R13,1.0,4.0,room_start
E146:B14--C14,B14,C14,1.0,3.0,navigation
E147:B16--C16,B16,C16,1.0,2.0,navigation
E148:B16--EXIT_H,B16,EXIT_H,1.0,3.0,exit
E149:B18--B19,B18,B19,1.5,3.0,navigation
E150:B18--C18,B18,C18,1.0,3.0,navigation
E151:B19--B20,B19,B20,1.5,3.0,navigation
E152:B19--C19,B19,C19,1.0,3.0,navigation
E153:B2--B3,B2,B3,1.5,3.0,navigation
E154:B2--C2,B2,C2,1.0,3.0,navigation
E155:B20--B21,B20,B21,1.5,3.0,navigation
E156:B20--C20,B20,C20,1.0,3.0,navigation
E157:B21--C21,B21,C21,1.0,3.0,navigation
E158:B23--C23,B23,C23,1.0,2.0,navigation
E159:B25--B26,B25,B26,1.0,3.0,navigation
E160:B25--C25,B25,C25,1.0,3.0,navigation
E161:B26--B27,B26,B27,1.5,3.0,navigation
E162:B26--START_R28,B26,START_R28,1.0,4.0,room_start
E163:B27--C27,B27,C27,1.0,3.0,navigation
E164:B3--B4,B3,B4,1.5,3.0,navigation
E165:B3--START_R01,B3,START_R01,1.0,4.0,room_start
E166:B4--C4,B4,C4,1.0,3.0,navigation
E167:B8--B9,B8,B9,1.0,3.0,navigation
E168:B8--C8,B8,C8,1.0,3.0,navigation
E169:B9--START_R08,B9,START_R08,1.0,4.0,room_start
E170:C10--D10,C10,D10,1.0,3.0,navigation
E171:C10--START_R08,C10,START_R08,1.25,4.0,room_start
E172:C12--D12,C12,D12,1.0,3.0,navigation
E173:C12--START_R13,C12,START_R13,1.25,4.0,room_start
E174:C14--D14,C14,D14,1.0,3.0,navigation
E175:C16--D16,C16,D16,1.0,2.0,navigation
E176:C18--C19,C18,C19,1.5,3.0,navigation
E177:C18--E18,C18,E18,1.0,3.0,navigation
E178:C19--C20,C19,C20,1.5,3.0,navigation
E179:C19--D19,C19,D19,1.0,3.0,navigation
E180:C2--D2,C2,D2,1.0,3.0,navigation
E181:C2--START_R01,C2,START_R01,1.25,4.0,room_start
E182:C20--C21,C20,C21,1.5,3.0,navigation
E183:C20--E20,C20,E20,1.0,3.0,navigation
E184:C21--E21,C21,E21,1.0,3.0,navigation
E185:C23--D23,C23,D23,1.0,2.0,navigation
E186:C23--DOOR_32,C23,DOOR_32,1.0,1.0,door_to_hallway
E187:C25--D25,C25,D25,1.0,3.0,navigation
E188:C25--DOOR_32,C25,DOOR_32,1.0,1.0,room_to_door
E189:C25--START_R28,C25,START_R28,1.25,4.0,room_start
E190:C27--D27,C27,D27,1.0,3.0,navigation
E191:C4--D4,C4,D4,1.0,3.0,navigation
E192:C8--D8,C8,D8,1.0,3.0,navigation
E193:C8--DOOR_14,C8,DOOR_14,1.0,1.0,room_to_door
E194:D10--D9,D10,D9,1.0,3.0,navigation
E195:D10--E10,D10,E10,1.0,3.0,navigation
E196:D12--D13,D12,D13,1.0,3.0,navigation
E197:D12--E12,D12,E12,1.0,3.0,navigation
E198:D13--D14,D13,D14,1.0,3.0,navigation
E199:D13--E13,D13,E13,1.0,3.0,navigation
E200:D14--E14,D14,E14,1.0,3.0,navigation
E201:D16--E16,D16,E16,1.0,2.0,navigation
E202:D19--D18,D19,D18,1.0,3.0,navigation
E203:D19--D20,D19,D20,1.0,3.0,navigation
E204:D19--F19,D19,F19,1.0,3.0,navigation
E205:D2--D3,D2,D3,1.5,3.0,navigation
E206:D20--D21,D20,D21,1.0,3.0,navigation
E207:D23--E23,D23,E23,1.0,2.0,navigation
E208:D25--D26,D25,D26,1.0,3.0,navigation
E209:D26--D27,D26,D27,1.5,3.0,navigation
E210:D26--DOOR_44,D26,DOOR_44,1.0,1.0,room_to_door
E211:D3--D4,D3,D4,1.5,3.0,navigation
E212:D3--DOOR_04,D3,DOOR_04,1.0,1.0,room_to_door
E213:D6--DOOR_08,D6,DOOR_08,1.0,1.0,room_to_door
E214:D8--D9,D8,D9,1.0,3.0,navigation
E215:D8--E8,D8,E8,1.0,3.0,navigation
E216:D9--E9,D9,E9,1.0,3.0,navigation
E217:DOOR_13--AB6,DOOR_13,AB6,1.0,1.0,door_to_hallway
E218:DOOR_14--START_R35,DOOR_14,START_R35,1.0,1.0,door_to_hallway
E219:DOOR_15--F9,DOOR_15,F9,1.0,1.0,door_to_hallway
E220:DOOR_16--E9,DOOR_16,E9,0.5,1.0,room_to_door
E221:DOOR_16--F9,DOOR_16,F9,0.5,1.0,door_to_hallway
E222:DOOR_21--E13,DOOR_21,E13,0.5,1.0,room_to_door
E223:DOOR_21--F13,DOOR_21,F13,0.5,1.0,door_to_hallway
E224:DOOR_26--Q16,DOOR_26,Q16,1.0,1.0,door_to_hallway
E225:DOOR_26--Q18,DOOR_26,Q18,1.0,1.0,room_to_door
E226:DOOR_45--EXIT_STAIRWELL,DOOR_45,EXIT_STAIRWELL,1.0,3.0,exit
E227:E10--E9,E10,E9,1.0,3.0,navigation
E228:E12--E13,E12,E13,1.0,3.0,navigation
E229:E13--E14,E13,E14,1.0,3.0,navigation
E230:E16--F16,E16,F16,1.0,2.0,navigation
E231:E18--E19,E18,E19,1.0,3.0,navigation
E232:E18--F18,E18,F18,1.0,3.0,navigation
E233:E19--E20,E19,E20,1.0,3.0,navigation
E234:E20--E21,E20,E21,1.5,3.0,navigation
E235:E20--F20,E20,F20,1.0,3.0,navigation
E236:E21--F21,E21,F21,1.0,3.0,navigation
E237:E23--F23,E23,F23,1.0,2.0,navigation
E238:E8--E9,E8,E9,1.0,3.0,navigation
E239:F10.5--F12,F10.5,F12,1.5,2.0,navigation
E240:F10.5--F9.5,F10.5,F9.5,1.5,2.0,navigation
E241:F12--F13,F12,F13,1.0,2.0,navigation
E242:F13--DOOR_22,F13,DOOR_22,1.0,1.0,door_to_hallway
E243:F13--F14.5,F13,F14.5,1.5,2.0,navigation
E244:F14.5--F16,F14.5,F16,1.5,2.0,navigation
E245:F16--G16,F16,G16,1.0,2.0,navigation
E246:F18--F19,F18,F19,1.5,3.0,navigation
E247:F18--G18,F18,G18,1.0,3.0,navigation
E248:F19--F20,F19,F20,1.5,3.0,navigation
E249:F19--G19,F19,G19,1.0,3.0,navigation
E250:F2--EXIT_A,F2,EXIT_A,1.0,3.0,exit
E251:F2--F3,F2,F3,1.5,2.0,navigation
E252:F20--F21,F20,F21,1.5,3.0,navigation
E253:F21--G21,F21,G21,1.0,3.0,navigation
E254:F23--F24,F23,F24,1.0,2.0,navigation
E255:F23--G23,F23,G23,1.0,2.0,navigation
E256:F24--F25,F24,F25,1.0,2.0,navigation
E257:F25--F26,F25,F26,1.0,2.0,navigation
E258:F26--DOOR_43,F26,DOOR_43,1.0,1.0,door_to_hallway
E259:F26--DOOR_44,F26,DOOR_44,1.0,1.0,door_to_hallway
E260:F26--F27,F26,F27,1.5,2.0,navigation
E261:F27--EXIT_G,F27,EXIT_G,1.0,3.0,exit
E262:F3--DOOR_01,F3,DOOR_01,1.0,1.0,door_to_hallway
E263:F3--DOOR_04,F3,DOOR_04,1.0,1.0,door_to_hallway
E264:F3--F4,F3,F4,1.5,2.0,navigation
E265:F4--F5,F4,F5,1.0,2.0,navigation
E266:F5--F6,F5,F6,1.0,2.0,navigation
E267:F6--DOOR_08,F6,DOOR_08,1.0,1.0,door_to_hallway
E268:F6--DOOR_12,F6,DOOR_12,1.5,1.0,door_to_hallway
E269:F6--G6,F6,G6,1.0,2.0,navigation
E270:F8.5--DOOR_12,F8.5,DOOR_12,1.5,1.0,door_to_hallway
E271:F9--F10.5,F9,F10.5,1.5,2.0,navigation
E272:G16--H16,G16,H16,1.0,2.0,navigation
E273:G18--G19,G18,G19,1.5,3.0,navigation
E274:G18--H18,G18,H18,1.0,3.0,navigation
E275:G19--H19,G19,H19,1.0,3.0,navigation
E276:G19--START_R36,G19,START_R36,1.25,4.0,room_start
E277:G21--H21,G21,H21,1.0,3.0,navigation
E278:G23--DOOR_31,G23,DOOR_31,0.5,1.0,door_to_hallway
E279:G6--H6,G6,H6,1.0,2.0,navigation
E280:H10--H9,H10,H9,1.0,3.0,navigation
E281:H10--I10,H10,I10,1.0,3.0,navigation
E282:H12--H13,H12,H13,1.0,3.0,navigation
E283:H12--I12,H12,I12,1.0,3.0,navigation
E284:H13--DOOR_22,H13,DOOR_22,1.0,1.0,room_to_door
E285:H13--H14,H13,H14,1.0,3.0,navigation
E286:H14--I14,H14,I14,1.0,3.0,navigation
E287:H16--I16,H16,I16,1.0,2.0,navigation
E288:H18--H19,H18,H19,1.5,3.0,navigation
E289:H18--I18,H18,I18,1.0,3.0,navigation
E290:H19--H20,H19,H20,1.5,3.0,navigation
E291:H19--I19,H19,I19,1.0,3.0,navigation
E292:H2--H3,H2,H3,1.5,3.0,navigation
E293:H2--I2,H2,I2,1.0,3.0,navigation
E294:H20--H21,H20,H21,1.5,3.0,navigation
E295:H20--I20,H20,I20,1.0,3.0,navigation
E296:H21--I21,H21,I21,1.0,3.0,navigation
E297:H23--DOOR_31,H23,DOOR_31,0.5,1.0,door_to_hallway
E298:H23--I23,H23,I23,1.0,2.0,navigation
E299:H25--H26,H25,H26,1.0,3.0,navigation
E300:H25--I25,H25,I25,1.0,3.0,navigation
E301:H26--DOOR_43,H26,DOOR_43,1.0,1.0,room_to_door
E302:H26--H27,H26,H27,1.5,3.0,navigation
E303:H26--START_R29,H26,START_R29,1.0,4.0,room_start
E304:H27--I27,H27,I27,1.0,3.0,navigation
E305:H3--DOOR_01,H3,DOOR_01,1.0,1.0,room_to_door
E306:H3--H4,H3,H4,1.5,3.0,navigation
E307:H3--START_R02,H3,START_R02,1.0,4.0,room_start
E308:H4--I4,H4,I4,1.0,3.0,navigation
E309:H6--I6,H6,I6,1.0,2.0,navigation
E310:H8--H9,H8,H9,1.0,3.0,navigation
E311:H8--I8,H8,I8,1.0,3.0,navigation
E312:H9--DOOR_15,H9,DOOR_15,1.0,1.0,room_to_door
E313:I10--START_R09,I10,START_R09,1.25,4.0,room_start
E314:I12--START_R14,I12,START_R14,1.25,4.0,room_start
E315:I16--J16,I16,J16,1.0,2.0,navigation
E316:I18--DOOR_28,I18,DOOR_28,1.0,1.0,room_to_door
E317:I18--I19,I18,I19,1.5,3.0,navigation
E318:I19--I20,I19,I20,1.5,3.0,navigation
E319:I19--J19,I19,J19,1.0,3.0,navigation
E320:I2--J2,I2,J2,1.0,3.0,navigation
E321:I2--START_R02,I2,START_R02,1.25,4.0,room_start
E322:I20--I21,I20,I21,1.5,3.0,navigation
E323:I20--J20,I20,J20,1.0,3.0,navigation
E324:I21--J21,I21,J21,1.0,3.0,navigation
E325:I23--DOOR_33,I23,DOOR_33,1.0,1.0,door_to_hallway
E326:I23--J23,I23,J23,1.0,2.0,navigation
E327:I25--DOOR_33,I25,DOOR_33,1.0,1.0,room_to_door
E328:I25--J25,I25,J25,1.0,3.0,navigation
E329:I25--START_R29,I25,START_R29,1.25,4.0,room_start
E330:I27--J27,I27,J27,1.0,3.0,navigation
E331:I4--J4,I4,J4,1.0,3.0,navigation
E332:I6--J6,I6,J6,1.0,2.0,navigation
E333:J16--K16,J16,K16,1.0,2.0,navigation
E334:J19--J20,J19,J20,1.5,3.0,navigation
E335:J19--K19,J19,K19,1.0,3.0,navigation
E336:J2--J3,J2,J3,1.5,3.0,navigation
E337:J20--J21,J20,J21,1.5,3.0,navigation
E338:J20--K20,J20,K20,1.0,3.0,navigation
E339:J21--K21,J21,K21,1.0,3.0,navigation
E340:J23--K23,J23,K23,1.0,2.0,navigation
E341:J25--J26,J25,J26,1.0,3.0,navigation
E342:J26--J27,J26,J27,1.5,3.0,navigation
E343:J3--J4,J3,J4,1.5,3.0,navigation
E344:J6--K6,J6,K6,1.0,2.0,navigation
E345:K10.5--K11.5,K10.5,K11.5,1.0,2.0,navigation
E346:K10.5--K9,K10.5,K9,1.0,2.0,navigation
E347:K11.5--K12.5,K11.5,K12.5,1.0,2.0,navigation
E348:K12.5--K13.5,K12.5,K13.5,1.0,2.0,navigation
E349:K13.5--K15,K13.5,K15,1.0,2.0,navigation
E350:K15--DOOR_24,K15,DOOR_24,1.0,1.0,door_to_hallway
E351:K15--K16,K15,K16,1.0,2.0,navigation
E352:K16--K17,K16,K17,1.0,2.0,navigation
E353:K17--K18,K17,K18,1.5,2.0,navigation
E354:K18--DOOR_28,K18,DOOR_28,1.0,1.0,door_to_hallway
E355:K18--L18,K18,L18,1.0,2.0,navigation
E356:K19--K20,K19,K20,1.5,3.0,navigation
E357:K19--L19,K19,L19,1.0,3.0,navigation
E358:K20--K21,K20,K21,1.5,3.0,navigation
E359:K20--L20,K20,L20,1.0,3.0,navigation
E360:K21--L21,K21,L21,1.0,3.0,navigation
E361:K23--L23,K23,L23,1.0,2.0,navigation
E362:K6--K7,K6,K7,1.0,2.0,navigation
E363:K6--L6,K6,L6,1.0,2.0,navigation
E364:K7--K8,K7,K8,1.0,2.0,navigation
E365:K8--K9,K8,K9,1.0,2.0,navigation
E366:K9--DOOR_18,K9,DOOR_18,1.0,1.0,door_to_hallway
E367:L18--M18,L18,M18,1.0,2.0,navigation
E368:L19--L20,L19,L20,1.5,3.0,navigation
E369:L2--M2,L2,M2,1.0,3.0,navigation
E370:L2--START_R03,L2,START_R03,1.25,4.0,room_start
E371:L20--DOOR_29,L20,DOOR_29,1.0,1.0,room_to_door
E372:L20--L21,L20,L21,1.5,3.0,navigation
E373:L23--M23,L23,M23,1.0,2.0,navigation
E374:L25--L26,L25,L26,1.0,3.0,navigation
E375:L25--M25,L25,M25,1.0,3.0,navigation
E376:L26--L27,L26,L27,1.5,3.0,navigation
E377:L26--START_R30,L26,START_R30,1.0,4.0,room_start
E378:L27--M27,L27,M27,1.0,3.0,navigation
E379:L4--M4,L4,M4,1.0,3.0,navigation
E380:L6--M6,L6,M6,1.0,2.0,navigation
E381:M10.25--M11.25,M10.25,M11.25,1.0,2.0,navigation
E382:M10.25--M9,M10.25,M9,1.0,2.0,navigation
E383:M10.25--N10.25,M10.25,N10.25,1.0,2.0,navigation
E384:M11.25--M12.5,M11.25,M12.5,1.0,2.0,navigation
E385:M11.25--N11.25,M11.25,N11.25,1.0,2.0,navigation
E386:M12.5--M13.5,M12.5,M13.5,1.0,2.0,navigation
E387:M12.5--N12.5,M12.5,N12.5,1.0,2.0,navigation
E388:M13.5--M15,M13.5,M15,1.0,2.0,navigation
E389:M13.5--N13.5,M13.5,N13.5,1.0,2.0,navigation
E390:M15--DOOR_24,M15,DOOR_24,1.0,1.0,door_to_hallway
E391:M15--M16,M15,M16,1.0,2.0,navigation
E392:M15--N15,M15,N15,1.0,2.0,navigation
E393:M16--N16,M16,N16,1.0,2.0,navigation
E394:M18--N18,M18,N18,1.0,2.0,navigation
E395:M2--M3,M2,M3,1.5,3.0,navigation
E396:M23--DOOR_34,M23,DOOR_34,1.0,1.0,door_to_hallway
E397:M23--N23,M23,N23,1.0,2.0,navigation
E398:M25--DOOR_34,M25,DOOR_34,1.0,1.0,room_to_door
E399:M25--N25,M25,N25,1.0,3.0,navigation
E400:M25--START_R30,M25,START_R30,1.25,4.0,room_start
E401:M27--N27,M27,N27,1.0,3.0,navigation
E402:M3--DOOR_02,M3,DOOR_02,1.0,1.0,room_to_door
E403:M3--M4,M3,M4,1.5,3.0,navigation
E404:M6--N6,M6,N6,1.0,2.0,navigation
E405:M8--M9,M8,M9,1.0,2.0,navigation
E406:M8--N8,M8,N8,1.0,2.0,navigation
E407:M9--DOOR_18,M9,DOOR_18,1.0,1.0,door_to_hallway
E408:M9--N9,M9,N9,1.0,2.0,navigation
E409:N10.25--N11.25,N10.25,N11.25,1.0,2.0,navigation
E410:N10.25--N9,N10.25,N9,1.0,2.0,navigation
E411:N10.25--O10.25,N10.25,O10.25,1.0,2.0,navigation
E412:N11.25--N12.5,N11.25,N12.5,1.0,3.0,navigation
E413:N11.25--O11.25,N11.25,O11.25,1.0,3.0,navigation
E414:N12.5--N13.5,N12.5,N13.5,1.0,3.0,navigation
E415:N12.5--O12.5,N12.5,O12.5,1.0,3.0,navigation
E416:N13.5--N15,N13.5,N15,1.0,2.0,navigation
E417:N13.5--O13.5,N13.5,O13.5,1.0,3.0,navigation
E418:N15--N16,N15,N16,1.0,2.0,navigation
E419:N15--O15,N15,O15,1.0,2.0,navigation
E420:N16--O16,N16,O16,1.0,2.0,navigation
E421:N18--N19,N18,N19,1.0,2.0,navigation
E422:N18--O18,N18,O18,0.5,2.0,navigation
E423:N19--N20,N19,N20,1.5,3.0,navigation
E424:N20--DOOR_29,N20,DOOR_29,1.0,1.0,room_to_door
E425:N20--N21,N20,N21,1.5,3.0,navigation
E426:N21--N22,N21,N22,1.0,2.0,navigation
E427:N22--N23,N22,N23,1.0,2.0,navigation
E428:N23--O23,N23,O23,1.0,2.0,navigation
E429:N25--N26,N25,N26,1.0,3.0,navigation
E430:N26--N27,N26,N27,1.5,3.0,navigation
E431:N6--O6,N6,O6,1.0,2.0,navigation
E432:N8--N9,N8,N9,1.0,2.0,navigation
E433:N8--O8,N8,O8,1.0,2.0,navigation
E434:N9--O9,N9,O9,1.0,2.0,navigation
E435:O10.25--O11.25,O10.25,O11.25,1.0,3.0,navigation
E436:O10.25--O9,O10.25,O9,1.0,2.0,navigation
E437:O10.25--P10.25,O10.25,P10.25,1.0,3.0,navigation
E438:O11.25--O12.5,O11.25,O12.5,1.0,3.0,navigation
E439:O11.25--P11.25,O11.25,P11.25,1.0,3.0,navigation
E440:O12.5--O13.5,O12.5,O13.5,1.0,3.0,navigation
E441:O12.5--P12.5,O12.5,P12.5,1.0,3.0,navigation
E442:O13.5--O15,O13.5,O15,1.0,3.0,navigation
E443:O13.5--P13.5,O13.5,P13.5,1.0,3.0,navigation
E444:O15--O16,O15,O16,1.0,2.0,navigation
E445:O15--P15,O15,P15,1.0,3.0,navigation
E446:O16--P16,O16,P16,1.0,2.0,navigation
E447:O18--P18,O18,P18,1.0,2.0,navigation
E448:O2--EXIT_B,O2,EXIT_B,1.0,3.0,exit
E449:O2--O3,O2,O3,1.5,2.0,navigation
E450:O22--O23,O22,O23,1.0,2.0,navigation
E451:O22--P22,O22,P22,0.5,3.0,navigation
E452:O23--DOOR_37,O23,DOOR_37,1.0,1.0,door_to_hallway
E453:O23--P23,O23,P23,0.5,2.0,navigation
E454:O25--DOOR_37,O25,DOOR_37,1.0,1.0,room_to_door
E455:O25--P25,O25,P25,1.0,3.0,navigation
