node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
AA20,navigation,AA20,3.0,30.0,0,0,0.0,0.0,False
AA21.5,navigation,AA21.5,2.0,20.0,0,0,0.0,0.0,False
AA22,navigation,AA22,2.0,20.0,0,0,0.0,0.0,False
AA23,navigation,AA23,2.0,20.0,0,0,0.0,0.0,False
AA24,navigation,AA24,2.0,20.0,0,0,0.0,0.0,False
AA25,navigation,AA25,2.0,20.0,0,0,0.0,0.0,False
AA4,navigation,AA4,3.0,30.0,0,0,0.0,0.0,False
AA8,navigation,AA8,3.0,30.0,0,0,0.0,0.0,False
AB18,navigation,AB18,3.0,30.0,0,0,0.0,0.0,False
AB19,navigation,AB19,3.0,30.0,0,0,0.0,0.0,False
AB2,navigation,AB2,3.0,30.0,0,0,0.0,0.0,False
AB20,navigation,AB20,3.0,30.0,0,0,0.0,0.0,False
AB21.5,navigation,AB21.5,2.0,20.0,0,0,0.0,0.0,False
AB22,navigation,AB22,2.0,20.0,0,0,0.0,0.0,False
AB23,navigation,AB23,2.0,20.0,0,0,0.0,0.0,False
AB3,navigation,AB3,3.0,30.0,0,0,0.0,0.0,False
AB4,navigation,AB4,3.0,30.0,0,0,0.0,0.0,False
AB8,navigation,AB8,1.0,10.0,0,0,0.0,0.0,False
AB9,navigation,AB9,3.0,30.0,0,0,0.0,0.0,False
AC23,navigation,AC23,2.0,20.0,0,0,0.0,0.0,False
AC25,navigation,AC25,3.0,30.0,0,0,0.0,0.0,False
AC27,navigation,AC27,3.0,30.0,0,0,0.0,0.0,False
AD10,navigation,AD10,3.0,30.0,0,0,0.0,0.0,False
AD12,navigation,AD12,3.0,30.0,0,0,0.0,0.0,False
AD14,navigation,AD14,3.0,30.0,0,0,0.0,0.0,False
AD18,navigation,AD18,3.0,30.0,0,0,0.0,0.0,False
AD19,navigation,AD19,3.0,30.0,0,0,0.0,0.0,False
AD2,navigation,AD2,3.0,30.0,0,0,0.0,0.0,False
AD20,navigation,AD20,3.0,30.0,0,0,0.0,0.0,False
AD21,navigation,AD21,3.0,30.0,0,0,0.0,0.0,False
AD23,navigation,AD23,2.0,20.0,0,0,0.0,0.0,False
AD25,navigation,AD25,3.0,30.0,0,0,0.0,0.0,False
AD27,navigation,AD27,3.0,30.0,0,0,0.0,0.0,False
AD3,navigation,AD3,3.0,30.0,0,0,0.0,0.0,False
AD4,navigation,AD4,3.0,30.0,0,0,0.0,0.0,False
AD8,navigation,AD8,3.0,30.0,0,0,0.0,0.0,False
AD9,navigation,AD9,3.0,30.0,0,0,0.0,0.0,False
AE10,navigation,AE10,3.0,30.0,0,0,0.0,0.0,False
AE12,navigation,AE12,3.0,30.0,0,0,0.0,0.0,False
AE14,navigation,AE14,3.0,30.0,0,0,0.0,0.0,False
AE2,navigation,AE2,3.0,30.0,0,0,0.0,0.0,False
AE21,navigation,AE21,3.0,30.0,0,0,0.0,0.0,False
AE23,navigation,AE23,1.0,10.0,0,0,0.0,0.0,False
AE25,navigation,AE25,1.0,10.0,0,0,0.0,0.0,False
AE27,navigation,AE27,3.0,30.0,0,0,0.0,0.0,False
AF10,navigation,AF10,3.0,30.0,0,0,0.0,0.0,False
AF12,navigation,AF12,3.0,30.0,0,0,0.0,0.0,False
AF13,navigation,AF13,3.0,30.0,0,0,0.0,0.0,False
AF14,navigation,AF14,3.0,30.0,0,0,0.0,0.0,False
AF18,navigation,AF18,3.0,30.0,0,0,0.0,0.0,False
AF19,navigation,AF19,3.0,30.0,0,0,0.0,0.0,False
AF2,navigation,AF2,3.0,30.0,0,0,0.0,0.0,False
AF20,navigation,AF20,3.0,30.0,0,0,0.0,0.0,False
AF21,navigation,AF21,3.0,30.0,0,0,0.0,0.0,False
AF23,navigation,AF23,2.0,20.0,0,0,0.0,0.0,False
AF25,navigation,AF25,3.0,30.0,0,0,0.0,0.0,False
AF26,navigation,AF26,3.0,30.0,0,0,0.0,0.0,False
AF27,navigation,AF27,3.0,30.0,0,0,0.0,0.0,False
AF3,navigation,AF3,3.0,30.0,0,0,0.0,0.0,False
AF4,navigation,AF4,3.0,30.0,0,0,0.0,0.0,False
AF6,navigation,AF6,2.0,20.0,0,0,0.0,0.0,False
AF8,navigation,AF8,3.0,30.0,0,0,0.0,0.0,False
AF9,navigation,AF9,3.0,30.0,0,0,0.0,0.0,False
B10,navigation,B10,3.0,30.0,0,0,0.0,0.0,False
B12,navigation,B12,3.0,30.0,0,0,0.0,0.0,False
B13,navigation,B13,3.0,30.0,0,0,0.0,0.0,False
B14,navigation,B14,3.0,30.0,0,0,0.0,0.0,False
B18,navigation,B18,3.0,30.0,0,0,0.0,0.0,False
B19,navigation,B19,3.0,30.0,0,0,0.0,0.0,False
B2,navigation,B2,3.0,30.0,0,0,0.0,0.0,False
B20,navigation,B20,3.0,30.0,0,0,0.0,0.0,False
B21,navigation,B21,3.0,30.0,0,0,0.0,0.0,False
B23,navigation,B23,2.0,20.0,0,0,0.0,0.0,False
B25,navigation,B25,3.0,30.0,0,0,0.0,0.0,False
B26,navigation,B26,3.0,30.0,0,0,0.0,0.0,False
B27,navigation,B27,3.0,30.0,0,0,0.0,0.0,False
B3,navigation,B3,3.0,30.0,0,0,0.0,0.0,False
B4,navigation,B4,3.0,30.0,0,0,0.0,0.0,False
B6,navigation,B6,4.0,40.0,0,0,0.0,0.0,False
B8,navigation,B8,3.0,30.0,0,0,0.0,0.0,False
B9,navigation,B9,3.0,30.0,0,0,0.0,0.0,False
C10,navigation,C10,3.0,30.0,0,0,0.0,0.0,False
C12,navigation,C12,3.0,30.0,0,0,0.0,0.0,False
C14,navigation,C14,3.0,30.0,0,0,0.0,0.0,False
C18,navigation,C18,3.0,30.0,0,0,0.0,0.0,False
C19,navigation,C19,3.0,30.0,0,0,0.0,0.0,False
C2,navigation,C2,3.0,30.0,0,0,0.0,0.0,False
C20,navigation,C20,3.0,30.0,0,0,0.0,0.0,False
C21,navigation,C21,3.0,30.0,0,0,0.0,0.0,False
C23,navigation,C23,1.0,10.0,0,0,0.0,0.0,False
C25,navigation,C25,1.0,10.0,0,0,0.0,0.0,False
C27,navigation,C27,3.0,30.0,0,0,0.0,0.0,False
C4,navigation,C4,3.0,30.0,0,0,0.0,0.0,False
D10,navigation,D10,3.0,30.0,0,0,0.0,0.0,False
D12,navigation,D12,3.0,30.0,0,0,0.0,0.0,False
D14,navigation,D14,3.0,30.0,0,0,0.0,0.0,False
D18,navigation,D18,3.0,30.0,0,0,0.0,0.0,False
D19,navigation,D19,3.0,30.0,0,0,0.0,0.0,False
D2,navigation,D2,3.0,30.0,0,0,0.0,0.0,False
D20,navigation,D20,3.0,30.0,0,0,0.0,0.0,False
D21,navigation,D21,3.0,30.0,0,0,0.0,0.0,False
D23,navigation,D23,2.0,20.0,0,0,0.0,0.0,False
D25,navigation,D25,3.0,30.0,0,0,0.0,0.0,False
D27,navigation,D27,3.0,30.0,0,0,0.0,0.0,False
D4,navigation,D4,3.0,30.0,0,0,0.0,0.0,False
D8,navigation,D8,3.0,30.0,0,0,0.0,0.0,False
D9,navigation,D9,3.0,30.0,0,0,0.0,0.0,False
DOOR_10,door,S7,1.0,10.0,0,0,0.0,0.0,False
DOOR_12,door,F7,1.0,10.0,0,0,0.0,0.0,False
DOOR_13,door,AB7,1.0,10.0,0,0,0.0,0.0,False
DOOR_16,door,E_A9,1.0,10.0,0,0,0.0,0.0,False
DOOR_17,door,W9,1.0,10.0,0,0,0.0,0.0,False
DOOR_18,door,L9,1.0,10.0,0,0,0.0,0.0,False
DOOR_23,door,W15,1.0,10.0,0,0,0.0,0.0,False
DOOR_24,door,L15,1.0,10.0,0,0,0.0,0.0,False
DOOR_26,door,Q17,1.0,10.0,0,0,0.0,0.0,False
DOOR_27,door,Y18,1.0,10.0,0,0,0.0,0.0,False
DOOR_28,door,J18,1.0,10.0,0,0,0.0,0.0,False
DOOR_31,door,G23,1.0,10.0,0,0,0.0,0.0,False
DOOR_32,door,C24,1.0,10.0,0,0,0.0,0.0,False
DOOR_33,door,I24,1.0,10.0,0,0,0.0,0.0,False
DOOR_35,door,U24,1.0,10.0,0,0,0.0,0.0,False
DOOR_36,door,X24,1.0,10.0,0,0,0.0,0.0,False
DOOR_37,door,O24,1.0,10.0,0,0,0.0,0.0,False
DOOR_38,door,AE24,1.0,10.0,0,0,0.0,0.0,False
E10,navigation,E10,3.0,30.0,0,0,0.0,0.0,False
E12,navigation,E12,3.0,30.0,0,0,0.0,0.0,False
E14,navigation,E14,3.0,30.0,0,0,0.0,0.0,False
E18,navigation,E18,3.0,30.0,0,0,0.0,0.0,False
E19,navigation,E19,3.0,30.0,0,0,0.0,0.0,False
E20,navigation,E20,3.0,30.0,0,0,0.0,0.0,False
E21,navigation,E21,3.0,30.0,0,0,0.0,0.0,False
E23,navigation,E23,2.0,20.0,0,0,0.0,0.0,False
E8,navigation,E8,3.0,30.0,0,0,0.0,0.0,False
E9,navigation,E9,1.0,10.0,0,0,0.0,0.0,False
F18,navigation,F18,3.0,30.0,0,0,0.0,0.0,False
F19,navigation,F19,3.0,30.0,0,0,0.0,0.0,False
F20,navigation,F20,3.0,30.0,0,0,0.0,0.0,False
F21,navigation,F21,3.0,30.0,0,0,0.0,0.0,False
F23,navigation,F23,2.0,20.0,0,0,0.0,0.0,False
F24,navigation,F24,2.0,20.0,0,0,0.0,0.0,False
F25,navigation,F25,2.0,20.0,0,0,0.0,0.0,False
F8.5,navigation,F8.5,1.0,10.0,0,0,0.0,0.0,False
F9.5,navigation,F9.5,2.0,20.0,0,0,0.0,0.0,False
G16,navigation,G16,2.0,20.0,0,0,0.0,0.0,False
G18,navigation,G18,3.0,30.0,0,0,0.0,0.0,False
G19,navigation,G19,3.0,30.0,0,0,0.0,0.0,False
G21,navigation,G21,3.0,30.0,0,0,0.0,0.0,False
G23,navigation,G23,1.0,10.0,0,0,0.0,0.0,False
G6,navigation,G6,2.0,20.0,0,0,0.0,0.0,False
H10,navigation,H10,3.0,30.0,0,0,0.0,0.0,False
H12,navigation,H12,3.0,30.0,0,0,0.0,0.0,False
H14,navigation,H14,3.0,30.0,0,0,0.0,0.0,False
H16,navigation,H16,2.0,20.0,0,0,0.0,0.0,False
H18,navigation,H18,3.0,30.0,0,0,0.0,0.0,False
H19,navigation,H19,3.0,30.0,0,0,0.0,0.0,False
H2,navigation,H2,3.0,30.0,0,0,0.0,0.0,False
H21,navigation,H21,3.0,30.0,0,0,0.0,0.0,False
H23,navigation,H23,1.0,10.0,0,0,0.0,0.0,False
H25,navigation,H25,3.0,30.0,0,0,0.0,0.0,False
H27,navigation,H27,3.0,30.0,0,0,0.0,0.0,False
H4,navigation,H4,3.0,30.0,0,0,0.0,0.0,False
H6,navigation,H6,2.0,20.0,0,0,0.0,0.0,False
H8,navigation,H8,3.0,30.0,0,0,0.0,0.0,False
I10,navigation,I10,3.0,30.0,0,0,0.0,0.0,False
I12,navigation,I12,3.0,30.0,0,0,0.0,0.0,False
I14,navigation,I14,3.0,30.0,0,0,0.0,0.0,False
I16,navigation,I16,2.0,20.0,0,0,0.0,0.0,False
I18,navigation,I18,1.0,10.0,0,0,0.0,0.0,False
I19,navigation,I19,3.0,30.0,0,0,0.0,0.0,False
I2,navigation,I2,3.0,30.0,0,0,0.0,0.0,False
I21,navigation,I21,3.0,30.0,0,0,0.0,0.0,False
I23,navigation,I23,1.0,10.0,0,0,0.0,0.0,False
I25,navigation,I25,1.0,10.0,0,0,0.0,0.0,False
I27,navigation,I27,3.0,30.0,0,0,0.0,0.0,False
I4,navigation,I4,3.0,30.0,0,0,0.0,0.0,False
I6,navigation,I6,2.0,20.0,0,0,0.0,0.0,False
I8,navigation,I8,3.0,30.0,0,0,0.0,0.0,False
J16,navigation,J16,2.0,20.0,0,0,0.0,0.0,False
J19,navigation,J19,3.0,30.0,0,0,0.0,0.0,False
J2,navigation,J2,3.0,30.0,0,0,0.0,0.0,False
J21,navigation,J21,3.0,30.0,0,0,0.0,0.0,False
J23,navigation,J23,2.0,20.0,0,0,0.0,0.0,False
J25,navigation,J25,3.0,30.0,0,0,0.0,0.0,False
J26,navigation,J26,3.0,30.0,0,0,0.0,0.0,False
J27,navigation,J27,3.0,30.0,0,0,0.0,0.0,False
J3,navigation,J3,3.0,30.0,0,0,0.0,0.0,False
J4,navigation,J4,3.0,30.0,0,0,0.0,0.0,False
J6,navigation,J6,2.0,20.0,0,0,0.0,0.0,False
K10.5,navigation,K10.5,2.0,20.0,0,0,0.0,0.0,False
K11.5,navigation,K11.5,2.0,20.0,0,0,0.0,0.0,False
K12.5,navigation,K12.5,2.0,20.0,0,0,0.0,0.0,False
K13.5,navigation,K13.5,2.0,20.0,0,0,0.0,0.0,False
K15,navigation,K15,1.0,10.0,0,0,0.0,0.0,False
K16,navigation,K16,2.0,20.0,0,0,0.0,0.0,False
K17,navigation,K17,2.0,20.0,0,0,0.0,0.0,False
K18,navigation,K18,1.0,10.0,0,0,0.0,0.0,False
K19,navigation,K19,3.0,30.0,0,0,0.0,0.0,False
K21,navigation,K21,3.0,30.0,0,0,0.0,0.0,False
K23,navigation,K23,2.0,20.0,0,0,0.0,0.0,False
K6,navigation,K6,2.0,20.0,0,0,0.0,0.0,False
K7,navigation,K7,2.0,20.0,0,0,0.0,0.0,False
K8,navigation,K8,2.0,20.0,0,0,0.0,0.0,False
K9,navigation,K9,1.0,10.0,0,0,0.0,0.0,False
L18,navigation,L18,2.0,20.0,0,0,0.0,0.0,False
L19,navigation,L19,3.0,30.0,0,0,0.0,0.0,False
L2,navigation,L2,3.0,30.0,0,0,0.0,0.0,False
L21,navigation,L21,3.0,30.0,0,0,0.0,0.0,False
L23,navigation,L23,2.0,20.0,0,0,0.0,0.0,False
L25,navigation,L25,3.0,30.0,0,0,0.0,0.0,False
L26,navigation,L26,3.0,30.0,0,0,0.0,0.0,False
L27,navigation,L27,3.0,30.0,0,0,0.0,0.0,False
L4,navigation,L4,3.0,30.0,0,0,0.0,0.0,False
L6,navigation,L6,2.0,20.0,0,0,0.0,0.0,False
M10.25,navigation,M10.25,2.0,20.0,0,0,0.0,0.0,False
M11.25,navigation,M11.25,2.0,20.0,0,0,0.0,0.0,False
M12.5,navigation,M12.5,2.0,20.0,0,0,0.0,0.0,False
M13.5,navigation,M13.5,2.0,20.0,0,0,0.0,0.0,False
M15,navigation,M15,1.0,10.0,0,0,0.0,0.0,False
M16,navigation,M16,2.0,20.0,0,0,0.0,0.0,False
M18,navigation,M18,2.0,20.0,0,0,0.0,0.0,False
M2,navigation,M2,3.0,30.0,0,0,0.0,0.0,False
M27,navigation,M27,3.0,30.0,0,0,0.0,0.0,False
M4,navigation,M4,3.0,30.0,0,0,0.0,0.0,False
M6,navigation,M6,2.0,20.0,0,0,0.0,0.0,False
M8,navigation,M8,2.0,20.0,0,0,0.0,0.0,False
M9,navigation,M9,1.0,10.0,0,0,0.0,0.0,False
N10.25,navigation,N10.25,2.0,20.0,0,0,0.0,0.0,False
N11.25,navigation,N11.25,2.0,20.0,0,0,0.0,0.0,False
N12.5,navigation,N12.5,2.0,20.0,0,0,0.0,0.0,False
N13.5,navigation,N13.5,2.0,20.0,0,0,0.0,0.0,False
N15,navigation,N15,2.0,20.0,0,0,0.0,0.0,False
N16,navigation,N16,2.0,20.0,0,0,0.0,0.0,False
N18,navigation,N18,2.0,20.0,0,0,0.0,0.0,False
N19,navigation,N19,2.0,20.0,0,0,0.0,0.0,False
N25,navigation,N25,3.0,30.0,0,0,0.0,0.0,False
N26,navigation,N26,3.0,30.0,0,0,0.0,0.0,False
N27,navigation,N27,3.0,30.0,0,0,0.0,0.0,False
N6,navigation,N6,2.0,20.0,0,0,0.0,0.0,False
N8,navigation,N8,2.0,20.0,0,0,0.0,0.0,False
N9,navigation,N9,2.0,20.0,0,0,0.0,0.0,False
O13.5,navigation,O13.5,3.0,30.0,0,0,0.0,0.0,False
O15,navigation,O15,2.0,20.0,0,0,0.0,0.0,False
O16,navigation,O16,2.0,20.0,0,0,0.0,0.0,False
O18,navigation,O18,2.0,20.0,0,0,0.0,0.0,False
O22,navigation,O22,2.0,20.0,0,0,0.0,0.0,False
O25,navigation,O25,1.0,10.0,0,0,0.0,0.0,False
O27,navigation,O27,3.0,30.0,0,0,0.0,0.0,False
P10.25,navigation,P10.25,2.0,20.0,0,0,0.0,0.0,False
P11.25,navigation,P11.25,3.0,30.0,0,0,0.0,0.0,False
P13.5,navigation,P13.5,3.0,30.0,0,0,0.0,0.0,False
P15,navigation,P15,2.0,20.0,0,0,0.0,0.0,False
P16,navigation,P16,2.0,20.0,0,0,0.0,0.0,False
P18,navigation,P18,2.0,20.0,0,0,0.0,0.0,False
P25,navigation,P25,3.0,30.0,0,0,0.0,0.0,False
P27,navigation,P27,3.0,30.0,0,0,0.0,0.0,False
P6,navigation,P6,2.0,20.0,0,0,0.0,0.0,False
P8,navigation,P8,2.0,20.0,0,0,0.0,0.0,False
P9,navigation,P9,2.0,20.0,0,0,0.0,0.0,False
Q10.25,navigation,Q10.25,2.0,20.0,0,0,0.0,0.0,False
Q11.25,navigation,Q11.25,3.0,30.0,0,0,0.0,0.0,False
Q13.5,navigation,Q13.5,3.0,30.0,0,0,0.0,0.0,False
Q15,navigation,Q15,2.0,20.0,0,0,0.0,0.0,False
Q16,navigation,Q16,1.0,10.0,0,0,0.0,0.0,False
Q18,navigation,Q18,1.0,10.0,0,0,0.0,0.0,False
Q2,navigation,Q2,3.0,30.0,0,0,0.0,0.0,False
Q23,navigation,Q23,2.0,20.0,0,0,0.0,0.0,False
